##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	322
chr1	6	8	414
chr1	6	9	451
chr1	6	10	504
chr1	6	11	591
chr1	6	12	654
chr1	6	13	681
chr1	6	14	776
chr1	6	15	894
chr1	6	16	1014
chr1	6	17	1034
chr1	6	18	1287
chr1	6	19	1311
chr1	6	20	1615
chr1	6	21	1685
chr1	6	22	2149
chr1	6	23	2453
chr1	6	24	3503
chr1	6	25	3506
chr1	6	26	6385
chr1	6	27	7741
chr1	6	28	12111
chr1	6	29	14096
chr1	6	30	17751
chr1	6	31	22093
chr1	6	32	32045
chr1	6	33	42098
chr1	6	34	35384
chr1	6	35	29007
chr1	6	36	19216
chr1	6	37	13654
chr1	6	38	9179
chr1	6	39	6142
chr1	6	40	4690
chr1	6	41	3009
chr1	6	42	2210
chr1	6	43	1483
chr1	6	44	1149
chr1	6	45	784
chr1	6	46	626
chr1	6	47	459
chr1	6	48	453
chr1	6	49	440
chr1	6	50	424
chr1	6	51	516
chr1	6	52	586
chr1	6	53	727
chr1	6	54	838
chr1	6	55	919
chr1	6	56	1047
chr1	6	57	996
chr1	6	58	922
chr1	6	59	704
chr1	6	60	586
chr1	6	61	397
chr1	6	62	231
chr1	6	63	105
chr1	6	64	54
chr1	6	65	19
chr1	6	66	10
chr1	6	67	5
chr1	6	68	1
chr2	6	7	329
chr2	6	8	419
chr2	6	9	422
chr2	6	10	517
chr2	6	11	641
chr2	6	12	689
chr2	6	13	745
chr2	6	14	828
chr2	6	15	874
chr2	6	16	1040
chr2	6	17	1127
chr2	6	18	1244
chr2	6	19	1409
chr2	6	20	1613
chr2	6	21	1835
chr2	6	22	2178
chr2	6	23	2567
chr2	6	24	3727
chr2	6	25	3608
chr2	6	26	6692
chr2	6	27	8200
chr2	6	28	12867
chr2	6	29	15048
chr2	6	30	18422
chr2	6	31	23091
chr2	6	32	33580
chr2	6	33	45270
chr2	6	34	37604
chr2	6	35	31160
chr2	6	36	20817
chr2	6	37	14660
chr2	6	38	9933
chr2	6	39	6714
chr2	6	40	4935
chr2	6	41	3429
chr2	6	42	2460
chr2	6	43	1661
chr2	6	44	1309
chr2	6	45	870
chr2	6	46	671
chr2	6	47	519
chr2	6	48	437
chr2	6	49	412
chr2	6	50	448
chr2	6	51	482
chr2	6	52	642
chr2	6	53	682
chr2	6	54	849
chr2	6	55	998
chr2	6	56	1047
chr2	6	57	1015
