##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	228
chr1	6	8	322
chr1	6	9	380
chr1	6	10	393
chr1	6	11	481
chr1	6	12	501
chr1	6	13	586
chr1	6	14	602
chr1	6	15	730
chr1	6	16	792
chr1	6	17	947
chr1	6	18	1176
chr1	6	19	1472
chr1	6	20	2007
chr1	6	21	2695
chr1	6	22	3494
chr1	6	23	5002
chr1	6	24	6228
chr1	6	25	7896
chr1	6	26	8849
chr1	6	27	10503
chr1	6	28	11005
chr1	6	29	12177
chr1	6	30	12446
chr1	6	31	12560
chr1	6	32	12746
chr1	6	33	12590
chr1	6	34	12146
chr1	6	35	11607
chr1	6	36	11349
chr1	6	37	10390
chr1	6	38	9957
chr1	6	39	8811
chr1	6	40	8339
chr1	6	41	7448
chr1	6	42	6743
chr1	6	43	5946
chr1	6	44	5460
chr1	6	45	4797
chr1	6	46	4298
chr1	6	47	3702
chr1	6	48	3136
chr1	6	49	2791
chr1	6	50	2397
chr1	6	51	2042
chr1	6	52	1700
chr1	6	53	1443
chr1	6	54	1210
chr1	6	55	979
chr1	6	56	717
chr1	6	57	521
chr1	6	58	341
chr1	6	59	202
chr1	6	60	114
chr1	6	61	54
chr1	6	62	23
chr1	6	63	8
chr1	6	64	5
chr1	6	65	2
chr1	6	66	1
chr2	6	7	249
chr2	6	8	364
chr2	6	9	349
chr2	6	10	428
chr2	6	11	538
chr2	6	12	559
chr2	6	13	601
chr2	6	14	673
chr2	6	15	780
chr2	6	16	778
chr2	6	17	967
chr2	6	18	1293
chr2	6	19	1568
chr2	6	20	2134
chr2	6	21	2849
chr2	6	22	3959
chr2	6	23	5351
chr2	6	24	6537
chr2	6	25	8147
chr2	6	26	9283
chr2	6	27	11224
chr2	6	28	11855
chr2	6	29	12896
chr2	6	30	13161
chr2	6	31	13507
chr2	6	32	13730
chr2	6	33	13273
chr2	6	34	12923
chr2	6	35	12505
chr2	6	36	12132
chr2	6	37	10976
chr2	6	38	10662
chr2	6	39	9385
chr2	6	40	9197
chr2	6	41	7889
chr2	6	42	7282
chr2	6	43	6591
chr2	6	44	5676
chr2	6	45	4961
chr2	6	46	4623
chr2	6	47	3973
chr2	6	48	3351
chr2	6	49	2969
chr2	6	50	2528
chr2	6	51	2149
chr2	6	52	1749
chr2	6	53	1563
chr2	6	54	1238
chr2	6	55	1085
chr2	6	56	804
chr2	6	57	526
chr2	6	58	338
chr2	6	59	194
chr2	6	60	131
chr2	6	61	62
chr2	6	62	21
chr2	6	63	12
chr2	6	64	2
chr2	6	65	3
chr2	6	66	1
chr3	6	7	228
chr3	6	8	261
chr3	6	9	292
chr3	6	10	340
chr3	6	11	392
chr3	6	12	453
chr3	6	13	507
chr3	6	14	587
chr3	6	15	616
chr3	6	16	692
chr3	6	17	780
chr3	6	18	1012
chr3	6	19	1301
chr3	6	20	1687
chr3	6	21	2390
chr3	6	22	3202
chr3	6	23	4445
chr3	6	24	5431
chr3	6	25	6788
chr3	6	26	7854
chr3	6	27	9092
chr3	6	28	9740
chr3	6	29	10457
chr3	6	30	10959
chr3	6	31	11284
chr3	6	32	11342
chr3	6	33	11188
chr3	6	34	10899
chr3	6	35	10234
chr3	6	36	10079
chr3	6	37	9083
chr3	6	38	8640
chr3	6	39	7874
chr3	6	40	7508
chr3	6	41	6663
chr3	6	42	5991
