##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	158
chr1	6	8	198
chr1	6	9	214
chr1	6	10	228
chr1	6	11	267
chr1	6	12	292
chr1	6	13	342
chr1	6	14	383
chr1	6	15	459
chr1	6	16	519
chr1	6	17	628
chr1	6	18	1086
chr1	6	19	1318
chr1	6	20	2217
chr1	6	21	2778
chr1	6	22	4098
chr1	6	23	5248
chr1	6	24	10167
chr1	6	25	11678
chr1	6	26	29954
chr1	6	27	35171
chr1	6	28	35040
chr1	6	29	14868
chr1	6	30	7076
chr1	6	31	6362
chr1	6	32	8309
chr1	6	33	8570
chr1	6	34	4813
chr1	6	35	2179
chr1	6	36	640
chr1	6	37	186
chr1	6	38	50
chr1	6	39	13
chr1	6	40	11
chr1	6	41	6
chr1	6	42	5
chr1	6	43	4
chr2	6	7	163
chr2	6	8	203
chr2	6	9	237
chr2	6	10	285
chr2	6	11	291
chr2	6	12	304
chr2	6	13	341
chr2	6	14	383
chr2	6	15	467
chr2	6	16	514
chr2	6	17	671
chr2	6	18	1025
chr2	6	19	1346
chr2	6	20	2168
chr2	6	21	2790
chr2	6	22	4308
chr2	6	23	5250
chr2	6	24	10684
chr2	6	25	12157
chr2	6	26	31478
chr2	6	27	36431
chr2	6	28	36450
chr2	6	29	15685
chr2	6	30	7262
chr2	6	31	6582
chr2	6	32	8545
chr2	6	33	9184
chr2	6	34	5117
chr2	6	35	2319
chr2	6	36	619
chr2	6	37	166
chr2	6	38	56
chr2	6	39	12
chr2	6	40	15
chr2	6	41	8
chr2	6	42	4
chr2	6	43	1
chr2	6	44	1
chr2	6	45	3
chr2	6	47	1
chr3	6	7	138
chr3	6	8	153
chr3	6	9	192
chr3	6	10	214
chr3	6	11	243
chr3	6	12	259
chr3	6	13	287
chr3	6	14	324
chr3	6	15	362
chr3	6	16	430
chr3	6	17	527
chr3	6	18	835
chr3	6	19	1077
chr3	6	20	1799
chr3	6	21	2354
chr3	6	22	3487
chr3	6	23	4245
chr3	6	24	8571
chr3	6	25	10072
chr3	6	26	25803
chr3	6	27	30309
chr3	6	28	30391
chr3	6	29	12702
chr3	6	30	5834
chr3	6	31	5420
chr3	6	32	7142
chr3	6	33	7520
chr3	6	34	4127
chr3	6	35	1839
chr3	6	36	532
chr3	6	37	150
chr3	6	38	53
chr3	6	39	17
chr3	6	40	6
chr3	6	41	4
chr3	6	42	4
chr3	6	43	1
chr3	6	45	1
chr4	6	7	127
chr4	6	8	130
chr4	6	9	178
chr4	6	10	190
chr4	6	11	217
chr4	6	12	228
chr4	6	13	251
chr4	6	14	315
chr4	6	15	336
chr4	6	16	375
chr4	6	17	470
chr4	6	18	779
chr4	6	19	968
chr4	6	20	1634
chr4	6	21	2040
chr4	6	22	3126
chr4	6	23	3875
chr4	6	24	7778
chr4	6	25	8974
chr4	6	26	23330
chr4	6	27	27113
chr4	6	28	26888
chr4	6	29	11157
chr4	6	30	5329
chr4	6	31	4812
chr4	6	32	6402
chr4	6	33	6918
chr4	6	34	3705
chr4	6	35	1717
chr4	6	36	500
chr4	6	37	146
chr4	6	38	41
chr4	6	39	14
chr4	6	40	6
chr4	6	41	5
chr4	6	42	2
chr4	6	43	2
chr4	6	44	2
chr4	6	45	1
chr5	6	7	108
chr5	6	8	146
chr5	6	9	176
chr5	6	10	209
chr5	6	11	216
chr5	6	12	228
chr5	6	13	244
chr5	6	14	271
chr5	6	15	367
chr5	6	16	388
chr5	6	17	483
chr5	6	18	835
chr5	6	19	1013
chr5	6	20	1559
chr5	6	21	2075
chr5	6	22	2970
chr5	6	23	4005
chr5	6	24	7740
chr5	6	25	8726
chr5	6	26	22816
chr5	6	27	26724
chr5	6	28	26687
chr5	6	29	11171
chr5	6	30	5139
chr5	6	31	4761
chr5	6	32	6371
chr5	6	33	6680
chr5	6	34	3748
chr5	6	35	1608
chr5	6	36	466
chr5	6	37	132
chr5	6	38	35
chr5	6	39	15
chr5	6	40	7
chr5	6	41	3
chr5	6	42	3
chr5	6	43	4
chr5	6	44	2
chr5	6	45	1
chr5	6	49	1
chr5	6	57	1
chr6	6	7	109
chr6	6	8	127
chr6	6	9	164
chr6	6	10	197
chr6	6	11	213
chr6	6	12	220
chr6	6	13	236
chr6	6	14	318
chr6	6	15	291
chr6	6	16	403
chr6	6	17	472
chr6	6	18	724
chr6	6	19	872
chr6	6	20	1474
chr6	6	21	1972
chr6	6	22	3062
chr6	6	23	3662
chr6	6	24	7501
chr6	6	25	8565
chr6	6	26	22212
chr6	6	27	25736
chr6	6	28	25437
chr6	6	29	10851
chr6	6	30	5081
chr6	6	31	4588
chr6	6	32	6083
chr6	6	33	6588
chr6	6	34	3594
chr6	6	35	1575
chr6	6	36	456
chr6	6	37	119
chr6	6	38	39
chr6	6	39	11
chr6	6	40	4
