##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	239
chr1	6	8	322
chr1	6	9	362
chr1	6	10	444
chr1	6	11	525
chr1	6	12	530
chr1	6	13	643
chr1	6	14	765
chr1	6	15	860
chr1	6	16	1155
chr1	6	17	1419
chr1	6	18	2039
chr1	6	19	2892
chr1	6	20	4069
chr1	6	21	5715
chr1	6	22	7202
chr1	6	23	9338
chr1	6	24	10291
chr1	6	25	12575
chr1	6	26	12790
chr1	6	27	14647
chr1	6	28	14263
chr1	6	29	15017
chr1	6	30	14480
chr1	6	31	14523
chr1	6	32	13854
chr1	6	33	13486
chr1	6	34	13174
chr1	6	35	12034
chr1	6	36	11780
chr1	6	37	10447
chr1	6	38	10525
chr1	6	39	9156
chr1	6	40	8788
chr1	6	41	7644
chr1	6	42	7141
chr1	6	43	6400
chr1	6	44	5794
chr1	6	45	5181
chr1	6	46	4569
chr1	6	47	4133
chr1	6	48	3571
chr1	6	49	3209
chr1	6	50	2718
chr1	6	51	2529
chr1	6	52	2146
chr1	6	53	2017
chr1	6	54	1719
chr1	6	55	1378
chr1	6	56	1114
chr1	6	57	785
chr1	6	58	602
chr1	6	59	367
chr1	6	60	201
chr1	6	61	103
chr1	6	62	47
chr1	6	63	23
chr1	6	64	4
chr1	6	65	5
chr2	6	7	281
chr2	6	8	372
chr2	6	9	398
chr2	6	10	416
chr2	6	11	485
chr2	6	12	573
chr2	6	13	590
chr2	6	14	724
chr2	6	15	827
chr2	6	16	1085
chr2	6	17	1399
chr2	6	18	1985
chr2	6	19	2862
chr2	6	20	3978
chr2	6	21	5635
chr2	6	22	7166
chr2	6	23	9336
chr2	6	24	10319
chr2	6	25	12390
chr2	6	26	12769
chr2	6	27	14391
chr2	6	28	14374
chr2	6	29	14992
chr2	6	30	14410
chr2	6	31	14269
chr2	6	32	14123
chr2	6	33	13414
chr2	6	34	13381
chr2	6	35	12245
chr2	6	36	11748
chr2	6	37	10871
chr2	6	38	10392
chr2	6	39	9282
chr2	6	40	8782
chr2	6	41	7792
chr2	6	42	7186
chr2	6	43	6483
chr2	6	44	5946
chr2	6	45	5141
chr2	6	46	4689
chr2	6	47	4274
chr2	6	48	3632
chr2	6	49	3345
chr2	6	50	2794
chr2	6	51	2600
chr2	6	52	2321
chr2	6	53	1978
chr2	6	54	1644
chr2	6	55	1568
chr2	6	56	1177
chr2	6	57	911
chr2	6	58	580
chr2	6	59	378
chr2	6	60	191
chr2	6	61	124
chr2	6	62	46
chr2	6	63	22
chr2	6	64	7
chr2	6	65	3
chr2	6	66	2
chr3	6	7	192
chr3	6	8	250
chr3	6	9	295
chr3	6	10	341
chr3	6	11	413
chr3	6	12	436
chr3	6	13	507
chr3	6	14	600
chr3	6	15	684
chr3	6	16	792
chr3	6	17	1125
chr3	6	18	1655
chr3	6	19	2367
chr3	6	20	3158
chr3	6	21	4523
chr3	6	22	5593
chr3	6	23	7584
chr3	6	24	8299
chr3	6	25	10225
chr3	6	26	10333
chr3	6	27	11541
chr3	6	28	11352
chr3	6	29	12106
chr3	6	30	11767
chr3	6	31	11486
chr3	6	32	11277
chr3	6	33	10901
chr3	6	34	10863
chr3	6	35	9914
chr3	6	36	9746
chr3	6	37	8650
chr3	6	38	8343
chr3	6	39	7323
chr3	6	40	7252
chr3	6	41	6193
chr3	6	42	5919
chr3	6	43	5296
chr3	6	44	4795
chr3	6	45	4223
chr3	6	46	3846
chr3	6	47	3308
chr3	6	48	2899
chr3	6	49	2699
chr3	6	50	2333
chr3	6	51	2072
chr3	6	52	1795
chr3	6	53	1624
chr3	6	54	1445
chr3	6	55	1166
chr3	6	56	945
chr3	6	57	733
chr3	6	58	470
chr3	6	59	309
chr3	6	60	168
chr3	6	61	78
chr3	6	62	36
chr3	6	63	26
chr3	6	64	8
chr3	6	65	1
chr4	6	7	172
chr4	6	8	212
chr4	6	9	256
chr4	6	10	300
chr4	6	11	337
chr4	6	12	351
chr4	6	13	423
chr4	6	14	492
chr4	6	15	538
chr4	6	16	723
chr4	6	17	903
chr4	6	18	1270
chr4	6	19	1875
chr4	6	20	2658
chr4	6	21	3737
chr4	6	22	4697
chr4	6	23	6036
chr4	6	24	6794
chr4	6	25	8259
chr4	6	26	8536
chr4	6	27	9394
chr4	6	28	9500
chr4	6	29	9852
chr4	6	30	9751
chr4	6	31	9821
chr4	6	32	9388
chr4	6	33	8943
chr4	6	34	8758
chr4	6	35	8117
chr4	6	36	7876
chr4	6	37	7152
chr4	6	38	6928
chr4	6	39	6105
chr4	6	40	5795
chr4	6	41	5288
chr4	6	42	4926
chr4	6	43	4292
chr4	6	44	3944
chr4	6	45	3513
chr4	6	46	3181
chr4	6	47	2820
chr4	6	48	2417
chr4	6	49	2218
chr4	6	50	1911
chr4	6	51	1817
chr4	6	52	1448
chr4	6	53	1358
chr4	6	54	1112
chr4	6	55	994
chr4	6	56	787
chr4	6	57	550
chr4	6	58	375
chr4	6	59	247
chr4	6	60	146
chr4	6	61	64
chr4	6	62	27
chr4	6	63	15
chr4	6	64	11
chr4	6	65	2
chr5	6	7	189
chr5	6	8	266
chr5	6	9	270
chr5	6	10	304
chr5	6	11	357
chr5	6	12	383
chr5	6	13	461
chr5	6	14	500
chr5	6	15	551
chr5	6	16	779
chr5	6	17	977
chr5	6	18	1343
chr5	6	19	2078
chr5	6	20	2815
chr5	6	21	3951
chr5	6	22	5002
chr5	6	23	6572
chr5	6	24	7349
chr5	6	25	9000
chr5	6	26	9225
chr5	6	27	10261
chr5	6	28	9887
chr5	6	29	10518
chr5	6	30	10386
chr5	6	31	10364
chr5	6	32	10016
chr5	6	33	9486
chr5	6	34	9412
chr5	6	35	8706
chr5	6	36	8432
chr5	6	37	7770
chr5	6	38	7330
chr5	6	39	6716
chr5	6	40	6397
chr5	6	41	5592
chr5	6	42	5260
chr5	6	43	4615
chr5	6	44	4125
chr5	6	45	3615
chr5	6	46	3348
chr5	6	47	2996
chr5	6	48	2606
chr5	6	49	2426
chr5	6	50	2028
chr5	6	51	1871
chr5	6	52	1573
chr5	6	53	1437
chr5	6	54	1225
chr5	6	55	1044
chr5	6	56	800
chr5	6	57	630
chr5	6	58	430
chr5	6	59	257
chr5	6	60	161
chr5	6	61	92
chr5	6	62	32
chr5	6	63	10
chr5	6	64	4
chr5	6	65	3
chr5	6	66	1
chr6	6	7	192
chr6	6	8	235
chr6	6	9	304
chr6	6	10	282
chr6	6	11	345
chr6	6	12	375
chr6	6	13	445
