##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	176
chr1	6	8	202
chr1	6	9	288
chr1	6	10	250
chr1	6	11	329
chr1	6	12	391
chr1	6	13	396
chr1	6	14	408
chr1	6	15	474
chr1	6	16	544
chr1	6	17	592
chr1	6	18	837
chr1	6	19	975
chr1	6	20	1562
chr1	6	21	2147
chr1	6	22	3771
chr1	6	23	5629
chr1	6	24	13061
chr1	6	25	15294
chr1	6	26	37929
chr1	6	27	41771
chr1	6	28	38200
chr1	6	29	14810
chr1	6	30	5506
chr1	6	31	4160
chr1	6	32	5423
chr1	6	33	5649
chr1	6	34	3698
chr1	6	35	1934
chr1	6	36	742
chr1	6	37	300
chr1	6	38	113
chr1	6	39	53
chr1	6	40	6
chr1	6	41	7
chr1	6	42	3
chr1	6	43	1
chr1	6	44	1
chr1	6	45	1
chr2	6	7	194
chr2	6	8	220
chr2	6	9	259
chr2	6	10	271
chr2	6	11	337
chr2	6	12	312
chr2	6	13	407
chr2	6	14	426
chr2	6	15	495
chr2	6	16	566
chr2	6	17	671
chr2	6	18	807
chr2	6	19	1008
chr2	6	20	1677
chr2	6	21	2280
chr2	6	22	3905
chr2	6	23	6014
chr2	6	24	13709
chr2	6	25	15696
chr2	6	26	39243
chr2	6	27	42968
chr2	6	28	39499
chr2	6	29	15195
chr2	6	30	5593
chr2	6	31	4348
chr2	6	32	5417
chr2	6	33	5975
chr2	6	34	3867
chr2	6	35	2049
chr2	6	36	810
chr2	6	37	290
chr2	6	38	157
chr2	6	39	45
chr2	6	40	16
chr2	6	41	7
chr2	6	42	7
chr2	6	43	3
chr2	6	44	1
chr2	6	45	1
chr3	6	7	158
chr3	6	8	197
chr3	6	9	214
chr3	6	10	203
chr3	6	11	307
chr3	6	12	260
chr3	6	13	327
chr3	6	14	338
chr3	6	15	418
chr3	6	16	485
chr3	6	17	534
chr3	6	18	649
chr3	6	19	868
chr3	6	20	1234
chr3	6	21	1826
chr3	6	22	3170
chr3	6	23	4704
chr3	6	24	11000
chr3	6	25	12612
chr3	6	26	32013
chr3	6	27	35604
chr3	6	28	32397
chr3	6	29	12408
chr3	6	30	4553
chr3	6	31	3519
chr3	6	32	4470
chr3	6	33	4932
chr3	6	34	3033
chr3	6	35	1621
chr3	6	36	630
chr3	6	37	241
chr3	6	38	93
chr3	6	39	37
chr3	6	40	20
chr3	6	41	9
chr3	6	42	2
chr3	6	44	1
chr4	6	7	134
chr4	6	8	182
chr4	6	9	176
chr4	6	10	208
chr4	6	11	228
chr4	6	12	259
chr4	6	13	300
chr4	6	14	335
chr4	6	15	337
chr4	6	16	392
chr4	6	17	502
chr4	6	18	597
chr4	6	19	739
chr4	6	20	1159
chr4	6	21	1504
chr4	6	22	2929
chr4	6	23	4194
chr4	6	24	9844
chr4	6	25	11329
chr4	6	26	28746
chr4	6	27	31480
chr4	6	28	28808
chr4	6	29	11014
chr4	6	30	4129
chr4	6	31	3132
chr4	6	32	4050
chr4	6	33	4415
chr4	6	34	2785
chr4	6	35	1507
chr4	6	36	580
chr4	6	37	212
chr4	6	38	99
chr4	6	39	40
chr4	6	40	12
chr4	6	41	2
chr4	6	42	5
chr4	6	44	2
chr4	6	45	1
chr4	6	51	1
chr5	6	7	159
chr5	6	8	167
chr5	6	9	187
chr5	6	10	216
chr5	6	11	231
chr5	6	12	295
chr5	6	13	272
chr5	6	14	317
chr5	6	15	356
chr5	6	16	376
chr5	6	17	452
chr5	6	18	602
chr5	6	19	754
chr5	6	20	1130
chr5	6	21	1513
chr5	6	22	2937
chr5	6	23	4220
chr5	6	24	9752
chr5	6	25	11534
chr5	6	26	28503
chr5	6	27	31403
chr5	6	28	28816
chr5	6	29	11220
chr5	6	30	4006
chr5	6	31	3213
chr5	6	32	4007
chr5	6	33	4427
chr5	6	34	2672
chr5	6	35	1443
chr5	6	36	527
chr5	6	37	209
chr5	6	38	92
chr5	6	39	35
chr5	6	40	12
chr5	6	41	3
chr5	6	42	3
chr5	6	45	1
chr6	6	7	138
chr6	6	8	144
chr6	6	9	177
chr6	6	10	213
chr6	6	11	217
chr6	6	12	242
chr6	6	13	294
chr6	6	14	294
chr6	6	15	356
chr6	6	16	362
chr6	6	17	415
chr6	6	18	556
chr6	6	19	713
chr6	6	20	1139
chr6	6	21	1566
chr6	6	22	2703
chr6	6	23	4066
chr6	6	24	9277
chr6	6	25	10849
chr6	6	26	26820
chr6	6	27	30222
chr6	6	28	28082
chr6	6	29	10656
chr6	6	30	3955
chr6	6	31	2927
chr6	6	32	3844
chr6	6	33	4192
chr6	6	34	2635
chr6	6	35	1381
chr6	6	36	583
chr6	6	37	218
chr6	6	38	92
chr6	6	39	47
chr6	6	40	14
chr6	6	41	2
chr6	6	42	1
chr6	6	43	2
chr6	6	44	1
chr6	6	55	1
chr6	6	58	1
chr7	6	7	119
chr7	6	8	133
chr7	6	9	163
chr7	6	10	172
chr7	6	11	198
chr7	6	12	234
chr7	6	13	242
chr7	6	14	292
chr7	6	15	313
chr7	6	16	355
chr7	6	17	378
chr7	6	18	511
chr7	6	19	626
chr7	6	20	938
chr7	6	21	1365
chr7	6	22	2419
chr7	6	23	3585
chr7	6	24	8371
chr7	6	25	9735
chr7	6	26	24086
chr7	6	27	26657
chr7	6	28	24571
chr7	6	29	9452
chr7	6	30	3545
chr7	6	31	2674
chr7	6	32	3414
chr7	6	33	3698
chr7	6	34	2425
chr7	6	35	1221
chr7	6	36	503
chr7	6	37	169
chr7	6	38	96
chr7	6	39	32
chr7	6	40	9
chr7	6	41	7
chr7	6	42	2
chr7	6	43	1
chr7	6	46	1
chr8	6	7	112
chr8	6	8	109
chr8	6	9	176
chr8	6	10	168
chr8	6	11	191
chr8	6	12	227
chr8	6	13	250
chr8	6	14	264
chr8	6	15	304
chr8	6	16	341
chr8	6	17	374
chr8	6	18	495
chr8	6	19	584
chr8	6	20	918
chr8	6	21	1388
chr8	6	22	2377
chr8	6	23	3489
chr8	6	24	8050
chr8	6	25	9325
chr8	6	26	23719
chr8	6	27	26159
chr8	6	28	23988
chr8	6	29	9303
chr8	6	30	3484
chr8	6	31	2679
chr8	6	32	3352
chr8	6	33	3676
chr8	6	34	2213
chr8	6	35	1277
chr8	6	36	460
chr8	6	37	165
chr8	6	38	80
chr8	6	39	26
chr8	6	40	8
chr8	6	41	4
chr8	6	42	1
chr8	6	48	1
chr9	6	7	95
chr9	6	8	103
chr9	6	9	126
chr9	6	10	143
chr9	6	11	150
chr9	6	12	164
chr9	6	13	189
chr9	6	14	197
chr9	6	15	252
chr9	6	16	240
chr9	6	17	343
chr9	6	18	371
chr9	6	19	500
chr9	6	20	794
chr9	6	21	1057
chr9	6	22	1945
chr9	6	23	2826
chr9	6	24	6396
chr9	6	25	7503
chr9	6	26	18491
chr9	6	27	20575
chr9	6	28	19089
chr9	6	29	7278
chr9	6	30	2725
chr9	6	31	2115
chr9	6	32	2713
chr9	6	33	2829
chr9	6	34	1796
chr9	6	35	966
chr9	6	36	365
chr9	6	37	145
chr9	6	38	66
chr9	6	39	25
chr9	6	40	7
chr9	6	41	1
chr9	6	42	2
chr9	6	43	3
chr9	6	44	1
chr9	6	60	1
chr10	6	7	116
chr10	6	8	132
chr10	6	9	143
chr10	6	10	167
chr10	6	11	231
chr10	6	12	202
chr10	6	13	235
chr10	6	14	254
chr10	6	15	285
chr10	6	16	327
chr10	6	17	355
chr10	6	18	473
chr10	6	19	559
chr10	6	20	948
chr10	6	21	1296
chr10	6	22	2243
chr10	6	23	3362
chr10	6	24	7573
chr10	6	25	8968
chr10	6	26	22290
chr10	6	27	24193
chr10	6	28	22493
chr10	6	29	8701
chr10	6	30	3225
chr10	6	31	2447
chr10	6	32	3065
chr10	6	33	3506
chr10	6	34	2138
chr10	6	35	1219
chr10	6	36	422
