##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	309
chr1	6	8	375
chr1	6	9	472
chr1	6	10	465
chr1	6	11	565
chr1	6	12	634
chr1	6	13	703
chr1	6	14	736
chr1	6	15	833
chr1	6	16	908
chr1	6	17	996
chr1	6	18	1191
chr1	6	19	1236
chr1	6	20	1547
chr1	6	21	1560
chr1	6	22	1974
chr1	6	23	2173
chr1	6	24	3424
chr1	6	25	3247
chr1	6	26	5882
chr1	6	27	7235
chr1	6	28	11322
chr1	6	29	13070
chr1	6	30	16669
chr1	6	31	21365
chr1	6	32	30599
chr1	6	33	41554
chr1	6	34	34758
chr1	6	35	29185
chr1	6	36	19641
chr1	6	37	13994
chr1	6	38	9894
chr1	6	39	6772
chr1	6	40	5083
chr1	6	41	3480
chr1	6	42	2615
chr1	6	43	1768
chr1	6	44	1348
chr1	6	45	912
chr1	6	46	754
chr1	6	47	564
chr1	6	48	526
chr1	6	49	485
chr1	6	50	459
chr1	6	51	537
chr1	6	52	618
chr1	6	53	767
chr1	6	54	828
chr1	6	55	1009
chr1	6	56	1101
chr1	6	57	1103
chr1	6	58	993
chr1	6	59	826
chr1	6	60	590
chr1	6	61	392
chr1	6	62	236
chr1	6	63	113
chr1	6	64	67
chr1	6	65	37
chr1	6	66	7
chr1	6	67	4
chr1	6	68	2
chr2	6	7	334
chr2	6	8	400
chr2	6	9	437
chr2	6	10	489
chr2	6	11	573
chr2	6	12	672
chr2	6	13	690
chr2	6	14	766
chr2	6	15	887
chr2	6	16	959
chr2	6	17	1020
chr2	6	18	1215
chr2	6	19	1308
chr2	6	20	1548
chr2	6	21	1671
chr2	6	22	2071
chr2	6	23	2294
chr2	6	24	3507
chr2	6	25	3432
chr2	6	26	6056
chr2	6	27	7560
chr2	6	28	11860
chr2	6	29	13730
chr2	6	30	17720
chr2	6	31	22722
chr2	6	32	32598
chr2	6	33	44566
chr2	6	34	37030
chr2	6	35	31150
chr2	6	36	21233
chr2	6	37	14982
chr2	6	38	10624
chr2	6	39	7146
chr2	6	40	5489
chr2	6	41	3740
chr2	6	42	2857
