chr1	390872	0.878705654108226	0.0853081396211689	0.432252323776919
chr2	407033	0.866416625336055	0.088835291334307	0.419473166782305
chr3	333140	0.936860221827263	0.072708082526751	0.4126812690522
chr4	307729	0.892112922677304	0.0671621106077762	0.399852750501777
chr5	296434	0.916217728201372	0.0646969674483247	0.411142090967354
chr6	290216	0.930382262800867	0.0633398837683363	0.411397438898615
chr7	258034	0.879003110170906	0.056316135458689	0.421485769566658
chr8	244841	0.880776882039549	0.0534367522180832	0.412843080593425
chr9	191262	0.793964175263081	0.0417430908333777	0.426256787929431
chr10	229952	0.826107574472977	0.0501872155646018	0.426941443403017
chr11	227009	0.905356145808407	0.0495449033628961	0.430816368291115
chr12	223174	0.930799195882652	0.0487079114180979	0.422283382396193
chr13	159549	0.941447554758308	0.0348217021644372	0.401551715627641
chr14	151881	0.919855372651623	0.0331481547765068	0.42433988208116
chr15	138788	0.879668891381922	0.0302905966192073	0.437238068382592
chr16	136669	0.778288402182208	0.0298281231039459	0.451375041359887
chr17	135145	0.857959992127934	0.0294955088343572	0.466030506225086
chr18	131691	0.856961580509136	0.0287416704569561	0.413389935768168
chr19	93150	0.853991712200667	0.0203300650998585	0.486422176813542
chr20	111181	0.928055091819699	0.0242653458708252	0.454576931334384
chr21	61811	0.819611483126699	0.0134903022424837	0.425144881746478
chr22	62323	0.874536933093848	0.0136020466690121	0.49174737611394
chrX	240538	0.85623869801085	0.0524976188834113	0.410380080744737
chrY	2187	0.147610691144708	0.000477314571909721	0.449094026004537
AllGC	382900131	903159719	0.423956165166396
