35	0.00103238452520042
40	0.001228499676132
45	0.00143320750120234
50	0.00156588849893312
55	0.00184312860276295
60	0.0020111911998886
65	0.00216257390015666
70	0.00240569603314144
75	0.00269203426252995
80	0.0028836003506822
85	0.00323261455614163
90	0.00361802126383578
95	0.00404866587361339
100	0.00462412231520001
105	0.00498855278896721
110	0.0059155506931129
115	0.00667802416007242
120	0.00965614392628092
125	0.00976683778724488
130	0.0174663792669893
135	0.0220452636801059
140	0.0344626887134467
145	0.0401174264738774
150	0.0523339345677973
155	0.0670686016357924
160	0.0997399705170187
165	0.136643736863002
170	0.115921997725974
175	0.0970441453688393
180	0.0638685886962361
185	0.0454433680856457
190	0.0308679182149275
195	0.021319940892511
200	0.0157215609654021
205	0.010683726662992
210	0.00797728703499417
215	0.00543158095853302
220	0.00401934969125764
225	0.00282319890600095
230	0.00222423897338773
235	0.00170109675376353
240	0.00149664165440315
245	0.00141905486144439
250	0.00147617087189612
255	0.00156437214467334
260	0.00188356471635709
265	0.00226492781269183
270	0.00268975973114028
275	0.0031423914776847
280	0.00351768915698032
285	0.00342519154713372
290	0.0031092844096795
295	0.00258083495014606
300	0.00186915935088918
305	0.00128409933232395
310	0.000792800552155131
315	0.000409921101560607
320	0.000217091384858546
325	9.09812555868177e-05
330	3.51288736849102e-05
335	1.11199312383888e-05
340	5.05451419926765e-06
345	1.5163542597803e-06
350	2.52725709963383e-07
355	2.52725709963383e-07
[125-140]	0.04927848073434
[135-150]	0.0966253788674299
[130-140]	0.0395116429470952
PFetal	0.0699105521997793
