##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	323
chr1	6	8	412
chr1	6	9	499
chr1	6	10	502
chr1	6	11	609
chr1	6	12	626
chr1	6	13	719
chr1	6	14	747
chr1	6	15	900
chr1	6	16	891
chr1	6	17	1044
chr1	6	18	1217
chr1	6	19	1352
chr1	6	20	1549
chr1	6	21	1731
chr1	6	22	2006
chr1	6	23	2331
chr1	6	24	3497
chr1	6	25	3320
chr1	6	26	6162
chr1	6	27	7810
chr1	6	28	12570
chr1	6	29	15078
chr1	6	30	18318
chr1	6	31	23723
chr1	6	32	34412
chr1	6	33	45640
chr1	6	34	37586
chr1	6	35	30226
chr1	6	36	20006
chr1	6	37	13832
chr1	6	38	9474
chr1	6	39	6351
chr1	6	40	4569
chr1	6	41	3143
chr1	6	42	2283
chr1	6	43	1539
chr1	6	44	1101
chr1	6	45	799
chr1	6	46	580
chr1	6	47	475
chr1	6	48	447
chr1	6	49	424
chr1	6	50	459
chr1	6	51	486
chr1	6	52	552
chr1	6	53	652
chr1	6	54	858
chr1	6	55	1014
chr1	6	56	1001
chr1	6	57	1005
chr1	6	58	913
chr1	6	59	748
chr1	6	60	544
chr1	6	61	375
chr1	6	62	231
chr1	6	63	120
chr1	6	64	63
chr1	6	65	22
chr1	6	66	5
chr2	6	7	364
chr2	6	8	441
chr2	6	9	502
chr2	6	10	526
chr2	6	11	609
chr2	6	12	698
chr2	6	13	761
chr2	6	14	771
chr2	6	15	939
chr2	6	16	993
chr2	6	17	1162
chr2	6	18	1244
chr2	6	19	1349
chr2	6	20	1620
chr2	6	21	1739
chr2	6	22	2136
chr2	6	23	2373
chr2	6	24	3578
chr2	6	25	3629
chr2	6	26	6546
chr2	6	27	8213
chr2	6	28	13425
chr2	6	29	15839
chr2	6	30	19682
chr2	6	31	24846
chr2	6	32	36488
chr2	6	33	48818
chr2	6	34	39967
chr2	6	35	32738
chr2	6	36	21235
chr2	6	37	15003
chr2	6	38	10040
chr2	6	39	6783
chr2	6	40	5006
chr2	6	41	3354
chr2	6	42	2426
chr2	6	43	1716
chr2	6	44	1195
chr2	6	45	867
chr2	6	46	657
chr2	6	47	484
chr2	6	48	472
chr2	6	49	411
chr2	6	50	440
chr2	6	51	473
chr2	6	52	539
chr2	6	53	709
chr2	6	54	793
chr2	6	55	950
chr2	6	56	1038
chr2	6	57	1074
chr2	6	58	923
chr2	6	59	762
chr2	6	60	576
chr2	6	61	378
chr2	6	62	226
chr2	6	63	133
chr2	6	64	51
chr2	6	65	18
chr2	6	66	10
chr2	6	67	4
chr2	6	68	1
chr3	6	7	306
chr3	6	8	335
chr3	6	9	353
chr3	6	10	481
chr3	6	11	530
chr3	6	12	571
chr3	6	13	615
chr3	6	14	652
chr3	6	15	740
chr3	6	16	832
chr3	6	17	911
chr3	6	18	1012
chr3	6	19	1078
chr3	6	20	1311
chr3	6	21	1434
chr3	6	22	1725
chr3	6	23	1961
chr3	6	24	3022
chr3	6	25	2878
chr3	6	26	5335
chr3	6	27	6838
chr3	6	28	11137
chr3	6	29	12763
chr3	6	30	16081
chr3	6	31	20505
chr3	6	32	30123
chr3	6	33	40217
chr3	6	34	32550
chr3	6	35	26484
chr3	6	36	17582
chr3	6	37	12396
chr3	6	38	8198
chr3	6	39	5696
chr3	6	40	4022
chr3	6	41	2733
chr3	6	42	2016
chr3	6	43	1376
chr3	6	44	1000
chr3	6	45	735
chr3	6	46	531
chr3	6	47	412
chr3	6	48	388
chr3	6	49	356
chr3	6	50	344
chr3	6	51	381
chr3	6	52	461
chr3	6	53	547
chr3	6	54	618
chr3	6	55	790
chr3	6	56	822
chr3	6	57	837
chr3	6	58	750
chr3	6	59	600
chr3	6	60	455
chr3	6	61	315
chr3	6	62	176
chr3	6	63	99
chr3	6	64	50
chr3	6	65	22
chr3	6	66	5
chr3	6	67	2
chr4	6	7	273
chr4	6	8	304
chr4	6	9	342
chr4	6	10	405
chr4	6	11	499
chr4	6	12	500
chr4	6	13	542
chr4	6	14	594
chr4	6	15	665
chr4	6	16	725
chr4	6	17	840
chr4	6	18	928
chr4	6	19	1066
chr4	6	20	1146
chr4	6	21	1319
chr4	6	22	1638
chr4	6	23	1736
chr4	6	24	2639
chr4	6	25	2678
chr4	6	26	4967
chr4	6	27	6175
chr4	6	28	10110
chr4	6	29	11763
chr4	6	30	14841
chr4	6	31	18582
chr4	6	32	27639
chr4	6	33	37351
chr4	6	34	30453
chr4	6	35	24915
chr4	6	36	16109
chr4	6	37	11412
chr4	6	38	7840
chr4	6	39	5138
chr4	6	40	3804
chr4	6	41	2382
chr4	6	42	1876
chr4	6	43	1285
chr4	6	44	863
chr4	6	45	586
chr4	6	46	477
chr4	6	47	384
chr4	6	48	324
chr4	6	49	304
chr4	6	50	332
chr4	6	51	340
chr4	6	52	378
chr4	6	53	463
chr4	6	54	617
chr4	6	55	642
chr4	6	56	747
chr4	6	57	721
chr4	6	58	631
chr4	6	59	549
chr4	6	60	363
chr4	6	61	267
chr4	6	62	162
chr4	6	63	87
chr4	6	64	27
chr4	6	65	16
chr4	6	66	8
chr4	6	67	6
chr5	6	7	268
chr5	6	8	352
chr5	6	9	338
chr5	6	10	373
chr5	6	11	459
chr5	6	12	486
chr5	6	13	557
chr5	6	14	607
chr5	6	15	655
chr5	6	16	744
chr5	6	17	794
chr5	6	18	962
chr5	6	19	1074
chr5	6	20	1208
chr5	6	21	1323
chr5	6	22	1541
chr5	6	23	1701
chr5	6	24	2628
chr5	6	25	2605
chr5	6	26	4703
chr5	6	27	6175
chr5	6	28	9788
chr5	6	29	11508
chr5	6	30	14383
chr5	6	31	18202
chr5	6	32	26885
chr5	6	33	35983
chr5	6	34	29230
chr5	6	35	24092
chr5	6	36	15794
chr5	6	37	11012
chr5	6	38	7447
chr5	6	39	5149
chr5	6	40	3715
chr5	6	41	2421
chr5	6	42	1784
chr5	6	43	1167
chr5	6	44	896
chr5	6	45	671
chr5	6	46	447
chr5	6	47	355
chr5	6	48	326
chr5	6	49	296
chr5	6	50	291
chr5	6	51	324
chr5	6	52	394
chr5	6	53	526
chr5	6	54	601
chr5	6	55	690
chr5	6	56	745
chr5	6	57	691
chr5	6	58	610
chr5	6	59	531
chr5	6	60	374
chr5	6	61	261
chr5	6	62	149
chr5	6	63	79
chr5	6	64	45
chr5	6	65	16
chr5	6	66	7
chr5	6	67	2
chr6	6	7	254
chr6	6	8	321
chr6	6	9	310
chr6	6	10	364
chr6	6	11	419
chr6	6	12	484
chr6	6	13	513
chr6	6	14	565
chr6	6	15	651
chr6	6	16	647
chr6	6	17	739
chr6	6	18	885
chr6	6	19	932
chr6	6	20	1115
chr6	6	21	1299
chr6	6	22	1449
chr6	6	23	1690
chr6	6	24	2570
chr6	6	25	2452
chr6	6	26	4667
chr6	6	27	5926
chr6	6	28	9602
chr6	6	29	11069
chr6	6	30	13862
chr6	6	31	17400
chr6	6	32	25325
chr6	6	33	34218
chr6	6	34	27856
chr6	6	35	22762
chr6	6	36	14690
chr6	6	37	10527
chr6	6	38	7105
chr6	6	39	4687
chr6	6	40	3464
chr6	6	41	2365
chr6	6	42	1736
chr6	6	43	1190
chr6	6	44	822
chr6	6	45	577
chr6	6	46	465
chr6	6	47	358
chr6	6	48	317
chr6	6	49	305
chr6	6	50	254
chr6	6	51	335
chr6	6	52	358
chr6	6	53	462
chr6	6	54	567
chr6	6	55	636
chr6	6	56	704
chr6	6	57	721
chr6	6	58	626
chr6	6	59	461
chr6	6	60	373
chr6	6	61	247
chr6	6	62	186
chr6	6	63	83
chr6	6	64	43
chr6	6	65	17
chr6	6	66	9
chr6	6	67	5
chr6	6	68	2
chr7	6	7	224
chr7	6	8	284
chr7	6	9	326
chr7	6	10	336
chr7	6	11	374
chr7	6	12	436
chr7	6	13	462
chr7	6	14	524
chr7	6	15	570
chr7	6	16	680
chr7	6	17	695
chr7	6	18	796
chr7	6	19	870
chr7	6	20	1012
chr7	6	21	1142
chr7	6	22	1280
chr7	6	23	1472
chr7	6	24	2197
chr7	6	25	2130
chr7	6	26	3971
chr7	6	27	5180
chr7	6	28	8154
chr7	6	29	9790
chr7	6	30	11931
chr7	6	31	15291
chr7	6	32	22225
chr7	6	33	29942
chr7	6	34	24596
chr7	6	35	19794
chr7	6	36	13178
chr7	6	37	9362
chr7	6	38	6166
chr7	6	39	4306
chr7	6	40	3087
chr7	6	41	2010
chr7	6	42	1497
chr7	6	43	955
chr7	6	44	692
chr7	6	45	506
chr7	6	46	437
chr7	6	47	304
chr7	6	48	265
chr7	6	49	264
chr7	6	50	251
chr7	6	51	271
chr7	6	52	351
chr7	6	53	385
chr7	6	54	485
chr7	6	55	543
chr7	6	56	618
chr7	6	57	617
chr7	6	58	576
chr7	6	59	486
chr7	6	60	342
chr7	6	61	225
chr7	6	62	119
chr7	6	63	64
chr7	6	64	26
chr7	6	65	23
chr7	6	66	8
chr7	6	67	1
chr8	6	7	229
chr8	6	8	253
chr8	6	9	296
chr8	6	10	328
chr8	6	11	384
chr8	6	12	445
chr8	6	13	459
chr8	6	14	496
chr8	6	15	571
chr8	6	16	640
chr8	6	17	674
chr8	6	18	792
chr8	6	19	861
chr8	6	20	991
chr8	6	21	1065
chr8	6	22	1280
chr8	6	23	1414
chr8	6	24	2154
chr8	6	25	2125
chr8	6	26	3882
chr8	6	27	5017
chr8	6	28	8069
chr8	6	29	9318
chr8	6	30	11839
chr8	6	31	15394
chr8	6	32	22346
chr8	6	33	30074
chr8	6	34	24393
chr8	6	35	20133
chr8	6	36	13124
chr8	6	37	9275
chr8	6	38	6359
chr8	6	39	4147
chr8	6	40	3133
chr8	6	41	2130
chr8	6	42	1542
chr8	6	43	1043
chr8	6	44	774
chr8	6	45	501
chr8	6	46	393
chr8	6	47	300
chr8	6	48	273
chr8	6	49	227
chr8	6	50	251
chr8	6	51	288
chr8	6	52	358
chr8	6	53	418
chr8	6	54	475
chr8	6	55	543
chr8	6	56	558
chr8	6	57	553
chr8	6	58	511
chr8	6	59	449
chr8	6	60	326
chr8	6	61	217
chr8	6	62	136
chr8	6	63	47
chr8	6	64	31
chr8	6	65	8
chr8	6	66	6
chr8	6	67	2
chr8	6	71	1
chr9	6	7	180
chr9	6	8	219
chr9	6	9	230
chr9	6	10	237
chr9	6	11	284
chr9	6	12	299
chr9	6	13	362
chr9	6	14	377
chr9	6	15	439
chr9	6	16	458
chr9	6	17	479
chr9	6	18	607
chr9	6	19	659
chr9	6	20	786
chr9	6	21	863
chr9	6	22	991
chr9	6	23	1109
chr9	6	24	1640
chr9	6	25	1725
chr9	6	26	3073
chr9	6	27	3901
chr9	6	28	6360
chr9	6	29	7557
chr9	6	30	9154
chr9	6	31	11647
chr9	6	32	17110
chr9	6	33	22840
chr9	6	34	18742
chr9	6	35	14974
chr9	6	36	9932
chr9	6	37	6982
chr9	6	38	4660
chr9	6	39	3155
chr9	6	40	2348
chr9	6	41	1518
chr9	6	42	1127
chr9	6	43	785
chr9	6	44	556
chr9	6	45	399
chr9	6	46	325
chr9	6	47	212
chr9	6	48	222
chr9	6	49	195
chr9	6	50	221
chr9	6	51	236
chr9	6	52	274
chr9	6	53	334
chr9	6	54	345
chr9	6	55	416
chr9	6	56	523
chr9	6	57	496
chr9	6	58	445
chr9	6	59	373
chr9	6	60	260
chr9	6	61	178
chr9	6	62	102
chr9	6	63	52
chr9	6	64	30
chr9	6	65	10
chr9	6	66	5
chr9	6	67	1
chr9	6	68	3
chr9	6	69	1
chr10	6	7	200
chr10	6	8	246
chr10	6	9	269
chr10	6	10	324
chr10	6	11	378
chr10	6	12	383
chr10	6	13	445
chr10	6	14	488
chr10	6	15	510
chr10	6	16	571
chr10	6	17	662
chr10	6	18	725
chr10	6	19	801
chr10	6	20	904
chr10	6	21	1001
chr10	6	22	1255
chr10	6	23	1355
chr10	6	24	2002
chr10	6	25	2017
chr10	6	26	3589
chr10	6	27	4708
chr10	6	28	7484
chr10	6	29	8773
chr10	6	30	10881
chr10	6	31	13963
chr10	6	32	20188
chr10	6	33	27030
chr10	6	34	22493
chr10	6	35	17989
chr10	6	36	12084
chr10	6	37	8286
chr10	6	38	5721
chr10	6	39	3785
chr10	6	40	2783
chr10	6	41	1933
chr10	6	42	1329
chr10	6	43	932
chr10	6	44	667
chr10	6	45	487
chr10	6	46	348
chr10	6	47	291
chr10	6	48	233
chr10	6	49	261
chr10	6	50	239
chr10	6	51	266
chr10	6	52	313
chr10	6	53	408
chr10	6	54	493
chr10	6	55	564
chr10	6	56	571
chr10	6	57	572
chr10	6	58	611
chr10	6	59	465
chr10	6	60	316
chr10	6	61	188
chr10	6	62	121
chr10	6	63	78
chr10	6	64	31
chr10	6	65	17
chr10	6	66	9
chr10	6	67	3
chr10	6	68	2
chr10	6	70	1
chr11	6	7	188
chr11	6	8	224
chr11	6	9	260
chr11	6	10	305
chr11	6	11	348
chr11	6	12	401
chr11	6	13	450
chr11	6	14	459
chr11	6	15	486
chr11	6	16	557
chr11	6	17	598
chr11	6	18	725
chr11	6	19	785
