chr1	385618	0.882031505536456	0.0852131389167874	0.429561796994909
chr2	404213	0.86990384449839	0.0893222269732517	0.416646202856836
chr3	329585	0.939797204432304	0.0728310721747672	0.410328673390221
chr4	306891	0.897875054491409	0.0678161948231457	0.397352580376068
chr5	295027	0.919869546374331	0.0651945104616564	0.408680750999034
chr6	286180	0.934492768767082	0.0632395170744265	0.408937961084765
chr7	253597	0.881512353832678	0.0560393871392947	0.419390804265405
chr8	241274	0.883541578168715	0.053316273822822	0.410564285998493
chr9	187204	0.800174393256794	0.0413679871213954	0.424024928153519
chr10	226780	0.81935110918419	0.0501134170177456	0.424369100588752
chr11	225162	0.900885833860139	0.0497558744269761	0.428009301013811
chr12	221862	0.934754032054199	0.0490266466460494	0.420107492868868
chr13	157798	0.94480768309623	0.0348699046589921	0.399123539494766
chr14	149849	0.92183568638307	0.0331133496194204	0.422347860897933
chr15	136440	0.881720013183149	0.0301502540695882	0.435026777197327
chr16	133807	0.772959389983248	0.0295684186916549	0.447912969135271
chr17	132711	0.853106799861149	0.029326226677141	0.464564666888393
chr18	129995	0.851672290103842	0.0287260501156268	0.411022092130717
chr19	90985	0.852294549099323	0.0201056938326113	0.48442102737138
chr20	108792	0.930148253278843	0.0240406511341149	0.452420076219759
chr21	61042	0.831012184330542	0.0134889461222208	0.42252693605071
chr22	60523	0.862261543502728	0.0133742584803114	0.489190964030581
chrX	237551	0.861106982712684	0.0524935722990674	0.408166217868769
chrY	2173	0.144625623960067	0.000480185444834471	0.449309655927981
AllGC	378644092	898275765	0.421523218986098
