##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	296
chr1	6	8	381
chr1	6	9	411
chr1	6	10	464
chr1	6	11	564
chr1	6	12	594
chr1	6	13	658
chr1	6	14	712
chr1	6	15	828
chr1	6	16	843
chr1	6	17	959
chr1	6	18	1162
chr1	6	19	1172
chr1	6	20	1518
chr1	6	21	1599
chr1	6	22	1920
chr1	6	23	2165
chr1	6	24	3316
chr1	6	25	3130
chr1	6	26	5869
chr1	6	27	7256
chr1	6	28	11504
chr1	6	29	13403
chr1	6	30	17019
chr1	6	31	21053
chr1	6	32	31076
chr1	6	33	42088
chr1	6	34	35547
chr1	6	35	30896
chr1	6	36	21166
chr1	6	37	15408
chr1	6	38	10735
chr1	6	39	7444
chr1	6	40	5384
chr1	6	41	3781
chr1	6	42	2778
chr1	6	43	1860
chr1	6	44	1277
chr1	6	45	1007
chr1	6	46	791
chr1	6	47	579
chr1	6	48	572
chr1	6	49	542
chr1	6	50	557
chr1	6	51	603
chr1	6	52	707
chr1	6	53	772
chr1	6	54	1031
chr1	6	55	1094
chr1	6	56	1268
chr1	6	57	1189
chr1	6	58	1115
chr1	6	59	909
chr1	6	60	678
chr1	6	61	509
chr1	6	62	249
chr1	6	63	135
chr1	6	64	56
chr1	6	65	21
chr1	6	66	15
chr1	6	67	5
chr2	6	7	326
chr2	6	8	379
chr2	6	9	428
chr2	6	10	537
chr2	6	11	556
chr2	6	12	629
chr2	6	13	732
chr2	6	14	785
chr2	6	15	863
chr2	6	16	943
chr2	6	17	986
chr2	6	18	1162
chr2	6	19	1302
chr2	6	20	1611
chr2	6	21	1668
chr2	6	22	2058
chr2	6	23	2274
chr2	6	24	3495
chr2	6	25	3374
chr2	6	26	6310
chr2	6	27	7684
chr2	6	28	12309
chr2	6	29	14446
chr2	6	30	18070
chr2	6	31	22896
chr2	6	32	33118
chr2	6	33	44932
chr2	6	34	38608
chr2	6	35	33429
chr2	6	36	22990
chr2	6	37	16726
chr2	6	38	11593
chr2	6	39	8029
chr2	6	40	5870
chr2	6	41	4037
chr2	6	42	2946
chr2	6	43	1957
chr2	6	44	1512
chr2	6	45	1019
chr2	6	46	799
chr2	6	47	668
chr2	6	48	546
chr2	6	49	483
chr2	6	50	551
chr2	6	51	589
chr2	6	52	700
chr2	6	53	845
chr2	6	54	955
chr2	6	55	1108
chr2	6	56	1270
chr2	6	57	1190
chr2	6	58	1128
chr2	6	59	901
chr2	6	60	694
chr2	6	61	460
chr2	6	62	245
chr2	6	63	124
chr2	6	64	56
chr2	6	65	31
chr2	6	66	8
chr2	6	67	4
chr2	6	68	1
chr2	6	69	1
chr3	6	7	278
chr3	6	8	344
chr3	6	9	400
chr3	6	10	403
chr3	6	11	488
chr3	6	12	513
chr3	6	13	529
chr3	6	14	621
chr3	6	15	691
chr3	6	16	789
chr3	6	17	850
chr3	6	18	949
chr3	6	19	1067
chr3	6	20	1260
chr3	6	21	1399
chr3	6	22	1633
chr3	6	23	1788
chr3	6	24	2924
chr3	6	25	2775
chr3	6	26	5062
chr3	6	27	6384
chr3	6	28	10423
chr3	6	29	11673
chr3	6	30	14949
chr3	6	31	18367
chr3	6	32	27404
chr3	6	33	36805
chr3	6	34	31353
chr3	6	35	27289
chr3	6	36	18374
chr3	6	37	13458
chr3	6	38	9464
chr3	6	39	6423
chr3	6	40	4749
chr3	6	41	3323
chr3	6	42	2394
chr3	6	43	1651
chr3	6	44	1188
chr3	6	45	840
chr3	6	46	715
chr3	6	47	544
chr3	6	48	494
chr3	6	49	463
chr3	6	50	420
chr3	6	51	486
chr3	6	52	562
chr3	6	53	724
chr3	6	54	808
chr3	6	55	964
chr3	6	56	1036
chr3	6	57	971
chr3	6	58	916
chr3	6	59	757
chr3	6	60	545
chr3	6	61	392
chr3	6	62	224
chr3	6	63	126
chr3	6	64	59
chr3	6	65	25
chr3	6	66	15
chr3	6	67	4
chr3	6	69	1
chr4	6	7	261
chr4	6	8	290
chr4	6	9	336
chr4	6	10	379
chr4	6	11	418
chr4	6	12	465
chr4	6	13	512
chr4	6	14	577
chr4	6	15	658
chr4	6	16	640
chr4	6	17	799
chr4	6	18	878
chr4	6	19	999
chr4	6	20	1183
chr4	6	21	1265
chr4	6	22	1565
chr4	6	23	1695
chr4	6	24	2624
chr4	6	25	2532
chr4	6	26	4763
chr4	6	27	5743
chr4	6	28	9303
chr4	6	29	10860
chr4	6	30	13684
chr4	6	31	17028
chr4	6	32	25196
chr4	6	33	34307
chr4	6	34	28910
chr4	6	35	25223
chr4	6	36	17159
chr4	6	37	12728
chr4	6	38	8525
chr4	6	39	6113
chr4	6	40	4444
chr4	6	41	3027
chr4	6	42	2341
chr4	6	43	1601
chr4	6	44	1117
chr4	6	45	825
chr4	6	46	591
