##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	173
chr1	6	8	190
chr1	6	9	236
chr1	6	10	234
chr1	6	11	287
chr1	6	12	332
chr1	6	13	342
chr1	6	14	407
chr1	6	15	452
chr1	6	16	552
chr1	6	17	752
chr1	6	18	1256
chr1	6	19	1501
chr1	6	20	2423
chr1	6	21	2857
chr1	6	22	4362
chr1	6	23	5364
chr1	6	24	11198
chr1	6	25	11891
chr1	6	26	30875
chr1	6	27	35459
chr1	6	28	36429
chr1	6	29	15618
chr1	6	30	7359
chr1	6	31	6882
chr1	6	32	8872
chr1	6	33	9291
chr1	6	34	5609
chr1	6	35	2558
chr1	6	36	856
chr1	6	37	212
chr1	6	38	75
chr1	6	39	13
chr1	6	40	13
chr1	6	41	4
chr1	6	42	3
chr1	6	43	1
chr1	6	44	2
chr2	6	7	186
chr2	6	8	203
chr2	6	9	190
chr2	6	10	278
chr2	6	11	279
chr2	6	12	332
chr2	6	13	373
chr2	6	14	395
chr2	6	15	496
chr2	6	16	568
chr2	6	17	712
chr2	6	18	1252
chr2	6	19	1476
chr2	6	20	2363
chr2	6	21	2939
chr2	6	22	4551
chr2	6	23	5314
chr2	6	24	11606
chr2	6	25	12243
chr2	6	26	32270
chr2	6	27	35987
chr2	6	28	37687
chr2	6	29	16074
chr2	6	30	7776
chr2	6	31	7151
chr2	6	32	9323
chr2	6	33	9673
chr2	6	34	5902
chr2	6	35	2681
chr2	6	36	838
chr2	6	37	255
chr2	6	38	87
chr2	6	39	34
chr2	6	40	24
chr2	6	41	10
chr2	6	42	3
chr2	6	43	1
chr2	6	44	1
chr2	6	46	1
chr2	6	47	1
chr3	6	7	152
chr3	6	8	178
chr3	6	9	180
chr3	6	10	226
chr3	6	11	229
chr3	6	12	268
chr3	6	13	300
chr3	6	14	333
chr3	6	15	364
chr3	6	16	472
chr3	6	17	620
chr3	6	18	983
chr3	6	19	1235
chr3	6	20	1914
chr3	6	21	2373
chr3	6	22	3682
chr3	6	23	4296
chr3	6	24	9205
chr3	6	25	9767
chr3	6	26	26110
chr3	6	27	29643
chr3	6	28	30421
chr3	6	29	12959
chr3	6	30	6249
chr3	6	31	5576
chr3	6	32	7503
chr3	6	33	8012
chr3	6	34	4676
chr3	6	35	2355
chr3	6	36	684
chr3	6	37	205
chr3	6	38	42
chr3	6	39	21
chr3	6	40	12
chr3	6	41	4
chr3	6	42	5
chr3	6	43	4
chr3	6	44	1
chr3	6	46	1
chr3	6	47	1
chr3	6	55	1
chr4	6	7	134
chr4	6	8	149
chr4	6	9	168
chr4	6	10	205
chr4	6	11	210
chr4	6	12	212
chr4	6	13	268
chr4	6	14	282
chr4	6	15	352
chr4	6	16	415
chr4	6	17	533
chr4	6	18	849
chr4	6	19	1098
chr4	6	20	1734
chr4	6	21	2059
chr4	6	22	3270
chr4	6	23	3906
chr4	6	24	8427
chr4	6	25	8784
chr4	6	26	23077
chr4	6	27	26367
chr4	6	28	26975
chr4	6	29	11481
chr4	6	30	5466
chr4	6	31	5096
chr4	6	32	6461
chr4	6	33	7276
chr4	6	34	4245
chr4	6	35	2042
