##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	183
chr1	6	8	237
chr1	6	9	255
chr1	6	10	305
chr1	6	11	325
chr1	6	12	365
chr1	6	13	446
chr1	6	14	455
chr1	6	15	557
chr1	6	16	714
chr1	6	17	843
chr1	6	18	1444
chr1	6	19	1932
chr1	6	20	3360
chr1	6	21	4143
chr1	6	22	6329
chr1	6	23	7516
chr1	6	24	14965
chr1	6	25	16752
chr1	6	26	40843
chr1	6	27	44355
chr1	6	28	41866
chr1	6	29	17945
chr1	6	30	7992
chr1	6	31	6931
chr1	6	32	8386
chr1	6	33	9065
chr1	6	34	5179
chr1	6	35	2598
chr1	6	36	833
chr1	6	37	249
chr1	6	38	77
chr1	6	39	32
chr1	6	40	15
chr1	6	41	6
chr1	6	42	9
chr1	6	43	3
chr1	6	44	2
chr1	6	45	5
chr1	6	48	1
chr1	6	49	1
chr1	6	52	1
chr1	6	53	2
chr1	6	55	1
chr1	6	57	1
chr1	6	59	1
chr1	6	60	1
chr2	6	7	205
chr2	6	8	257
chr2	6	9	290
chr2	6	10	361
chr2	6	11	353
chr2	6	12	398
chr2	6	13	388
chr2	6	14	433
chr2	6	15	555
chr2	6	16	722
chr2	6	17	868
chr2	6	18	1569
chr2	6	19	1919
chr2	6	20	3504
chr2	6	21	4443
chr2	6	22	6749
chr2	6	23	7857
chr2	6	24	15546
chr2	6	25	17407
chr2	6	26	42711
chr2	6	27	46798
chr2	6	28	44421
chr2	6	29	18872
chr2	6	30	8446
chr2	6	31	7320
chr2	6	32	9023
chr2	6	33	9566
chr2	6	34	5568
chr2	6	35	2638
chr2	6	36	832
chr2	6	37	247
chr2	6	38	83
chr2	6	39	33
chr2	6	40	19
chr2	6	41	13
chr2	6	42	6
chr2	6	43	3
chr2	6	44	5
chr2	6	45	3
chr2	6	46	4
chr2	6	47	2
chr2	6	48	1
chr2	6	51	1
chr2	6	52	1
chr2	6	55	2
chr2	6	56	2
chr2	6	57	2
chr2	6	58	1
chr2	6	59	1
chr2	6	60	1
chr3	6	7	170
chr3	6	8	205
chr3	6	9	231
chr3	6	10	246
chr3	6	11	262
chr3	6	12	298
chr3	6	13	339
chr3	6	14	392
chr3	6	15	446
chr3	6	16	549
chr3	6	17	730
chr3	6	18	1211
