chr1	382067	0.878415909874698	0.0857201959731586	0.432267322085366
chr2	396259	0.867072348842909	0.0889042998639711	0.419130368155247
chr3	322197	0.936409582738747	0.0722878185814629	0.413014664946291
chr4	298256	0.896649169958573	0.0669164381382595	0.399915315604597
chr5	288005	0.916317485770282	0.064616533333812	0.411576680523051
chr6	279368	0.933569927183898	0.0626787440648613	0.411389279923126
chr7	249907	0.879817915534213	0.0560689015671705	0.421795141618019
chr8	237781	0.884957497804177	0.0533483235105194	0.413043867016282
chr9	185526	0.808230158661009	0.0416244404204399	0.426971039057286
chr10	224056	0.824811794805721	0.0502689953043891	0.427433554885561
chr11	223691	0.899086809379497	0.0501871042446268	0.430811877764125
chr12	217778	0.930202162148309	0.0488604690764775	0.422567532965997
chr13	154531	0.941584713437892	0.0346704311126796	0.401841224210533
chr14	147230	0.919015754912487	0.0330323855583658	0.424892378657897
chr15	135735	0.868426103646833	0.0304533780735229	0.437686198449276
chr16	134222	0.793532176534926	0.0301139228038781	0.452708858542594
chr17	132574	0.862550422901757	0.0297441790600746	0.466302701997336
chr18	127469	0.852076899423789	0.0285988260187416	0.414168955807455
chr19	91109	0.852809030832881	0.0204411303120094	0.487086995753853
chr20	108455	0.929874650616458	0.0243328627027954	0.455473671943376
chr21	59884	0.828947550559931	0.0134355184186455	0.425913159381176
chr22	61041	0.870447480249836	0.0136951018601386	0.492355195352156
chrX	233807	0.859164452675714	0.0524567205749156	0.410019900550165
chrY	2155	0.145933500372452	0.000483493791199336	0.451985744383405
AllGC	371262294	874993786	0.424302777848527
