chr1	356970	0.87203678008169	0.0865133498651539	0.435794729323939
chr2	364594	0.862215831829673	0.0883610619400395	0.423099003118783
chr3	296281	0.931475711855934	0.0718050867338926	0.416774847690998
chr4	271077	0.881941281347198	0.0656967793971379	0.403926065541416
chr5	263331	0.908893544612687	0.0638195000513792	0.415542203828847
chr6	258024	0.926930206492219	0.062533323768402	0.415385798741105
chr7	230295	0.871748379867967	0.0558130708664471	0.426238262545031
chr8	218458	0.875902633826366	0.0529443185277244	0.415995881639538
chr9	172280	0.803439849273416	0.0417528641475998	0.430923972996055
chr10	208456	0.803586641840814	0.0505202870254938	0.430159377677951
chr11	206582	0.901569373647092	0.0500661143565096	0.435415728255515
chr12	202239	0.925756896062401	0.0490135679843652	0.426892303024424
chr13	140186	0.935996047325268	0.0339747330705562	0.405624291893824
chr14	135670	0.914618936865878	0.0328802593388952	0.429125544225141
chr15	126513	0.874953317565044	0.0306610175406623	0.441257832077083
chr16	126428	0.771622306175884	0.0306404173929229	0.453447678660138
chr17	126462	0.857462504407258	0.0306486574520186	0.469343183771053
chr18	116818	0.85109576266247	0.0283113889249728	0.417198072816657
chr19	87356	0.842294045047825	0.0211711353638132	0.487582542808827
chr20	103047	0.927248677248677	0.0249739226365087	0.45851696275233
chr21	55636	0.819345242478241	0.013483644936823	0.430199326302763
chr22	59481	0.870878477306003	0.0144154986786823	0.494403980441355
chrX	198703	0.855969294126769	0.0481566018384057	0.413105250933133
chrY	3590	0.185386005680351	0.000870053298641069	0.440597796391102
AllGC	338686076	791145630	0.428095742625792
