##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	396
chr1	6	8	442
chr1	6	9	538
chr1	6	10	574
chr1	6	11	695
chr1	6	12	765
chr1	6	13	860
chr1	6	14	880
chr1	6	15	1068
chr1	6	16	1137
chr1	6	17	1284
chr1	6	18	1489
chr1	6	19	1674
chr1	6	20	2004
chr1	6	21	2173
chr1	6	22	2633
chr1	6	23	2796
chr1	6	24	4300
chr1	6	25	4108
chr1	6	26	6563
chr1	6	27	8103
chr1	6	28	12277
chr1	6	29	14357
chr1	6	30	17112
chr1	6	31	22208
chr1	6	32	30994
chr1	6	33	41923
chr1	6	34	35572
chr1	6	35	29162
chr1	6	36	19271
chr1	6	37	13314
chr1	6	38	9044
chr1	6	39	5977
chr1	6	40	4391
chr1	6	41	2930
chr1	6	42	2105
chr1	6	43	1454
chr1	6	44	1075
chr1	6	45	734
chr1	6	46	533
chr1	6	47	442
chr1	6	48	383
chr1	6	49	390
chr1	6	50	378
chr1	6	51	428
chr1	6	52	458
chr1	6	53	550
chr1	6	54	635
chr1	6	55	822
chr1	6	56	909
chr1	6	57	817
chr1	6	58	733
chr1	6	59	586
chr1	6	60	455
chr1	6	61	312
chr1	6	62	162
chr1	6	63	88
chr1	6	64	52
chr1	6	65	14
chr1	6	66	5
chr1	6	67	3
chr2	6	7	371
chr2	6	8	476
chr2	6	9	531
chr2	6	10	635
chr2	6	11	722
chr2	6	12	767
chr2	6	13	939
chr2	6	14	993
chr2	6	15	1015
chr2	6	16	1143
chr2	6	17	1267
chr2	6	18	1509
chr2	6	19	1734
chr2	6	20	2003
chr2	6	21	2113
chr2	6	22	2618
chr2	6	23	2981
chr2	6	24	4332
chr2	6	25	4145
chr2	6	26	6845
chr2	6	27	8227
chr2	6	28	12632
chr2	6	29	14662
chr2	6	30	18103
chr2	6	31	22884
chr2	6	32	33041
chr2	6	33	44192
chr2	6	34	37367
chr2	6	35	30823
chr2	6	36	20184
chr2	6	37	14344
chr2	6	38	9415
chr2	6	39	6348
chr2	6	40	4663
chr2	6	41	3143
chr2	6	42	2271
chr2	6	43	1468
chr2	6	44	1082
chr2	6	45	789
chr2	6	46	597
chr2	6	47	448
chr2	6	48	371
chr2	6	49	362
chr2	6	50	383
chr2	6	51	439
chr2	6	52	473
chr2	6	53	581
chr2	6	54	690
chr2	6	55	771
chr2	6	56	809
chr2	6	57	794
chr2	6	58	745
chr2	6	59	643
chr2	6	60	466
chr2	6	61	301
chr2	6	62	160
chr2	6	63	86
chr2	6	64	40
chr2	6	65	17
chr2	6	66	5
chr2	6	69	1
chr3	6	7	307
chr3	6	8	376
chr3	6	9	457
chr3	6	10	502
chr3	6	11	574
chr3	6	12	660
chr3	6	13	727
chr3	6	14	733
chr3	6	15	850
chr3	6	16	965
