chr1	378478	0.873113239103905	0.0866931854050124	0.443495827287317
chr2	382573	0.857665845407487	0.0876311754446806	0.429587213408949
chr3	311008	0.93197366567878	0.0712386828466704	0.423303766144016
chr4	281191	0.881374260665691	0.0644088784479437	0.410496741893239
chr5	276595	0.910561852496848	0.0633561306525066	0.421846438031824
chr6	268457	0.928114088159032	0.061492061557801	0.4215051888246
chr7	242872	0.869377834573655	0.0556316280620965	0.433700424206469
chr8	229085	0.873739935695243	0.052473613733182	0.425385721410107
chr9	184318	0.797837435395763	0.0422194012531272	0.43781132029274
chr10	221415	0.788279147263639	0.0507167435001528	0.435096273126389
chr11	220867	0.902820868129218	0.0505912200467369	0.442657282232829
chr12	211258	0.926143661910085	0.0483902075214203	0.433790146464562
chr13	145776	0.936635012015061	0.033391071067806	0.412645424626513
chr14	143685	0.911973037815606	0.0329121120512136	0.436004507157854
chr15	135078	0.864964204756477	0.0309406150374349	0.448588402080004
chr16	136836	0.801255438378704	0.0313432979409114	0.464042430277651
chr17	138244	0.846398746112213	0.0316658107555275	0.477167260510222
chr18	122812	0.839045985885182	0.0281309970089685	0.423504766873074
chr19	98774	0.851287178205449	0.0226249153060276	0.496940059728937
chr20	111247	0.925723748262921	0.02548194821562	0.465300838575343
chr21	59428	0.819990617324834	0.0136124229737239	0.438876007228864
chr22	65721	0.863602317972169	0.0150538811714362	0.501835955697573
chrX	214448	0.851913794815771	0.0491209006170348	0.419464441790813
chrY	3122	0.161661143330572	0.000715117192635896	0.447624983564591
AllGC	369544671	848729199	0.435409399647625
