##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	468
chr1	6	8	590
chr1	6	9	677
chr1	6	10	822
chr1	6	11	845
chr1	6	12	966
chr1	6	13	1111
chr1	6	14	1196
chr1	6	15	1344
chr1	6	16	1635
chr1	6	17	1932
chr1	6	18	2412
chr1	6	19	3144
chr1	6	20	4006
chr1	6	21	5641
chr1	6	22	6906
chr1	6	23	8792
chr1	6	24	9684
chr1	6	25	11402
chr1	6	26	12039
chr1	6	27	13519
chr1	6	28	13386
chr1	6	29	14354
chr1	6	30	13819
chr1	6	31	13859
chr1	6	32	13695
chr1	6	33	13083
chr1	6	34	12963
chr1	6	35	11797
chr1	6	36	11835
chr1	6	37	10757
chr1	6	38	10440
chr1	6	39	9282
chr1	6	40	9032
chr1	6	41	8037
chr1	6	42	7533
chr1	6	43	6619
chr1	6	44	6219
chr1	6	45	5439
chr1	6	46	4818
chr1	6	47	4423
chr1	6	48	3956
chr1	6	49	3414
chr1	6	50	2820
chr1	6	51	2670
chr1	6	52	2226
chr1	6	53	2103
chr1	6	54	1719
chr1	6	55	1498
chr1	6	56	1170
chr1	6	57	882
chr1	6	58	572
chr1	6	59	368
chr1	6	60	221
chr1	6	61	120
chr1	6	62	45
chr1	6	63	24
chr1	6	64	8
chr1	6	65	1
chr2	6	7	408
chr2	6	8	548
chr2	6	9	650
chr2	6	10	790
chr2	6	11	875
chr2	6	12	950
chr2	6	13	1089
chr2	6	14	1164
chr2	6	15	1338
chr2	6	16	1537
chr2	6	17	1876
chr2	6	18	2318
chr2	6	19	3105
chr2	6	20	4066
chr2	6	21	5545
chr2	6	22	6530
chr2	6	23	8663
chr2	6	24	9484
chr2	6	25	11553
chr2	6	26	11881
chr2	6	27	13399
chr2	6	28	13403
chr2	6	29	14118
chr2	6	30	13694
chr2	6	31	14017
chr2	6	32	13792
chr2	6	33	13394
chr2	6	34	13113
chr2	6	35	12078
chr2	6	36	11938
chr2	6	37	10689
chr2	6	38	10610
chr2	6	39	9434
chr2	6	40	9143
chr2	6	41	8107
chr2	6	42	7590
chr2	6	43	6802
chr2	6	44	6230
chr2	6	45	5525
chr2	6	46	4971
chr2	6	47	4656
chr2	6	48	4014
chr2	6	49	3515
chr2	6	50	2915
chr2	6	51	2770
chr2	6	52	2356
chr2	6	53	2064
chr2	6	54	1847
chr2	6	55	1516
chr2	6	56	1130
chr2	6	57	884
chr2	6	58	563
chr2	6	59	380
chr2	6	60	200
chr2	6	61	133
chr2	6	62	45
chr2	6	63	25
chr2	6	64	10
chr2	6	65	2
chr2	6	66	1
chr3	6	7	370
chr3	6	8	465
chr3	6	9	542
chr3	6	10	589
chr3	6	11	676
chr3	6	12	756
chr3	6	13	870
chr3	6	14	926
chr3	6	15	1062
chr3	6	16	1209
chr3	6	17	1422
chr3	6	18	1866
chr3	6	19	2473
chr3	6	20	3182
chr3	6	21	4280
chr3	6	22	5386
chr3	6	23	6939
chr3	6	24	7671
chr3	6	25	9364
chr3	6	26	9499
chr3	6	27	10828
chr3	6	28	10941
chr3	6	29	11300
chr3	6	30	11130
chr3	6	31	11365
chr3	6	32	11071
chr3	6	33	10829
chr3	6	34	10465
chr3	6	35	9912
chr3	6	36	9691
chr3	6	37	8843
chr3	6	38	8551
chr3	6	39	7797
chr3	6	40	7451
chr3	6	41	6594
chr3	6	42	6201
chr3	6	43	5480
chr3	6	44	5204
chr3	6	45	4608
chr3	6	46	3994
chr3	6	47	3680
chr3	6	48	3176
chr3	6	49	2929
chr3	6	50	2491
chr3	6	51	2244
chr3	6	52	1929
chr3	6	53	1754
chr3	6	54	1466
chr3	6	55	1275
chr3	6	56	1045
chr3	6	57	758
chr3	6	58	489
chr3	6	59	343
chr3	6	60	169
chr3	6	61	97
chr3	6	62	35
chr3	6	63	20
chr3	6	64	10
chr3	6	65	1
chr3	6	67	1
chr4	6	7	294
chr4	6	8	379
chr4	6	9	398
chr4	6	10	450
chr4	6	11	564
chr4	6	12	587
chr4	6	13	736
chr4	6	14	762
chr4	6	15	849
chr4	6	16	949
chr4	6	17	1183
chr4	6	18	1548
chr4	6	19	2014
chr4	6	20	2600
chr4	6	21	3600
chr4	6	22	4376
chr4	6	23	5810
chr4	6	24	6356
chr4	6	25	7608
chr4	6	26	7833
chr4	6	27	8739
chr4	6	28	8982
chr4	6	29	9422
chr4	6	30	9109
chr4	6	31	9218
chr4	6	32	9092
chr4	6	33	8942
chr4	6	34	8717
chr4	6	35	7993
chr4	6	36	7846
chr4	6	37	7288
chr4	6	38	6985
chr4	6	39	6368
chr4	6	40	6115
chr4	6	41	5583
chr4	6	42	5256
chr4	6	43	4640
chr4	6	44	4286
chr4	6	45	3850
chr4	6	46	3446
chr4	6	47	3002
chr4	6	48	2695
chr4	6	49	2405
chr4	6	50	2052
chr4	6	51	1828
chr4	6	52	1624
chr4	6	53	1442
chr4	6	54	1168
chr4	6	55	1071
chr4	6	56	807
chr4	6	57	624
chr4	6	58	419
chr4	6	59	252
chr4	6	60	138
chr4	6	61	87
chr4	6	62	40
chr4	6	63	14
chr4	6	64	11
chr5	6	7	312
chr5	6	8	434
chr5	6	9	487
chr5	6	10	500
chr5	6	11	627
chr5	6	12	692
chr5	6	13	748
chr5	6	14	855
chr5	6	15	940
chr5	6	16	1044
chr5	6	17	1327
chr5	6	18	1654
chr5	6	19	2210
chr5	6	20	2914
chr5	6	21	4023
chr5	6	22	4696
chr5	6	23	6200
chr5	6	24	6789
chr5	6	25	8092
chr5	6	26	8406
chr5	6	27	9614
chr5	6	28	9667
chr5	6	29	10161
chr5	6	30	10000
chr5	6	31	9933
chr5	6	32	9883
chr5	6	33	9525
chr5	6	34	9183
chr5	6	35	8636
chr5	6	36	8533
chr5	6	37	7601
chr5	6	38	7463
chr5	6	39	6847
chr5	6	40	6572
chr5	6	41	5733
chr5	6	42	5425
chr5	6	43	4857
chr5	6	44	4501
chr5	6	45	3984
chr5	6	46	3671
chr5	6	47	3144
chr5	6	48	2901
chr5	6	49	2524
chr5	6	50	2206
chr5	6	51	1959
chr5	6	52	1590
chr5	6	53	1543
chr5	6	54	1262
chr5	6	55	1200
chr5	6	56	873
chr5	6	57	679
chr5	6	58	447
chr5	6	59	293
chr5	6	60	152
chr5	6	61	66
chr5	6	62	31
chr5	6	63	12
chr5	6	64	8
chr5	6	66	1
chr6	6	7	312
chr6	6	8	363
chr6	6	9	445
chr6	6	10	466
chr6	6	11	559
chr6	6	12	616
chr6	6	13	686
chr6	6	14	814
chr6	6	15	882
chr6	6	16	995
chr6	6	17	1258
chr6	6	18	1600
chr6	6	19	2151
chr6	6	20	2715
chr6	6	21	3744
chr6	6	22	4634
chr6	6	23	5875
chr6	6	24	6503
chr6	6	25	7870
chr6	6	26	8317
chr6	6	27	9163
chr6	6	28	9081
chr6	6	29	9648
chr6	6	30	9477
chr6	6	31	9664
chr6	6	32	9262
chr6	6	33	8993
chr6	6	34	8788
chr6	6	35	8247
chr6	6	36	8155
chr6	6	37	7449
chr6	6	38	7282
chr6	6	39	6442
chr6	6	40	6116
chr6	6	41	5615
chr6	6	42	5231
chr6	6	43	4799
chr6	6	44	4199
