##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	401
chr1	6	8	506
chr1	6	9	630
chr1	6	10	648
chr1	6	11	772
chr1	6	12	917
chr1	6	13	972
chr1	6	14	1083
chr1	6	15	1240
chr1	6	16	1276
chr1	6	17	1515
chr1	6	18	1778
chr1	6	19	1845
chr1	6	20	2223
chr1	6	21	2407
chr1	6	22	3079
chr1	6	23	3440
chr1	6	24	4997
chr1	6	25	4840
chr1	6	26	8217
chr1	6	27	9912
chr1	6	28	14805
chr1	6	29	16945
chr1	6	30	20419
chr1	6	31	25252
chr1	6	32	35721
chr1	6	33	46932
chr1	6	34	40210
chr1	6	35	32638
chr1	6	36	21346
chr1	6	37	14464
chr1	6	38	9684
chr1	6	39	6383
chr1	6	40	4551
chr1	6	41	3096
chr1	6	42	2240
chr1	6	43	1514
chr1	6	44	1100
chr1	6	45	793
chr1	6	46	641
chr1	6	47	503
chr1	6	48	485
chr1	6	49	392
chr1	6	50	472
chr1	6	51	488
chr1	6	52	554
chr1	6	53	663
chr1	6	54	811
chr1	6	55	913
chr1	6	56	1004
chr1	6	57	1034
chr1	6	58	885
chr1	6	59	732
chr1	6	60	591
chr1	6	61	338
chr1	6	62	192
chr1	6	63	116
chr1	6	64	50
chr1	6	65	17
chr1	6	66	3
chr1	6	67	4
chr2	6	7	462
chr2	6	8	525
chr2	6	9	606
chr2	6	10	689
chr2	6	11	860
chr2	6	12	880
chr2	6	13	988
chr2	6	14	1039
chr2	6	15	1261
chr2	6	16	1287
chr2	6	17	1371
chr2	6	18	1677
chr2	6	19	1934
chr2	6	20	2225
chr2	6	21	2448
chr2	6	22	3039
chr2	6	23	3549
chr2	6	24	5051
chr2	6	25	4831
chr2	6	26	8200
chr2	6	27	9708
chr2	6	28	14894
chr2	6	29	16932
chr2	6	30	20470
chr2	6	31	25644
chr2	6	32	36685
chr2	6	33	48930
chr2	6	34	42207
chr2	6	35	34570
chr2	6	36	22315
chr2	6	37	15037
chr2	6	38	10024
chr2	6	39	6862
chr2	6	40	4827
chr2	6	41	3263
chr2	6	42	2367
chr2	6	43	1567
chr2	6	44	1195
chr2	6	45	890
chr2	6	46	628
chr2	6	47	500
chr2	6	48	483
chr2	6	49	447
chr2	6	50	440
chr2	6	51	423
chr2	6	52	553
chr2	6	53	638
chr2	6	54	765
chr2	6	55	863
chr2	6	56	1011
chr2	6	57	969
chr2	6	58	849
chr2	6	59	675
chr2	6	60	486
chr2	6	61	350
chr2	6	62	212
chr2	6	63	112
chr2	6	64	50
chr2	6	65	25
chr2	6	66	5
chr2	6	67	7
chr2	6	69	1
chr3	6	7	344
chr3	6	8	390
chr3	6	9	501
chr3	6	10	520
chr3	6	11	651
chr3	6	12	703
chr3	6	13	830
chr3	6	14	851
chr3	6	15	910
chr3	6	16	1051
chr3	6	17	1182
chr3	6	18	1295
chr3	6	19	1432
chr3	6	20	1794
chr3	6	21	1937
chr3	6	22	2423
chr3	6	23	2755
chr3	6	24	4086
chr3	6	25	3966
chr3	6	26	6586
chr3	6	27	7821
chr3	6	28	12094
chr3	6	29	13952
chr3	6	30	16549
chr3	6	31	20539
chr3	6	32	29767
chr3	6	33	39061
chr3	6	34	33420
chr3	6	35	27584
chr3	6	36	17960
chr3	6	37	12294
chr3	6	38	8197
chr3	6	39	5491
chr3	6	40	4054
chr3	6	41	2655
chr3	6	42	1924
chr3	6	43	1291
chr3	6	44	954
chr3	6	45	678
chr3	6	46	514
chr3	6	47	438
chr3	6	48	368
chr3	6	49	352
chr3	6	50	341
chr3	6	51	386
chr3	6	52	415
chr3	6	53	566
chr3	6	54	655
chr3	6	55	711
chr3	6	56	781
chr3	6	57	746
chr3	6	58	737
chr3	6	59	538
chr3	6	60	428
chr3	6	61	289
chr3	6	62	142
chr3	6	63	95
chr3	6	64	39
chr3	6	65	14
chr3	6	66	9
chr3	6	68	1
chr4	6	7	276
chr4	6	8	382
chr4	6	9	410
chr4	6	10	488
chr4	6	11	600
chr4	6	12	636
chr4	6	13	652
chr4	6	14	751
chr4	6	15	821
chr4	6	16	949
chr4	6	17	1035
chr4	6	18	1178
chr4	6	19	1245
chr4	6	20	1596
chr4	6	21	1708
chr4	6	22	2064
chr4	6	23	2379
chr4	6	24	3423
chr4	6	25	3457
chr4	6	26	5805
