##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	521
chr1	6	8	611
chr1	6	9	696
chr1	6	10	745
chr1	6	11	943
chr1	6	12	952
chr1	6	13	1063
chr1	6	14	1217
chr1	6	15	1353
chr1	6	16	1451
chr1	6	17	1558
chr1	6	18	1882
chr1	6	19	2086
chr1	6	20	2450
chr1	6	21	2719
chr1	6	22	3423
chr1	6	23	3728
chr1	6	24	5228
chr1	6	25	4802
chr1	6	26	7882
chr1	6	27	9006
chr1	6	28	13384
chr1	6	29	15078
chr1	6	30	18091
chr1	6	31	22373
chr1	6	32	30862
chr1	6	33	39934
chr1	6	34	36593
chr1	6	35	32564
chr1	6	36	23608
chr1	6	37	17677
chr1	6	38	12658
chr1	6	39	8958
chr1	6	40	6750
chr1	6	41	4622
chr1	6	42	3504
chr1	6	43	2596
chr1	6	44	1786
chr1	6	45	1287
chr1	6	46	1061
chr1	6	47	843
chr1	6	48	684
chr1	6	49	620
chr1	6	50	622
chr1	6	51	650
chr1	6	52	751
chr1	6	53	853
chr1	6	54	969
chr1	6	55	1071
chr1	6	56	1221
chr1	6	57	1225
chr1	6	58	1096
chr1	6	59	872
chr1	6	60	618
chr1	6	61	444
chr1	6	62	256
chr1	6	63	173
chr1	6	64	67
chr1	6	65	25
chr1	6	66	12
chr1	6	67	3
chr1	6	68	2
chr1	6	69	2
chr1	6	71	1
chr2	6	7	481
chr2	6	8	611
chr2	6	9	742
chr2	6	10	782
chr2	6	11	917
chr2	6	12	1071
chr2	6	13	1142
chr2	6	14	1316
chr2	6	15	1386
chr2	6	16	1570
chr2	6	17	1647
chr2	6	18	2032
chr2	6	19	2137
chr2	6	20	2513
chr2	6	21	2685
chr2	6	22	3416
chr2	6	23	3675
chr2	6	24	5450
chr2	6	25	4901
chr2	6	26	8256
chr2	6	27	9338
chr2	6	28	13862
chr2	6	29	15606
chr2	6	30	19187
chr2	6	31	23299
chr2	6	32	32393
chr2	6	33	42854
chr2	6	34	38640
chr2	6	35	34406
chr2	6	36	24308
chr2	6	37	18676
chr2	6	38	13626
chr2	6	39	9630
chr2	6	40	7373
chr2	6	41	5021
chr2	6	42	3824
chr2	6	43	2584
chr2	6	44	2067
chr2	6	45	1378
chr2	6	46	1051
chr2	6	47	776
chr2	6	48	687
chr2	6	49	625
chr2	6	50	577
chr2	6	51	615
chr2	6	52	672
chr2	6	53	829
chr2	6	54	941
chr2	6	55	1050
chr2	6	56	1169
chr2	6	57	1164
chr2	6	58	990
chr2	6	59	845
chr2	6	60	631
chr2	6	61	433
chr2	6	62	269
chr2	6	63	113
chr2	6	64	63
chr2	6	65	21
chr2	6	66	8
chr2	6	67	6
chr2	6	68	2
chr2	6	70	1
chr3	6	7	405
chr3	6	8	490
chr3	6	9	550
chr3	6	10	591
chr3	6	11	706
chr3	6	12	822
chr3	6	13	880
chr3	6	14	1007
chr3	6	15	1119
chr3	6	16	1233
chr3	6	17	1336
chr3	6	18	1616
chr3	6	19	1742
chr3	6	20	2046
chr3	6	21	2206
chr3	6	22	2691
chr3	6	23	3079
chr3	6	24	4509
chr3	6	25	4150
chr3	6	26	6722
chr3	6	27	7760
chr3	6	28	11617
chr3	6	29	12706
chr3	6	30	15673
chr3	6	31	18709
chr3	6	32	26398
chr3	6	33	34749
chr3	6	34	31647
chr3	6	35	28186
chr3	6	36	20025
chr3	6	37	15347
chr3	6	38	10885
chr3	6	39	7668
chr3	6	40	5995
chr3	6	41	4169
chr3	6	42	3177
chr3	6	43	2126
chr3	6	44	1534
chr3	6	45	1115
chr3	6	46	866
chr3	6	47	692
chr3	6	48	565
chr3	6	49	522
chr3	6	50	500
chr3	6	51	523
chr3	6	52	561
chr3	6	53	660
chr3	6	54	811
chr3	6	55	881
chr3	6	56	1013
chr3	6	57	968
chr3	6	58	801
chr3	6	59	680
chr3	6	60	543
chr3	6	61	366
chr3	6	62	204
chr3	6	63	116
chr3	6	64	62
chr3	6	65	22
chr3	6	66	7
chr3	6	67	5
chr3	6	68	2
chr3	6	69	1
chr4	6	7	314
chr4	6	8	497
chr4	6	9	507
chr4	6	10	541
chr4	6	11	668
chr4	6	12	703
chr4	6	13	806
chr4	6	14	907
chr4	6	15	996
chr4	6	16	1126
chr4	6	17	1217
chr4	6	18	1448
chr4	6	19	1464
chr4	6	20	1887
chr4	6	21	1945
chr4	6	22	2495
chr4	6	23	2721
chr4	6	24	3957
chr4	6	25	3481
chr4	6	26	6096
chr4	6	27	6762
chr4	6	28	10323
chr4	6	29	11268
chr4	6	30	14050
chr4	6	31	17059
chr4	6	32	23833
chr4	6	33	31681
chr4	6	34	28556
chr4	6	35	25651
chr4	6	36	18242
chr4	6	37	13951
chr4	6	38	10027
chr4	6	39	7234
chr4	6	40	5430
chr4	6	41	3749
chr4	6	42	2852
chr4	6	43	1977
chr4	6	44	1486
chr4	6	45	1047
chr4	6	46	779
chr4	6	47	611
chr4	6	48	516
chr4	6	49	452
chr4	6	50	402
chr4	6	51	446
chr4	6	52	503
chr4	6	53	562
chr4	6	54	702
chr4	6	55	739
chr4	6	56	801
chr4	6	57	780
chr4	6	58	758
chr4	6	59	609
chr4	6	60	418
chr4	6	61	277
chr4	6	62	199
chr4	6	63	92
chr4	6	64	55
chr4	6	65	23
chr4	6	66	3
chr4	6	67	4
chr4	6	68	4
chr5	6	7	409
chr5	6	8	439
chr5	6	9	502
chr5	6	10	612
chr5	6	11	617
chr5	6	12	708
chr5	6	13	773
chr5	6	14	927
chr5	6	15	928
chr5	6	16	1079
chr5	6	17	1172
chr5	6	18	1403
chr5	6	19	1536
chr5	6	20	1741
chr5	6	21	1994
chr5	6	22	2430
chr5	6	23	2718
chr5	6	24	3987
chr5	6	25	3656
chr5	6	26	5925
chr5	6	27	6761
chr5	6	28	9996
chr5	6	29	11225
chr5	6	30	13689
chr5	6	31	17081
chr5	6	32	23228
chr5	6	33	31188
chr5	6	34	27949
chr5	6	35	25305
chr5	6	36	17927
chr5	6	37	13946
chr5	6	38	9865
chr5	6	39	6912
chr5	6	40	5391
chr5	6	41	3726
chr5	6	42	2765
chr5	6	43	1964
chr5	6	44	1420
chr5	6	45	1020
chr5	6	46	800
chr5	6	47	570
chr5	6	48	513
chr5	6	49	426
chr5	6	50	410
chr5	6	51	416
chr5	6	52	521
chr5	6	53	592
chr5	6	54	720
chr5	6	55	705
chr5	6	56	843
chr5	6	57	814
chr5	6	58	722
chr5	6	59	573
chr5	6	60	441
chr5	6	61	276
chr5	6	62	204
chr5	6	63	101
chr5	6	64	51
chr5	6	65	23
chr5	6	66	12
chr5	6	67	5
chr5	6	68	1
chr6	6	7	349
chr6	6	8	409
chr6	6	9	449
chr6	6	10	508
chr6	6	11	630
chr6	6	12	716
chr6	6	13	780
chr6	6	14	829
chr6	6	15	962
chr6	6	16	1095
chr6	6	17	1194
chr6	6	18	1381
chr6	6	19	1432
chr6	6	20	1780
chr6	6	21	1837
chr6	6	22	2328
chr6	6	23	2603
chr6	6	24	3814
chr6	6	25	3630
chr6	6	26	5800
chr6	6	27	6587
chr6	6	28	9699
chr6	6	29	10561
chr6	6	30	13344
chr6	6	31	15982
chr6	6	32	22557
chr6	6	33	29612
chr6	6	34	26575
chr6	6	35	23909
chr6	6	36	16990
chr6	6	37	12876
chr6	6	38	9245
chr6	6	39	6654
chr6	6	40	5035
chr6	6	41	3506
chr6	6	42	2650
chr6	6	43	1860
chr6	6	44	1345
chr6	6	45	1069
chr6	6	46	702
chr6	6	47	566
chr6	6	48	486
chr6	6	49	395
chr6	6	50	415
chr6	6	51	429
chr6	6	52	455
chr6	6	53	586
chr6	6	54	686
chr6	6	55	791
chr6	6	56	808
chr6	6	57	840
chr6	6	58	751
chr6	6	59	597
chr6	6	60	461
chr6	6	61	295
chr6	6	62	203
chr6	6	63	112
chr6	6	64	50
chr6	6	65	15
chr6	6	66	7
chr6	6	67	1
chr7	6	7	307
chr7	6	8	368
chr7	6	9	444
chr7	6	10	455
chr7	6	11	551
chr7	6	12	616
chr7	6	13	697
chr7	6	14	772
chr7	6	15	856
chr7	6	16	925
chr7	6	17	1039
chr7	6	18	1229
chr7	6	19	1299
chr7	6	20	1575
chr7	6	21	1612
chr7	6	22	2154
chr7	6	23	2314
chr7	6	24	3425
chr7	6	25	3128
chr7	6	26	4973
chr7	6	27	5723
chr7	6	28	8539
chr7	6	29	9531
chr7	6	30	11625
chr7	6	31	14453
chr7	6	32	19642
chr7	6	33	25791
chr7	6	34	23562
chr7	6	35	21091
chr7	6	36	15080
chr7	6	37	11464
chr7	6	38	8114
chr7	6	39	5759
chr7	6	40	4301
chr7	6	41	3033
chr7	6	42	2243
chr7	6	43	1537
chr7	6	44	1166
chr7	6	45	834
chr7	6	46	602
chr7	6	47	469
chr7	6	48	406
chr7	6	49	373
chr7	6	50	331
chr7	6	51	393
chr7	6	52	420
chr7	6	53	470
chr7	6	54	582
chr7	6	55	670
chr7	6	56	723
chr7	6	57	708
chr7	6	58	631
chr7	6	59	489
chr7	6	60	408
chr7	6	61	293
chr7	6	62	142
chr7	6	63	85
chr7	6	64	51
chr7	6	65	21
chr7	6	66	8
chr7	6	67	3
chr8	6	7	317
chr8	6	8	325
chr8	6	9	398
chr8	6	10	479
chr8	6	11	551
chr8	6	12	635
chr8	6	13	679
chr8	6	14	724
chr8	6	15	837
chr8	6	16	927
chr8	6	17	1054
chr8	6	18	1191
chr8	6	19	1282
chr8	6	20	1541
chr8	6	21	1606
chr8	6	22	2084
chr8	6	23	2183
chr8	6	24	3251
chr8	6	25	3039
chr8	6	26	5033
chr8	6	27	5538
chr8	6	28	8454
chr8	6	29	9139
chr8	6	30	11489
chr8	6	31	13989
chr8	6	32	19324
chr8	6	33	25802
chr8	6	34	23662
chr8	6	35	21093
chr8	6	36	14799
chr8	6	37	11473
chr8	6	38	8203
chr8	6	39	5852
chr8	6	40	4393
chr8	6	41	3106
chr8	6	42	2322
chr8	6	43	1604
chr8	6	44	1204
chr8	6	45	863
chr8	6	46	647
chr8	6	47	469
chr8	6	48	389
chr8	6	49	387
chr8	6	50	329
chr8	6	51	379
chr8	6	52	398
chr8	6	53	491
chr8	6	54	570
chr8	6	55	701
chr8	6	56	699
chr8	6	57	661
chr8	6	58	617
chr8	6	59	437
chr8	6	60	355
chr8	6	61	236
chr8	6	62	151
chr8	6	63	73
chr8	6	64	39
chr8	6	65	8
chr8	6	66	8
chr8	6	67	1
chr8	6	68	1
chr9	6	7	236
chr9	6	8	293
chr9	6	9	365
chr9	6	10	407
chr9	6	11	452
chr9	6	12	488
chr9	6	13	568
