##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	651
chr1	6	8	802
chr1	6	9	879
chr1	6	10	1008
chr1	6	11	1178
chr1	6	12	1319
chr1	6	13	1416
chr1	6	14	1494
chr1	6	15	1703
chr1	6	16	1853
chr1	6	17	2058
chr1	6	18	2530
chr1	6	19	2599
chr1	6	20	3297
chr1	6	21	3548
chr1	6	22	4574
chr1	6	23	5324
chr1	6	24	7977
chr1	6	25	7241
chr1	6	26	12368
chr1	6	27	14265
chr1	6	28	20873
chr1	6	29	23359
chr1	6	30	27790
chr1	6	31	33297
chr1	6	32	46643
chr1	6	33	59825
chr1	6	34	51653
chr1	6	35	42678
chr1	6	36	29180
chr1	6	37	20708
chr1	6	38	14808
chr1	6	39	9847
chr1	6	40	7505
chr1	6	41	5206
chr1	6	42	3752
chr1	6	43	2642
chr1	6	44	1952
chr1	6	45	1395
chr1	6	46	1064
chr1	6	47	780
chr1	6	48	647
chr1	6	49	655
chr1	6	50	593
chr1	6	51	624
chr1	6	52	772
chr1	6	53	893
chr1	6	54	1044
chr1	6	55	1232
chr1	6	56	1262
chr1	6	57	1209
chr1	6	58	1140
chr1	6	59	891
chr1	6	60	688
chr1	6	61	470
chr1	6	62	309
chr1	6	63	141
chr1	6	64	72
chr1	6	65	30
chr1	6	66	6
chr1	6	67	8
chr1	6	68	2
chr2	6	7	641
chr2	6	8	828
chr2	6	9	946
chr2	6	10	1002
chr2	6	11	1169
chr2	6	12	1283
chr2	6	13	1478
chr2	6	14	1567
chr2	6	15	1739
chr2	6	16	1869
chr2	6	17	2005
chr2	6	18	2454
chr2	6	19	2697
chr2	6	20	3350
chr2	6	21	3636
chr2	6	22	4678
chr2	6	23	5402
chr2	6	24	8112
chr2	6	25	7661
chr2	6	26	12561
chr2	6	27	14425
chr2	6	28	21641
chr2	6	29	23759
chr2	6	30	28344
chr2	6	31	34083
chr2	6	32	48519
chr2	6	33	62892
chr2	6	34	54095
chr2	6	35	44647
chr2	6	36	30646
chr2	6	37	22160
chr2	6	38	15590
chr2	6	39	10912
chr2	6	40	8020
chr2	6	41	5491
chr2	6	42	4010
chr2	6	43	2807
chr2	6	44	1999
chr2	6	45	1524
chr2	6	46	1114
chr2	6	47	840
chr2	6	48	722
chr2	6	49	649
chr2	6	50	583
chr2	6	51	635
chr2	6	52	671
chr2	6	53	836
chr2	6	54	1048
chr2	6	55	1138
chr2	6	56	1244
chr2	6	57	1230
chr2	6	58	1115
chr2	6	59	915
chr2	6	60	642
chr2	6	61	446
chr2	6	62	264
chr2	6	63	139
chr2	6	64	67
chr2	6	65	34
chr2	6	66	8
chr2	6	67	3
chr2	6	68	2
chr3	6	7	576
chr3	6	8	627
chr3	6	9	741
chr3	6	10	823
chr3	6	11	957
chr3	6	12	1029
chr3	6	13	1149
chr3	6	14	1188
chr3	6	15	1308
chr3	6	16	1471
chr3	6	17	1731
chr3	6	18	1987
chr3	6	19	2165
chr3	6	20	2719
chr3	6	21	2882
chr3	6	22	3790
chr3	6	23	4358
chr3	6	24	6459
chr3	6	25	6282
chr3	6	26	10387
chr3	6	27	11857
chr3	6	28	17684
chr3	6	29	19324
chr3	6	30	23133
chr3	6	31	27905
chr3	6	32	39039
chr3	6	33	51206
chr3	6	34	43672
chr3	6	35	36009
chr3	6	36	25111
chr3	6	37	17807
chr3	6	38	12583
chr3	6	39	8623
chr3	6	40	6517
chr3	6	41	4557
chr3	6	42	3314
chr3	6	43	2307
chr3	6	44	1683
chr3	6	45	1262
chr3	6	46	859
chr3	6	47	679
chr3	6	48	579
chr3	6	49	540
chr3	6	50	483
chr3	6	51	575
chr3	6	52	652
chr3	6	53	706
chr3	6	54	833
chr3	6	55	942
chr3	6	56	1065
chr3	6	57	1029
chr3	6	58	863
chr3	6	59	762
chr3	6	60	563
chr3	6	61	370
chr3	6	62	236
chr3	6	63	116
chr3	6	64	61
chr3	6	65	32
chr3	6	66	8
chr3	6	67	4
chr3	6	68	1
chr4	6	7	464
chr4	6	8	567
chr4	6	9	632
chr4	6	10	748
chr4	6	11	855
chr4	6	12	957
chr4	6	13	1030
chr4	6	14	1121
chr4	6	15	1251
chr4	6	16	1305
chr4	6	17	1487
chr4	6	18	1733
chr4	6	19	1836
chr4	6	20	2421
chr4	6	21	2602
chr4	6	22	3413
chr4	6	23	3837
chr4	6	24	5752
chr4	6	25	5348
chr4	6	26	9250
chr4	6	27	10442
chr4	6	28	15655
chr4	6	29	16951
chr4	6	30	20247
chr4	6	31	24585
chr4	6	32	34738
chr4	6	33	45787
chr4	6	34	39415
chr4	6	35	33202
chr4	6	36	22304
chr4	6	37	16342
chr4	6	38	11487
chr4	6	39	7922
chr4	6	40	5899
chr4	6	41	4126
chr4	6	42	3068
chr4	6	43	2056
chr4	6	44	1468
chr4	6	45	1146
chr4	6	46	786
chr4	6	47	609
chr4	6	48	453
chr4	6	49	429
chr4	6	50	423
chr4	6	51	450
chr4	6	52	489
chr4	6	53	565
chr4	6	54	706
chr4	6	55	774
chr4	6	56	801
chr4	6	57	814
chr4	6	58	755
chr4	6	59	583
chr4	6	60	448
chr4	6	61	304
chr4	6	62	178
chr4	6	63	112
chr4	6	64	47
chr4	6	65	14
chr4	6	66	7
chr4	6	67	1
chr4	6	68	2
chr5	6	7	481
chr5	6	8	585
chr5	6	9	614
chr5	6	10	735
chr5	6	11	830
chr5	6	12	972
chr5	6	13	1055
chr5	6	14	1136
chr5	6	15	1264
chr5	6	16	1342
chr5	6	17	1500
chr5	6	18	1772
chr5	6	19	1850
chr5	6	20	2307
chr5	6	21	2682
chr5	6	22	3353
chr5	6	23	3903
chr5	6	24	5761
chr5	6	25	5547
chr5	6	26	8996
chr5	6	27	10525
chr5	6	28	15510
chr5	6	29	17064
chr5	6	30	20582
chr5	6	31	24278
chr5	6	32	35227
chr5	6	33	45646
chr5	6	34	38579
chr5	6	35	32043
chr5	6	36	22226
chr5	6	37	15663
chr5	6	38	11403
chr5	6	39	7738
chr5	6	40	5834
chr5	6	41	4113
chr5	6	42	2978
chr5	6	43	2158
chr5	6	44	1491
chr5	6	45	1080
chr5	6	46	755
chr5	6	47	623
chr5	6	48	488
chr5	6	49	469
chr5	6	50	423
chr5	6	51	438
chr5	6	52	519
chr5	6	53	624
chr5	6	54	710
chr5	6	55	787
chr5	6	56	873
chr5	6	57	859
chr5	6	58	765
chr5	6	59	606
chr5	6	60	455
chr5	6	61	316
chr5	6	62	197
chr5	6	63	105
chr5	6	64	51
chr5	6	65	24
chr5	6	66	8
chr5	6	67	2
chr6	6	7	430
chr6	6	8	560
chr6	6	9	656
chr6	6	10	666
chr6	6	11	776
chr6	6	12	914
chr6	6	13	980
chr6	6	14	1096
chr6	6	15	1152
chr6	6	16	1302
chr6	6	17	1429
chr6	6	18	1710
chr6	6	19	1851
chr6	6	20	2309
chr6	6	21	2516
chr6	6	22	3223
chr6	6	23	3713
chr6	6	24	5539
chr6	6	25	5122
chr6	6	26	8864
chr6	6	27	10095
chr6	6	28	15124
chr6	6	29	16466
chr6	6	30	19219
chr6	6	31	23857
chr6	6	32	33325
chr6	6	33	43716
chr6	6	34	36832
chr6	6	35	30901
chr6	6	36	21092
chr6	6	37	15233
chr6	6	38	10769
chr6	6	39	7350
chr6	6	40	5475
chr6	6	41	3861
chr6	6	42	2757
chr6	6	43	1913
chr6	6	44	1434
chr6	6	45	1062
chr6	6	46	827
chr6	6	47	583
chr6	6	48	475
chr6	6	49	435
chr6	6	50	438
chr6	6	51	439
chr6	6	52	493
chr6	6	53	637
chr6	6	54	692
chr6	6	55	854
chr6	6	56	850
chr6	6	57	838
chr6	6	58	759
chr6	6	59	655
chr6	6	60	493
chr6	6	61	327
chr6	6	62	206
chr6	6	63	92
chr6	6	64	48
chr6	6	65	24
chr6	6	66	7
chr6	6	67	3
chr6	6	68	2
chr7	6	7	400
chr7	6	8	501
chr7	6	9	541
chr7	6	10	634
chr7	6	11	674
chr7	6	12	837
chr7	6	13	879
chr7	6	14	933
chr7	6	15	1112
chr7	6	16	1176
chr7	6	17	1220
chr7	6	18	1482
chr7	6	19	1679
chr7	6	20	2043
chr7	6	21	2193
chr7	6	22	2947
chr7	6	23	3401
chr7	6	24	4894
chr7	6	25	4664
chr7	6	26	7749
chr7	6	27	8771
chr7	6	28	13245
chr7	6	29	14563
chr7	6	30	17321
chr7	6	31	21153
chr7	6	32	29249
chr7	6	33	38183
chr7	6	34	32372
chr7	6	35	27100
chr7	6	36	18576
chr7	6	37	13281
chr7	6	38	9347
chr7	6	39	6528
chr7	6	40	4804
chr7	6	41	3278
chr7	6	42	2473
chr7	6	43	1688
chr7	6	44	1250
chr7	6	45	860
chr7	6	46	672
chr7	6	47	514
chr7	6	48	437
chr7	6	49	359
chr7	6	50	384
chr7	6	51	388
chr7	6	52	455
chr7	6	53	490
chr7	6	54	608
chr7	6	55	694
chr7	6	56	745
chr7	6	57	725
chr7	6	58	634
chr7	6	59	522
chr7	6	60	393
chr7	6	61	253
chr7	6	62	160
chr7	6	63	70
chr7	6	64	42
chr7	6	65	20
chr7	6	66	11
chr7	6	67	3
chr7	6	68	2
chr8	6	7	393
chr8	6	8	469
chr8	6	9	566
chr8	6	10	618
chr8	6	11	718
chr8	6	12	794
chr8	6	13	862
chr8	6	14	898
chr8	6	15	1018
chr8	6	16	1135
chr8	6	17	1210
chr8	6	18	1490
chr8	6	19	1601
chr8	6	20	1976
chr8	6	21	2169
chr8	6	22	2838
chr8	6	23	3206
chr8	6	24	4738
chr8	6	25	4443
chr8	6	26	7638
chr8	6	27	8607
chr8	6	28	12967
chr8	6	29	14136
chr8	6	30	16904
chr8	6	31	20525
chr8	6	32	29260
chr8	6	33	38095
chr8	6	34	32726
chr8	6	35	27127
chr8	6	36	18468
chr8	6	37	13412
chr8	6	38	9551
chr8	6	39	6581
chr8	6	40	4926
chr8	6	41	3402
chr8	6	42	2548
chr8	6	43	1743
chr8	6	44	1294
chr8	6	45	898
chr8	6	46	650
chr8	6	47	508
chr8	6	48	415
chr8	6	49	378
chr8	6	50	326
chr8	6	51	380
