##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	309
chr1	6	8	440
chr1	6	9	463
chr1	6	10	558
chr1	6	11	610
chr1	6	12	726
chr1	6	13	753
chr1	6	14	885
chr1	6	15	1022
chr1	6	16	1090
chr1	6	17	1191
chr1	6	18	1381
chr1	6	19	1497
chr1	6	20	1676
chr1	6	21	1893
chr1	6	22	2288
chr1	6	23	2655
chr1	6	24	3617
chr1	6	25	3556
chr1	6	26	5843
chr1	6	27	6795
chr1	6	28	10043
chr1	6	29	11650
chr1	6	30	14077
chr1	6	31	17489
chr1	6	32	24469
chr1	6	33	32625
chr1	6	34	29064
chr1	6	35	25040
chr1	6	36	17281
chr1	6	37	12353
chr1	6	38	8687
chr1	6	39	5942
chr1	6	40	4403
chr1	6	41	3024
chr1	6	42	2341
chr1	6	43	1519
chr1	6	44	1156
chr1	6	45	839
chr1	6	46	730
chr1	6	47	505
chr1	6	48	471
chr1	6	49	448
chr1	6	50	441
chr1	6	51	421
chr1	6	52	514
chr1	6	53	643
chr1	6	54	666
chr1	6	55	829
chr1	6	56	856
chr1	6	57	780
chr1	6	58	702
chr1	6	59	579
chr1	6	60	407
chr1	6	61	300
chr1	6	62	150
chr1	6	63	83
chr1	6	64	43
chr1	6	65	21
chr1	6	66	10
chr1	6	67	1
chr1	6	68	2
chr2	6	7	357
chr2	6	8	393
chr2	6	9	472
chr2	6	10	520
chr2	6	11	695
chr2	6	12	739
chr2	6	13	833
chr2	6	14	883
chr2	6	15	962
chr2	6	16	1035
chr2	6	17	1135
chr2	6	18	1377
chr2	6	19	1459
chr2	6	20	1762
chr2	6	21	1973
chr2	6	22	2332
chr2	6	23	2608
chr2	6	24	3678
chr2	6	25	3566
chr2	6	26	5865
chr2	6	27	6997
chr2	6	28	10241
chr2	6	29	11782
chr2	6	30	14633
chr2	6	31	17891
chr2	6	32	25792
chr2	6	33	34789
chr2	6	34	30645
chr2	6	35	26558
chr2	6	36	18507
chr2	6	37	13175
chr2	6	38	9368
chr2	6	39	6422
chr2	6	40	4861
chr2	6	41	3297
chr2	6	42	2408
chr2	6	43	1702
chr2	6	44	1289
chr2	6	45	899
chr2	6	46	742
chr2	6	47	529
chr2	6	48	474
chr2	6	49	409
chr2	6	50	402
chr2	6	51	433
chr2	6	52	495
chr2	6	53	548
chr2	6	54	645
chr2	6	55	740
chr2	6	56	844
chr2	6	57	768
chr2	6	58	732
chr2	6	59	588
chr2	6	60	450
chr2	6	61	275
chr2	6	62	168
chr2	6	63	94
chr2	6	64	47
chr2	6	65	18
chr2	6	66	10
chr2	6	67	2
chr2	6	68	2
chr3	6	7	263
chr3	6	8	322
chr3	6	9	363
chr3	6	10	434
chr3	6	11	530
chr3	6	12	557
chr3	6	13	664
chr3	6	14	774
chr3	6	15	780
chr3	6	16	920
chr3	6	17	931
chr3	6	18	1107
chr3	6	19	1215
chr3	6	20	1337
chr3	6	21	1544
chr3	6	22	1829
chr3	6	23	2030
chr3	6	24	2999
chr3	6	25	2791
chr3	6	26	4882
chr3	6	27	5633
chr3	6	28	8331
chr3	6	29	9648
chr3	6	30	11750
chr3	6	31	14581
chr3	6	32	20658
chr3	6	33	27844
chr3	6	34	24749
chr3	6	35	21423
chr3	6	36	14796
chr3	6	37	10632
chr3	6	38	7537
chr3	6	39	5051
chr3	6	40	3928
chr3	6	41	2647
chr3	6	42	1980
chr3	6	43	1436
chr3	6	44	1059
chr3	6	45	737
chr3	6	46	541
chr3	6	47	432
chr3	6	48	410
chr3	6	49	356
chr3	6	50	339
chr3	6	51	339
chr3	6	52	424
chr3	6	53	465
chr3	6	54	592
chr3	6	55	659
chr3	6	56	667
chr3	6	57	652
chr3	6	58	585
chr3	6	59	444
chr3	6	60	366
chr3	6	61	226
chr3	6	62	137
chr3	6	63	79
chr3	6	64	31
chr3	6	65	13
chr3	6	66	9
chr3	6	67	1
chr4	6	7	243
chr4	6	8	317
chr4	6	9	308
chr4	6	10	373
chr4	6	11	457
chr4	6	12	478
chr4	6	13	584
chr4	6	14	622
chr4	6	15	752
chr4	6	16	744
chr4	6	17	872
chr4	6	18	945
chr4	6	19	1034
chr4	6	20	1291
chr4	6	21	1369
chr4	6	22	1685
chr4	6	23	1912
chr4	6	24	2645
chr4	6	25	2534
chr4	6	26	4285
chr4	6	27	5042
chr4	6	28	7463
chr4	6	29	8413
chr4	6	30	10372
chr4	6	31	13009
chr4	6	32	18936
chr4	6	33	25162
chr4	6	34	22336
chr4	6	35	19054
chr4	6	36	13472
chr4	6	37	9689
chr4	6	38	6857
chr4	6	39	4818
chr4	6	40	3530
chr4	6	41	2494
chr4	6	42	1906
chr4	6	43	1285
chr4	6	44	978
chr4	6	45	638
chr4	6	46	481
chr4	6	47	387
chr4	6	48	334
chr4	6	49	291
chr4	6	50	285
chr4	6	51	275
chr4	6	52	325
chr4	6	53	392
chr4	6	54	444
chr4	6	55	509
chr4	6	56	588
chr4	6	57	605
chr4	6	58	510
chr4	6	59	423
chr4	6	60	291
chr4	6	61	217
chr4	6	62	127
chr4	6	63	63
chr4	6	64	22
chr4	6	65	12
chr4	6	66	3
chr4	6	68	1
chr5	6	7	224
chr5	6	8	289
chr5	6	9	333
chr5	6	10	393
chr5	6	11	428
chr5	6	12	540
chr5	6	13	561
chr5	6	14	570
chr5	6	15	668
chr5	6	16	754
chr5	6	17	853
chr5	6	18	999
chr5	6	19	1079
chr5	6	20	1272
chr5	6	21	1340
chr5	6	22	1667
chr5	6	23	1881
chr5	6	24	2666
chr5	6	25	2577
chr5	6	26	4234
chr5	6	27	5061
chr5	6	28	7331
chr5	6	29	8477
chr5	6	30	10542
chr5	6	31	13063
chr5	6	32	18439
chr5	6	33	25048
chr5	6	34	22331
chr5	6	35	19052
chr5	6	36	13362
chr5	6	37	9551
chr5	6	38	6877
chr5	6	39	4614
chr5	6	40	3654
chr5	6	41	2423
chr5	6	42	1763
chr5	6	43	1325
chr5	6	44	932
chr5	6	45	632
chr5	6	46	508
chr5	6	47	366
chr5	6	48	331
chr5	6	49	326
chr5	6	50	305
chr5	6	51	341
chr5	6	52	364
chr5	6	53	405
chr5	6	54	479
chr5	6	55	584
chr5	6	56	599
chr5	6	57	548
chr5	6	58	518
chr5	6	59	400
chr5	6	60	301
chr5	6	61	201
chr5	6	62	111
chr5	6	63	58
chr5	6	64	25
chr5	6	65	13
chr5	6	66	2
chr5	6	67	2
chr6	6	7	228
chr6	6	8	273
chr6	6	9	319
chr6	6	10	400
chr6	6	11	415
chr6	6	12	532
chr6	6	13	526
chr6	6	14	614
chr6	6	15	648
chr6	6	16	735
chr6	6	17	810
chr6	6	18	932
chr6	6	19	998
chr6	6	20	1206
chr6	6	21	1315
chr6	6	22	1634
chr6	6	23	1736
chr6	6	24	2546
chr6	6	25	2342
chr6	6	26	4043
chr6	6	27	4906
chr6	6	28	7166
chr6	6	29	8129
chr6	6	30	9972
chr6	6	31	12470
chr6	6	32	17770
chr6	6	33	23928
chr6	6	34	20797
chr6	6	35	18343
chr6	6	36	12368
chr6	6	37	9118
chr6	6	38	6324
chr6	6	39	4295
chr6	6	40	3239
chr6	6	41	2287
chr6	6	42	1578
chr6	6	43	1177
chr6	6	44	883
chr6	6	45	627
chr6	6	46	463
chr6	6	47	413
chr6	6	48	325
chr6	6	49	282
chr6	6	50	282
chr6	6	51	281
chr6	6	52	379
chr6	6	53	400
chr6	6	54	443
chr6	6	55	535
chr6	6	56	554
chr6	6	57	572
chr6	6	58	515
chr6	6	59	416
chr6	6	60	320
chr6	6	61	195
chr6	6	62	125
chr6	6	63	61
chr6	6	64	28
chr6	6	65	11
chr6	6	66	1
chr6	6	67	1
chr7	6	7	243
chr7	6	8	237
chr7	6	9	287
chr7	6	10	367
chr7	6	11	405
chr7	6	12	444
chr7	6	13	541
chr7	6	14	566
chr7	6	15	647
chr7	6	16	696
chr7	6	17	689
chr7	6	18	855
chr7	6	19	936
chr7	6	20	1076
chr7	6	21	1169
chr7	6	22	1475
chr7	6	23	1572
chr7	6	24	2329
chr7	6	25	2145
chr7	6	26	3613
chr7	6	27	4284
chr7	6	28	6363
chr7	6	29	7350
chr7	6	30	8924
chr7	6	31	10934
chr7	6	32	15615
chr7	6	33	21086
chr7	6	34	18807
chr7	6	35	15995
chr7	6	36	11156
chr7	6	37	8158
chr7	6	38	5647
chr7	6	39	3870
chr7	6	40	2883
chr7	6	41	1952
chr7	6	42	1494
chr7	6	43	1054
chr7	6	44	806
chr7	6	45	590
chr7	6	46	426
chr7	6	47	329
chr7	6	48	269
chr7	6	49	266
chr7	6	50	242
chr7	6	51	262
chr7	6	52	292
chr7	6	53	359
chr7	6	54	386
chr7	6	55	465
chr7	6	56	421
chr7	6	57	469
chr7	6	58	407
chr7	6	59	357
chr7	6	60	235
chr7	6	61	183
chr7	6	62	106
chr7	6	63	54
chr7	6	64	26
chr7	6	65	12
chr7	6	66	3
chr7	6	67	1
chr7	6	69	1
chr8	6	7	208
chr8	6	8	242
chr8	6	9	317
chr8	6	10	320
chr8	6	11	398
chr8	6	12	391
chr8	6	13	471
chr8	6	14	532
chr8	6	15	585
chr8	6	16	637
chr8	6	17	706
chr8	6	18	812
chr8	6	19	894
chr8	6	20	1100
chr8	6	21	1224
chr8	6	22	1391
chr8	6	23	1589
chr8	6	24	2183
chr8	6	25	2168
chr8	6	26	3526
chr8	6	27	4191
chr8	6	28	6120
chr8	6	29	6996
chr8	6	30	8649
chr8	6	31	10777
chr8	6	32	15400
chr8	6	33	20778
chr8	6	34	18801
chr8	6	35	16187
chr8	6	36	11202
chr8	6	37	8016
chr8	6	38	5750
chr8	6	39	3851
chr8	6	40	2963
chr8	6	41	1965
chr8	6	42	1520
chr8	6	43	1023
chr8	6	44	802
chr8	6	45	571
chr8	6	46	451
chr8	6	47	292
chr8	6	48	297
chr8	6	49	236
