##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	425
chr1	6	8	496
chr1	6	9	551
chr1	6	10	643
chr1	6	11	727
chr1	6	12	852
chr1	6	13	944
chr1	6	14	1027
chr1	6	15	1162
chr1	6	16	1228
chr1	6	17	1292
chr1	6	18	1484
chr1	6	19	1643
chr1	6	20	1927
chr1	6	21	2044
chr1	6	22	2496
chr1	6	23	2802
chr1	6	24	3851
chr1	6	25	3651
chr1	6	26	6163
chr1	6	27	7216
chr1	6	28	11086
chr1	6	29	13030
chr1	6	30	16522
chr1	6	31	20962
chr1	6	32	29580
chr1	6	33	39529
chr1	6	34	34710
chr1	6	35	30374
chr1	6	36	21121
chr1	6	37	15423
chr1	6	38	10911
chr1	6	39	7655
chr1	6	40	5723
chr1	6	41	3923
chr1	6	42	2974
chr1	6	43	2019
chr1	6	44	1457
chr1	6	45	1059
chr1	6	46	759
chr1	6	47	600
chr1	6	48	520
chr1	6	49	437
chr1	6	50	431
chr1	6	51	484
chr1	6	52	578
chr1	6	53	639
chr1	6	54	720
chr1	6	55	871
chr1	6	56	948
chr1	6	57	886
chr1	6	58	847
chr1	6	59	661
chr1	6	60	490
chr1	6	61	298
chr1	6	62	200
chr1	6	63	90
chr1	6	64	45
chr1	6	65	21
chr1	6	66	10
chr1	6	67	2
chr2	6	7	434
chr2	6	8	502
chr2	6	9	588
chr2	6	10	635
chr2	6	11	778
chr2	6	12	863
chr2	6	13	997
chr2	6	14	1037
chr2	6	15	1135
chr2	6	16	1239
chr2	6	17	1276
chr2	6	18	1474
chr2	6	19	1659
chr2	6	20	1927
chr2	6	21	2221
chr2	6	22	2567
chr2	6	23	2780
chr2	6	24	4136
chr2	6	25	3824
chr2	6	26	6412
chr2	6	27	7595
chr2	6	28	11742
chr2	6	29	13318
chr2	6	30	16942
chr2	6	31	21747
chr2	6	32	30896
chr2	6	33	42164
chr2	6	34	36947
chr2	6	35	32338
chr2	6	36	22509
chr2	6	37	16378
chr2	6	38	11673
chr2	6	39	7982
chr2	6	40	6221
chr2	6	41	4133
chr2	6	42	3096
chr2	6	43	2113
chr2	6	44	1591
chr2	6	45	1099
chr2	6	46	773
chr2	6	47	648
chr2	6	48	516
chr2	6	49	470
chr2	6	50	471
chr2	6	51	491
chr2	6	52	533
chr2	6	53	633
chr2	6	54	820
chr2	6	55	819
chr2	6	56	898
chr2	6	57	943
chr2	6	58	855
chr2	6	59	623
chr2	6	60	490
chr2	6	61	302
chr2	6	62	202
chr2	6	63	101
chr2	6	64	52
chr2	6	65	20
chr2	6	66	13
chr2	6	67	1
chr2	6	68	1
chr2	6	70	1
chr3	6	7	299
chr3	6	8	381
chr3	6	9	490
chr3	6	10	544
chr3	6	11	612
chr3	6	12	712
chr3	6	13	805
chr3	6	14	871
chr3	6	15	887
chr3	6	16	976
chr3	6	17	1130
chr3	6	18	1195
chr3	6	19	1403
chr3	6	20	1602
chr3	6	21	1643
chr3	6	22	2099
chr3	6	23	2271
chr3	6	24	3262
chr3	6	25	3066
chr3	6	26	5096
chr3	6	27	6066
chr3	6	28	9551
chr3	6	29	11028
chr3	6	30	13999
chr3	6	31	17544
chr3	6	32	25661
chr3	6	33	34357
chr3	6	34	30315
chr3	6	35	26054
chr3	6	36	18493
chr3	6	37	13436
chr3	6	38	9593
chr3	6	39	6532
chr3	6	40	4974
chr3	6	41	3410
chr3	6	42	2617
chr3	6	43	1691
chr3	6	44	1293
chr3	6	45	857
chr3	6	46	646
chr3	6	47	515
chr3	6	48	425
chr3	6	49	397
chr3	6	50	394
chr3	6	51	400
chr3	6	52	453
chr3	6	53	534
chr3	6	54	659
chr3	6	55	721
chr3	6	56	801
chr3	6	57	718
chr3	6	58	645
chr3	6	59	544
chr3	6	60	421
chr3	6	61	267
chr3	6	62	184
chr3	6	63	77
chr3	6	64	40
chr3	6	65	24
chr3	6	66	5
chr4	6	7	276
chr4	6	8	347
chr4	6	9	419
chr4	6	10	457
chr4	6	11	537
chr4	6	12	602
chr4	6	13	722
chr4	6	14	712
chr4	6	15	900
chr4	6	16	908
chr4	6	17	1022
chr4	6	18	1095
chr4	6	19	1228
chr4	6	20	1381
chr4	6	21	1468
chr4	6	22	1890
chr4	6	23	2127
chr4	6	24	3053
chr4	6	25	2797
chr4	6	26	4831
chr4	6	27	5636
chr4	6	28	8598
chr4	6	29	10009
chr4	6	30	12529
chr4	6	31	16019
chr4	6	32	23157
chr4	6	33	31446
chr4	6	34	27612
chr4	6	35	23965
chr4	6	36	16758
chr4	6	37	12528
chr4	6	38	8647
chr4	6	39	6018
chr4	6	40	4523
chr4	6	41	3192
chr4	6	42	2301
chr4	6	43	1518
chr4	6	44	1147
chr4	6	45	811
chr4	6	46	601
chr4	6	47	436
chr4	6	48	377
chr4	6	49	326
chr4	6	50	306
chr4	6	51	330
chr4	6	52	382
chr4	6	53	455
chr4	6	54	542
chr4	6	55	608
chr4	6	56	675
chr4	6	57	678
chr4	6	58	611
chr4	6	59	454
chr4	6	60	364
chr4	6	61	206
chr4	6	62	131
chr4	6	63	65
chr4	6	64	52
chr4	6	65	25
chr4	6	66	4
chr4	6	67	1
chr4	6	70	1
chr5	6	7	270
chr5	6	8	383
chr5	6	9	401
chr5	6	10	449
chr5	6	11	518
chr5	6	12	649
chr5	6	13	715
chr5	6	14	776
chr5	6	15	875
chr5	6	16	887
chr5	6	17	915
chr5	6	18	1105
chr5	6	19	1206
chr5	6	20	1385
chr5	6	21	1499
chr5	6	22	1767
chr5	6	23	1950
chr5	6	24	2842
chr5	6	25	2855
chr5	6	26	4593
chr5	6	27	5529
chr5	6	28	8488
chr5	6	29	9892
chr5	6	30	12139
chr5	6	31	15344
chr5	6	32	22326
chr5	6	33	30645
chr5	6	34	27042
chr5	6	35	23687
chr5	6	36	16362
chr5	6	37	12011
chr5	6	38	8651
chr5	6	39	5899
chr5	6	40	4370
chr5	6	41	3073
chr5	6	42	2304
chr5	6	43	1580
chr5	6	44	1158
chr5	6	45	745
chr5	6	46	598
chr5	6	47	457
chr5	6	48	379
chr5	6	49	324
chr5	6	50	310
chr5	6	51	348
chr5	6	52	393
chr5	6	53	478
chr5	6	54	565
chr5	6	55	565
chr5	6	56	603
chr5	6	57	627
chr5	6	58	598
chr5	6	59	492
chr5	6	60	399
chr5	6	61	204
chr5	6	62	136
chr5	6	63	84
chr5	6	64	38
chr5	6	65	17
chr5	6	66	5
chr5	6	67	2
chr5	6	68	1
chr6	6	7	297
chr6	6	8	355
chr6	6	9	383
chr6	6	10	460
chr6	6	11	521
chr6	6	12	571
chr6	6	13	664
chr6	6	14	742
chr6	6	15	795
chr6	6	16	900
chr6	6	17	976
chr6	6	18	1088
chr6	6	19	1149
chr6	6	20	1265
chr6	6	21	1583
chr6	6	22	1726
chr6	6	23	1937
chr6	6	24	2819
chr6	6	25	2628
chr6	6	26	4456
chr6	6	27	5298
chr6	6	28	8148
chr6	6	29	9373
chr6	6	30	11876
chr6	6	31	14843
chr6	6	32	21775
chr6	6	33	29288
chr6	6	34	25946
chr6	6	35	22111
chr6	6	36	15551
chr6	6	37	11398
chr6	6	38	8118
chr6	6	39	5610
chr6	6	40	4273
chr6	6	41	2897
chr6	6	42	2248
chr6	6	43	1481
chr6	6	44	1088
chr6	6	45	780
chr6	6	46	603
chr6	6	47	447
chr6	6	48	367
chr6	6	49	325
chr6	6	50	305
chr6	6	51	339
chr6	6	52	385
chr6	6	53	461
chr6	6	54	533
chr6	6	55	589
chr6	6	56	603
chr6	6	57	646
chr6	6	58	607
chr6	6	59	442
chr6	6	60	368
chr6	6	61	254
chr6	6	62	117
chr6	6	63	77
chr6	6	64	42
chr6	6	65	9
chr6	6	66	4
chr7	6	7	258
chr7	6	8	313
chr7	6	9	334
chr7	6	10	407
chr7	6	11	514
chr7	6	12	558
chr7	6	13	578
chr7	6	14	610
chr7	6	15	712
chr7	6	16	775
chr7	6	17	809
chr7	6	18	1023
chr7	6	19	1041
chr7	6	20	1237
chr7	6	21	1312
chr7	6	22	1552
chr7	6	23	1647
chr7	6	24	2514
chr7	6	25	2297
chr7	6	26	4001
chr7	6	27	4704
chr7	6	28	7215
chr7	6	29	8388
chr7	6	30	10478
chr7	6	31	13258
chr7	6	32	18932
chr7	6	33	25932
chr7	6	34	22729
chr7	6	35	19607
chr7	6	36	13634
chr7	6	37	9906
