chr1	384203	0.874960431236891	0.0864441470997	0.434797265108986
chr2	393353	0.861945196174031	0.0885028607119369	0.421215136094472
chr3	320036	0.933790060922948	0.0720068272793278	0.415284411610409
chr4	292848	0.885614748149223	0.0658896354006943	0.402820658965396
chr5	284493	0.911412965128386	0.0640097936268976	0.414031579389206
chr6	277791	0.929601643754936	0.0625018702794428	0.413584659760541
chr7	247428	0.873751231553187	0.0556703160271642	0.425060902570232
chr8	236087	0.878711747322033	0.0531186361281064	0.415932173055077
chr9	186054	0.790837449311831	0.0418614100995765	0.428482604635457
chr10	223980	0.817504927366961	0.0503946092752811	0.42890434615795
chr11	222180	0.890479587665227	0.0499896164335295	0.432910036702657
chr12	217102	0.928167111293522	0.0488470866277439	0.425347825352368
chr13	151271	0.940330701808914	0.0340353734247747	0.404678298889628
chr14	146988	0.92221978228817	0.0330717154574293	0.427016798683835
chr15	137876	0.861515005717356	0.0310215516940738	0.439793865531687
chr16	135608	0.809745028960411	0.0305112607134669	0.456176525915417
chr17	135984	0.857602341025334	0.0305958592181883	0.467132495391235
chr18	126139	0.84276389195112	0.0283807733698307	0.416036751779928
chr19	92523	0.853619832270802	0.0208173070540978	0.488106015546271
chr20	110189	0.926549729238842	0.0247920867998658	0.456585617403405
chr21	59708	0.824479763597951	0.0134340625529444	0.428226879438185
chr22	62682	0.875593674917584	0.0141032007259272	0.493065383748241
chrX	230499	0.856182930498446	0.0518613583504912	0.412249745095707
chrY	2077	0.134364083322551	0.000467316740176617	0.449769331057773
AllGC	367650852	861652050	0.426681340803402
