##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	402
chr1	6	8	466
chr1	6	9	572
chr1	6	10	563
chr1	6	11	705
chr1	6	12	724
chr1	6	13	873
chr1	6	14	961
chr1	6	15	1040
chr1	6	16	1201
chr1	6	17	1333
chr1	6	18	1655
chr1	6	19	1667
chr1	6	20	2089
chr1	6	21	2280
chr1	6	22	3023
chr1	6	23	3116
chr1	6	24	4762
chr1	6	25	4251
chr1	6	26	7296
chr1	6	27	7987
chr1	6	28	11752
chr1	6	29	13164
chr1	6	30	15847
chr1	6	31	19606
chr1	6	32	27665
chr1	6	33	36542
chr1	6	34	32981
chr1	6	35	29937
chr1	6	36	20799
chr1	6	37	15536
chr1	6	38	10561
chr1	6	39	7140
chr1	6	40	5011
chr1	6	41	3387
chr1	6	42	2453
chr1	6	43	1647
chr1	6	44	1145
chr1	6	45	871
chr1	6	46	660
chr1	6	47	521
chr1	6	48	494
chr1	6	49	434
chr1	6	50	417
chr1	6	51	434
chr1	6	52	518
chr1	6	53	637
chr1	6	54	717
chr1	6	55	838
chr1	6	56	918
chr1	6	57	851
chr1	6	58	713
chr1	6	59	567
chr1	6	60	460
chr1	6	61	307
chr1	6	62	152
chr1	6	63	112
chr1	6	64	43
chr1	6	65	21
chr1	6	66	7
chr1	6	67	3
chr1	6	68	1
chr1	6	69	1
chr2	6	7	385
chr2	6	8	471
chr2	6	9	562
chr2	6	10	580
chr2	6	11	698
chr2	6	12	766
chr2	6	13	868
chr2	6	14	1001
chr2	6	15	1110
chr2	6	16	1213
chr2	6	17	1331
chr2	6	18	1602
chr2	6	19	1643
chr2	6	20	2064
chr2	6	21	2292
chr2	6	22	2891
chr2	6	23	3292
chr2	6	24	4840
chr2	6	25	4328
chr2	6	26	7280
chr2	6	27	8173
chr2	6	28	12454
chr2	6	29	13278
chr2	6	30	16401
chr2	6	31	19886
chr2	6	32	28458
chr2	6	33	38177
chr2	6	34	34704
chr2	6	35	30967
chr2	6	36	21655
chr2	6	37	16257
chr2	6	38	11187
chr2	6	39	7672
chr2	6	40	5409
chr2	6	41	3435
chr2	6	42	2623
chr2	6	43	1752
chr2	6	44	1224
chr2	6	45	902
chr2	6	46	608
chr2	6	47	527
chr2	6	48	443
chr2	6	49	411
chr2	6	50	435
chr2	6	51	421
chr2	6	52	489
chr2	6	53	581
chr2	6	54	654
chr2	6	55	740
chr2	6	56	842
chr2	6	57	788
chr2	6	58	722
chr2	6	59	598
chr2	6	60	428
chr2	6	61	296
chr2	6	62	163
chr2	6	63	89
chr2	6	64	43
chr2	6	65	21
chr2	6	66	10
chr2	6	67	2
chr2	6	69	1
chr3	6	7	355
chr3	6	8	392
chr3	6	9	434
chr3	6	10	479
chr3	6	11	545
chr3	6	12	613
chr3	6	13	693
chr3	6	14	820
chr3	6	15	821
chr3	6	16	897
chr3	6	17	1059
chr3	6	18	1269
chr3	6	19	1414
chr3	6	20	1675
chr3	6	21	1815
chr3	6	22	2335
chr3	6	23	2537
chr3	6	24	3942
chr3	6	25	3509
chr3	6	26	5749
chr3	6	27	6590
chr3	6	28	9862
chr3	6	29	10564
chr3	6	30	13126
chr3	6	31	16314
chr3	6	32	23308
chr3	6	33	31003
chr3	6	34	28047
chr3	6	35	25386
chr3	6	36	17708
chr3	6	37	13337
chr3	6	38	9088
chr3	6	39	6192
chr3	6	40	4384
chr3	6	41	3012
