##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	314
chr1	6	8	412
chr1	6	9	512
chr1	6	10	520
chr1	6	11	664
chr1	6	12	713
chr1	6	13	749
chr1	6	14	862
chr1	6	15	948
chr1	6	16	1077
chr1	6	17	1127
chr1	6	18	1221
chr1	6	19	1348
chr1	6	20	1593
chr1	6	21	1682
chr1	6	22	1943
chr1	6	23	2217
chr1	6	24	2981
chr1	6	25	2900
chr1	6	26	4880
chr1	6	27	5658
chr1	6	28	8787
chr1	6	29	10451
chr1	6	30	13397
chr1	6	31	17416
chr1	6	32	24958
chr1	6	33	33773
chr1	6	34	30519
chr1	6	35	27560
chr1	6	36	19383
chr1	6	37	14537
chr1	6	38	10681
chr1	6	39	7361
chr1	6	40	5558
chr1	6	41	3775
chr1	6	42	2863
chr1	6	43	1998
chr1	6	44	1443
chr1	6	45	1040
chr1	6	46	797
chr1	6	47	601
chr1	6	48	531
chr1	6	49	460
chr1	6	50	425
chr1	6	51	475
chr1	6	52	573
chr1	6	53	638
chr1	6	54	793
chr1	6	55	884
chr1	6	56	919
chr1	6	57	883
chr1	6	58	868
chr1	6	59	709
chr1	6	60	522
chr1	6	61	333
chr1	6	62	200
chr1	6	63	105
chr1	6	64	58
chr1	6	65	23
chr1	6	66	8
chr1	6	67	3
chr1	6	68	1
chr2	6	7	346
chr2	6	8	425
chr2	6	9	527
chr2	6	10	571
chr2	6	11	687
chr2	6	12	791
chr2	6	13	861
chr2	6	14	901
chr2	6	15	996
chr2	6	16	1079
chr2	6	17	1122
chr2	6	18	1301
chr2	6	19	1395
chr2	6	20	1589
chr2	6	21	1770
chr2	6	22	2062
chr2	6	23	2247
chr2	6	24	3129
chr2	6	25	2941
chr2	6	26	4950
chr2	6	27	6116
chr2	6	28	9076
chr2	6	29	10892
chr2	6	30	14237
chr2	6	31	18240
chr2	6	32	26383
chr2	6	33	36317
chr2	6	34	32402
chr2	6	35	29572
chr2	6	36	20665
chr2	6	37	15575
chr2	6	38	11365
chr2	6	39	8127
chr2	6	40	6041
chr2	6	41	4075
chr2	6	42	3075
chr2	6	43	2114
chr2	6	44	1627
chr2	6	45	1130
chr2	6	46	884
chr2	6	47	652
chr2	6	48	580
chr2	6	49	463
chr2	6	50	487
chr2	6	51	450
chr2	6	52	555
chr2	6	53	667
chr2	6	54	771
chr2	6	55	882
chr2	6	56	944
chr2	6	57	934
chr2	6	58	866
chr2	6	59	665
chr2	6	60	482
chr2	6	61	353
chr2	6	62	215
chr2	6	63	120
chr2	6	64	54
chr2	6	65	21
chr2	6	66	6
chr2	6	67	4
chr3	6	7	296
chr3	6	8	377
chr3	6	9	394
chr3	6	10	453
chr3	6	11	480
chr3	6	12	622
chr3	6	13	626
chr3	6	14	651
chr3	6	15	754
chr3	6	16	860
chr3	6	17	911
chr3	6	18	1028
chr3	6	19	1005
chr3	6	20	1300
chr3	6	21	1427
chr3	6	22	1667
chr3	6	23	1818
chr3	6	24	2520
chr3	6	25	2552
chr3	6	26	4016
chr3	6	27	4916
chr3	6	28	7535
chr3	6	29	8970
chr3	6	30	11545
chr3	6	31	14977
chr3	6	32	21434
chr3	6	33	29571
chr3	6	34	26640
chr3	6	35	24175
chr3	6	36	17090
chr3	6	37	12852
chr3	6	38	9215
chr3	6	39	6538
chr3	6	40	4932
chr3	6	41	3413
chr3	6	42	2437
chr3	6	43	1722
chr3	6	44	1299
chr3	6	45	831
chr3	6	46	678
chr3	6	47	542
chr3	6	48	451
chr3	6	49	405
chr3	6	50	382
chr3	6	51	414
chr3	6	52	457
chr3	6	53	539
chr3	6	54	630
chr3	6	55	707
chr3	6	56	811
chr3	6	57	784
chr3	6	58	701
chr3	6	59	585
chr3	6	60	447
chr3	6	61	326
chr3	6	62	161
chr3	6	63	84
chr3	6	64	44
chr3	6	65	21
chr3	6	66	6
chr3	6	67	2
chr3	6	68	1
chr3	6	69	1
chr4	6	7	234
chr4	6	8	330
chr4	6	9	358
chr4	6	10	361
chr4	6	11	486
chr4	6	12	556
chr4	6	13	572
chr4	6	14	650
chr4	6	15	688
chr4	6	16	771
chr4	6	17	879
chr4	6	18	944
chr4	6	19	947
chr4	6	20	1184
chr4	6	21	1249
chr4	6	22	1474
chr4	6	23	1599
chr4	6	24	2311
chr4	6	25	2220
chr4	6	26	3690
chr4	6	27	4263
chr4	6	28	6998
chr4	6	29	8163
chr4	6	30	10788
chr4	6	31	13676
chr4	6	32	19596
chr4	6	33	27397
chr4	6	34	24429
chr4	6	35	22341
chr4	6	36	15787
chr4	6	37	12144
chr4	6	38	8683
chr4	6	39	6015
chr4	6	40	4637
chr4	6	41	3185
chr4	6	42	2364
chr4	6	43	1594
chr4	6	44	1190
chr4	6	45	795
chr4	6	46	593
chr4	6	47	493
chr4	6	48	395
chr4	6	49	338
chr4	6	50	354
chr4	6	51	367
chr4	6	52	391
chr4	6	53	480
chr4	6	54	532
chr4	6	55	625
chr4	6	56	626
chr4	6	57	602
chr4	6	58	556
chr4	6	59	449
chr4	6	60	361
chr4	6	61	245
chr4	6	62	128
chr4	6	63	72
chr4	6	64	32
chr4	6	65	17
chr4	6	66	4
chr4	6	67	1
chr5	6	7	239
chr5	6	8	347
chr5	6	9	354
chr5	6	10	369
chr5	6	11	504
chr5	6	12	547
chr5	6	13	605
chr5	6	14	567
chr5	6	15	724
chr5	6	16	784
chr5	6	17	866
chr5	6	18	880
chr5	6	19	995
chr5	6	20	1131
chr5	6	21	1253
chr5	6	22	1497
chr5	6	23	1578
chr5	6	24	2250
chr5	6	25	2236
chr5	6	26	3731
chr5	6	27	4389
chr5	6	28	6685
chr5	6	29	8014
chr5	6	30	10338
chr5	6	31	13254
chr5	6	32	18921
chr5	6	33	26642
chr5	6	34	23978
chr5	6	35	21450
chr5	6	36	15169
chr5	6	37	11630
chr5	6	38	8222
chr5	6	39	5924
chr5	6	40	4399
chr5	6	41	3150
chr5	6	42	2194
chr5	6	43	1598
chr5	6	44	1185
chr5	6	45	865
chr5	6	46	633
chr5	6	47	431
chr5	6	48	369
chr5	6	49	352
chr5	6	50	358
chr5	6	51	385
chr5	6	52	392
chr5	6	53	498
chr5	6	54	489
chr5	6	55	630
chr5	6	56	699
chr5	6	57	648
chr5	6	58	587
chr5	6	59	505
chr5	6	60	350
chr5	6	61	225
chr5	6	62	134
chr5	6	63	69
chr5	6	64	42
chr5	6	65	15
chr5	6	66	6
chr5	6	67	2
chr5	6	69	1
chr5	6	70	1
chr6	6	7	228
chr6	6	8	271
chr6	6	9	356
