35	0.00129397882700969
40	0.00167555799305313
45	0.00193914011733227
50	0.00220637848797594
55	0.00256136677136827
60	0.00290538631566702
65	0.00317461900250951
70	0.00349603629655482
75	0.00382476608332918
80	0.00421000149573715
85	0.0046676970633694
90	0.00541057984743481
95	0.00645294244735836
100	0.00818932708447591
105	0.0106436655531735
110	0.0137318641870669
115	0.0182479932193249
120	0.0225228099915242
125	0.0283046650379751
130	0.0320795732163335
135	0.0379023117448605
140	0.0404065081185289
145	0.044429708663642
150	0.0455664688969769
155	0.0473759784613851
160	0.0478506257167074
165	0.047394924465274
170	0.0470691861527979
175	0.0448488474514301
180	0.0438324109620914
185	0.0404859483804491
190	0.0391474298249988
195	0.0357075667680444
200	0.0335726512771933
205	0.0300094730019445
210	0.0278270263083545
215	0.024590251117648
220	0.0222456000398863
225	0.0198471024247561
230	0.0171275199016137
235	0.0152086553323029
240	0.0127762543417926
245	0.0113217330607768
250	0.00932276345747952
255	0.00812816805437836
260	0.00668926891692011
265	0.00579747719000848
270	0.00464941583154676
275	0.00375961842083396
280	0.00280999152415616
285	0.00200794402619202
290	0.00129397882700969
295	0.000742218011999136
300	0.000391550747037609
305	0.000185471406491499
310	8.5755596549833e-05
315	3.52329195127221e-05
320	1.06363530604444e-05
325	5.65056256336109e-06
330	1.32954413255555e-06
335	6.64772066277775e-07
340	3.32386033138887e-07
[125-140]	0.098286549999169
[135-150]	0.122738528527031
[130-140]	0.0699818849611939
PFetal	0.163516204040706
