##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	388
chr1	6	8	463
chr1	6	9	544
chr1	6	10	568
chr1	6	11	722
chr1	6	12	816
chr1	6	13	871
chr1	6	14	963
chr1	6	15	1159
chr1	6	16	1181
chr1	6	17	1335
chr1	6	18	1397
chr1	6	19	1558
chr1	6	20	1788
chr1	6	21	1987
chr1	6	22	2365
chr1	6	23	2586
chr1	6	24	3610
chr1	6	25	3444
chr1	6	26	5828
chr1	6	27	7065
chr1	6	28	10664
chr1	6	29	12465
chr1	6	30	15487
chr1	6	31	19896
chr1	6	32	28737
chr1	6	33	39358
chr1	6	34	33577
chr1	6	35	28545
chr1	6	36	18798
chr1	6	37	12975
chr1	6	38	8681
chr1	6	39	6021
chr1	6	40	4172
chr1	6	41	2940
chr1	6	42	2101
chr1	6	43	1467
chr1	6	44	1117
chr1	6	45	763
chr1	6	46	657
chr1	6	47	509
chr1	6	48	521
chr1	6	49	423
chr1	6	50	459
chr1	6	51	501
chr1	6	52	527
chr1	6	53	674
chr1	6	54	697
chr1	6	55	818
chr1	6	56	845
chr1	6	57	919
chr1	6	58	725
chr1	6	59	639
chr1	6	60	417
chr1	6	61	297
chr1	6	62	150
chr1	6	63	78
chr1	6	64	32
chr1	6	65	12
chr1	6	66	5
chr1	6	67	1
chr2	6	7	402
chr2	6	8	468
chr2	6	9	563
chr2	6	10	644
chr2	6	11	746
chr2	6	12	769
chr2	6	13	930
chr2	6	14	981
chr2	6	15	1127
chr2	6	16	1250
chr2	6	17	1333
chr2	6	18	1542
chr2	6	19	1651
chr2	6	20	1844
chr2	6	21	2028
chr2	6	22	2413
chr2	6	23	2652
chr2	6	24	3623
chr2	6	25	3677
chr2	6	26	5919
chr2	6	27	7274
chr2	6	28	10884
chr2	6	29	12836
chr2	6	30	16058
chr2	6	31	20745
chr2	6	32	30265
chr2	6	33	41914
chr2	6	34	36091
chr2	6	35	30294
chr2	6	36	20047
chr2	6	37	13692
chr2	6	38	9313
chr2	6	39	6303
chr2	6	40	4582
chr2	6	41	3096
chr2	6	42	2290
chr2	6	43	1640
chr2	6	44	1195
chr2	6	45	899
chr2	6	46	657
chr2	6	47	572
chr2	6	48	518
chr2	6	49	436
chr2	6	50	454
chr2	6	51	481
chr2	6	52	551
chr2	6	53	668
chr2	6	54	676
chr2	6	55	866
chr2	6	56	878
chr2	6	57	880
chr2	6	58	769
chr2	6	59	647
chr2	6	60	415
chr2	6	61	298
chr2	6	62	172
chr2	6	63	83
chr2	6	64	44
chr2	6	65	17
chr2	6	66	9
chr2	6	68	1
chr3	6	7	303
chr3	6	8	402
chr3	6	9	456
chr3	6	10	470
chr3	6	11	588
chr3	6	12	627
chr3	6	13	696
chr3	6	14	735
chr3	6	15	857
chr3	6	16	912
chr3	6	17	1066
chr3	6	18	1212
chr3	6	19	1345
chr3	6	20	1496
chr3	6	21	1539
chr3	6	22	1936
chr3	6	23	2087
chr3	6	24	3001
chr3	6	25	2852
chr3	6	26	4880
chr3	6	27	5900
chr3	6	28	8833
chr3	6	29	10400
chr3	6	30	12995
chr3	6	31	16930
chr3	6	32	25207
chr3	6	33	34538
chr3	6	34	29337
chr3	6	35	24700
chr3	6	36	16498
chr3	6	37	11420
chr3	6	38	7639
chr3	6	39	5092
chr3	6	40	3759
chr3	6	41	2547
chr3	6	42	1908
chr3	6	43	1287
chr3	6	44	941
chr3	6	45	681
chr3	6	46	568
chr3	6	47	432
chr3	6	48	407
chr3	6	49	364
chr3	6	50	370
chr3	6	51	386
chr3	6	52	430
chr3	6	53	497
chr3	6	54	630
chr3	6	55	684
chr3	6	56	708
chr3	6	57	737
chr3	6	58	605
chr3	6	59	525
chr3	6	60	360
chr3	6	61	239
chr3	6	62	135
chr3	6	63	69
chr3	6	64	38
chr3	6	65	19
chr3	6	66	3
chr3	6	67	2
chr3	6	68	1
chr4	6	7	299
chr4	6	8	356
chr4	6	9	387
chr4	6	10	430
chr4	6	11	509
chr4	6	12	579
chr4	6	13	631
chr4	6	14	712
chr4	6	15	768
chr4	6	16	865
chr4	6	17	1008
chr4	6	18	1039
chr4	6	19	1097
chr4	6	20	1339
chr4	6	21	1496
chr4	6	22	1662
chr4	6	23	1909
chr4	6	24	2695
chr4	6	25	2583
chr4	6	26	4400
chr4	6	27	5398
chr4	6	28	8126
chr4	6	29	9475
chr4	6	30	11862
chr4	6	31	15358
chr4	6	32	22718
chr4	6	33	31601
chr4	6	34	26675
chr4	6	35	22626
chr4	6	36	14815
chr4	6	37	10274
chr4	6	38	7111
chr4	6	39	4653
chr4	6	40	3448
chr4	6	41	2334
chr4	6	42	1772
chr4	6	43	1202
chr4	6	44	869
chr4	6	45	596
chr4	6	46	502
chr4	6	47	395
chr4	6	48	307
chr4	6	49	342
chr4	6	50	287
chr4	6	51	322
chr4	6	52	344
chr4	6	53	396
chr4	6	54	539
chr4	6	55	590
chr4	6	56	587
chr4	6	57	538
chr4	6	58	537
chr4	6	59	403
chr4	6	60	331
chr4	6	61	196
chr4	6	62	125
chr4	6	63	54
chr4	6	64	30
chr4	6	65	14
chr4	6	66	8
chr4	6	67	1
chr5	6	7	293
chr5	6	8	360
chr5	6	9	376
chr5	6	10	420
chr5	6	11	520
chr5	6	12	587
chr5	6	13	561
chr5	6	14	725
chr5	6	15	823
chr5	6	16	890
chr5	6	17	934
chr5	6	18	1075
chr5	6	19	1160
chr5	6	20	1357
chr5	6	21	1510
chr5	6	22	1677
chr5	6	23	1929
chr5	6	24	2639
chr5	6	25	2640
chr5	6	26	4402
chr5	6	27	5424
chr5	6	28	7984
chr5	6	29	9301
chr5	6	30	11631
chr5	6	31	15355
chr5	6	32	22216
chr5	6	33	30852
chr5	6	34	26128
chr5	6	35	22172
chr5	6	36	14402
chr5	6	37	10111
chr5	6	38	7000
chr5	6	39	4571
chr5	6	40	3390
chr5	6	41	2228
chr5	6	42	1635
chr5	6	43	1129
chr5	6	44	836
chr5	6	45	616
chr5	6	46	451
chr5	6	47	364
chr5	6	48	337
chr5	6	49	296
chr5	6	50	315
chr5	6	51	339
chr5	6	52	399
chr5	6	53	482
chr5	6	54	517
chr5	6	55	548
chr5	6	56	585
chr5	6	57	593
chr5	6	58	522
chr5	6	59	437
chr5	6	60	303
chr5	6	61	213
chr5	6	62	124
chr5	6	63	65
chr5	6	64	25
chr5	6	65	8
chr5	6	66	6
chr5	6	67	2
chr5	6	68	1
chr6	6	7	247
chr6	6	8	360
chr6	6	9	406
chr6	6	10	409
chr6	6	11	472
chr6	6	12	523
chr6	6	13	631
chr6	6	14	737
chr6	6	15	730
chr6	6	16	855
chr6	6	17	869
chr6	6	18	1032
chr6	6	19	1129
chr6	6	20	1287
chr6	6	21	1395
chr6	6	22	1659
chr6	6	23	1800
chr6	6	24	2564
chr6	6	25	2537
chr6	6	26	4094
chr6	6	27	5018
chr6	6	28	7476
chr6	6	29	8892
chr6	6	30	11203
chr6	6	31	14350
chr6	6	32	21196
chr6	6	33	29232
chr6	6	34	24770
chr6	6	35	21187
chr6	6	36	13920
chr6	6	37	9765
chr6	6	38	6369
chr6	6	39	4375
chr6	6	40	3221
chr6	6	41	2125
chr6	6	42	1688
chr6	6	43	1171
chr6	6	44	852
chr6	6	45	605
chr6	6	46	451
chr6	6	47	379
chr6	6	48	338
chr6	6	49	298
chr6	6	50	307
chr6	6	51	314
chr6	6	52	375
chr6	6	53	462
chr6	6	54	518
chr6	6	55	600
chr6	6	56	578
chr6	6	57	561
chr6	6	58	504
chr6	6	59	415
chr6	6	60	315
chr6	6	61	224
chr6	6	62	118
chr6	6	63	59
chr6	6	64	28
chr6	6	65	8
chr6	6	66	5
chr6	6	67	4
chr6	6	68	2
chr7	6	7	230
chr7	6	8	302
chr7	6	9	349
chr7	6	10	388
chr7	6	11	451
chr7	6	12	482
chr7	6	13	566
chr7	6	14	584
chr7	6	15	702
chr7	6	16	780
chr7	6	17	811
chr7	6	18	935
chr7	6	19	1020
chr7	6	20	1154
chr7	6	21	1357
chr7	6	22	1475
chr7	6	23	1642
chr7	6	24	2230
chr7	6	25	2281
chr7	6	26	3613
chr7	6	27	4494
chr7	6	28	6573
chr7	6	29	7945
chr7	6	30	9849
chr7	6	31	12737
chr7	6	32	18592
chr7	6	33	25740
chr7	6	34	21702
chr7	6	35	18475
chr7	6	36	12149
chr7	6	37	8312
chr7	6	38	5708
chr7	6	39	3812
chr7	6	40	2771
chr7	6	41	1894
chr7	6	42	1367
chr7	6	43	937
chr7	6	44	763
chr7	6	45	535
chr7	6	46	418
chr7	6	47	319
chr7	6	48	301
chr7	6	49	284
chr7	6	50	278
chr7	6	51	278
chr7	6	52	328
chr7	6	53	354
chr7	6	54	424
chr7	6	55	479
chr7	6	56	490
chr7	6	57	534
chr7	6	58	421
chr7	6	59	364
chr7	6	60	259
chr7	6	61	192
chr7	6	62	88
chr7	6	63	43
chr7	6	64	24
chr7	6	65	11
chr7	6	66	2
chr8	6	7	261
chr8	6	8	297
chr8	6	9	333
chr8	6	10	385
chr8	6	11	449
chr8	6	12	476
chr8	6	13	565
chr8	6	14	535
chr8	6	15	688
chr8	6	16	726
chr8	6	17	803
chr8	6	18	929
chr8	6	19	974
chr8	6	20	1110
chr8	6	21	1183
chr8	6	22	1417
chr8	6	23	1556
chr8	6	24	2160
chr8	6	25	2188
chr8	6	26	3621
chr8	6	27	4306
chr8	6	28	6470
chr8	6	29	7675
chr8	6	30	9712
chr8	6	31	12492
chr8	6	32	18735
chr8	6	33	25379
chr8	6	34	21558
chr8	6	35	18212
chr8	6	36	12061
chr8	6	37	8474
chr8	6	38	5548
chr8	6	39	3729
chr8	6	40	2881
chr8	6	41	1886
chr8	6	42	1405
chr8	6	43	1014
chr8	6	44	710
chr8	6	45	485
chr8	6	46	411
chr8	6	47	323
chr8	6	48	273
chr8	6	49	274
chr8	6	50	239
chr8	6	51	308
chr8	6	52	293
chr8	6	53	359
chr8	6	54	468
chr8	6	55	487
chr8	6	56	526
chr8	6	57	494
chr8	6	58	422
chr8	6	59	327
chr8	6	60	225
chr8	6	61	159
chr8	6	62	79
chr8	6	63	61
chr8	6	64	29
chr8	6	65	12
chr8	6	66	4
chr8	6	67	1
chr9	6	7	199
chr9	6	8	230
chr9	6	9	268
chr9	6	10	284
chr9	6	11	351
chr9	6	12	381
chr9	6	13	452
chr9	6	14	482
chr9	6	15	510
chr9	6	16	594
chr9	6	17	630
chr9	6	18	712
chr9	6	19	797
chr9	6	20	865
chr9	6	21	980
chr9	6	22	1075
chr9	6	23	1336
chr9	6	24	1753
chr9	6	25	1748
chr9	6	26	2929
chr9	6	27	3380
chr9	6	28	5155
chr9	6	29	5977
chr9	6	30	7547
chr9	6	31	9920
chr9	6	32	14312
chr9	6	33	19476
chr9	6	34	16805
chr9	6	35	14143
chr9	6	36	9325
chr9	6	37	6490
chr9	6	38	4310
chr9	6	39	2880
chr9	6	40	2148
chr9	6	41	1406
chr9	6	42	1098
chr9	6	43	751
chr9	6	44	497
chr9	6	45	386
chr9	6	46	295
chr9	6	47	274
chr9	6	48	236
chr9	6	49	209
chr9	6	50	240
chr9	6	51	249
chr9	6	52	241
chr9	6	53	306
chr9	6	54	388
chr9	6	55	405
chr9	6	56	421
chr9	6	57	421
chr9	6	58	331
chr9	6	59	300
chr9	6	60	212
chr9	6	61	146
chr9	6	62	93
chr9	6	63	48
chr9	6	64	17
chr9	6	65	9
chr9	6	66	4
chr9	6	71	1
chr10	6	7	223
chr10	6	8	298
chr10	6	9	334
chr10	6	10	345
chr10	6	11	453
chr10	6	12	493
chr10	6	13	561
chr10	6	14	565
chr10	6	15	655
chr10	6	16	661
chr10	6	17	754
chr10	6	18	919
chr10	6	19	947
chr10	6	20	1090
chr10	6	21	1194
chr10	6	22	1310
chr10	6	23	1491
chr10	6	24	2126
chr10	6	25	2135
chr10	6	26	3331
chr10	6	27	4153
chr10	6	28	6168
chr10	6	29	7132
chr10	6	30	9069
chr10	6	31	11553
chr10	6	32	17209
chr10	6	33	23330
chr10	6	34	19987
chr10	6	35	17067
chr10	6	36	11081
chr10	6	37	7868
chr10	6	38	5297
chr10	6	39	3541
chr10	6	40	2535
chr10	6	41	1774
chr10	6	42	1325
chr10	6	43	865
chr10	6	44	684
chr10	6	45	480
chr10	6	46	390
chr10	6	47	284
chr10	6	48	270
chr10	6	49	247
chr10	6	50	269
chr10	6	51	286
chr10	6	52	289
chr10	6	53	361
chr10	6	54	390
chr10	6	55	465
chr10	6	56	497
chr10	6	57	463
chr10	6	58	420
chr10	6	59	337
chr10	6	60	245
chr10	6	61	141
chr10	6	62	125
chr10	6	63	47
chr10	6	64	27
chr10	6	65	3
chr10	6	66	3
chr10	6	67	3
chr11	6	7	244
chr11	6	8	262
chr11	6	9	305
chr11	6	10	333
chr11	6	11	452
chr11	6	12	495
chr11	6	13	496
chr11	6	14	540
chr11	6	15	648
chr11	6	16	705
chr11	6	17	691
chr11	6	18	826
chr11	6	19	916
chr11	6	20	1119
chr11	6	21	1164
chr11	6	22	1419
chr11	6	23	1618
chr11	6	24	2118
chr11	6	25	2113
chr11	6	26	3273
chr11	6	27	4055
chr11	6	28	6117
chr11	6	29	7164
chr11	6	30	9109
chr11	6	31	11591
chr11	6	32	16933
chr11	6	33	23072
chr11	6	34	20127
chr11	6	35	16772
chr11	6	36	11194
chr11	6	37	7725
chr11	6	38	5243
chr11	6	39	3467
chr11	6	40	2554
chr11	6	41	1670
chr11	6	42	1245
chr11	6	43	850
chr11	6	44	718
chr11	6	45	495
chr11	6	46	401
chr11	6	47	342
chr11	6	48	261
chr11	6	49	260
chr11	6	50	244
chr11	6	51	286
chr11	6	52	324
chr11	6	53	401
chr11	6	54	409
chr11	6	55	474
chr11	6	56	512
chr11	6	57	472
chr11	6	58	421
chr11	6	59	357
chr11	6	60	288
chr11	6	61	153
chr11	6	62	103
chr11	6	63	33
chr11	6	64	25
chr11	6	65	5
chr11	6	66	3
chr12	6	7	220
chr12	6	8	298
chr12	6	9	313
chr12	6	10	303
chr12	6	11	408
chr12	6	12	460
chr12	6	13	495
chr12	6	14	558
chr12	6	15	658
chr12	6	16	658
chr12	6	17	743
chr12	6	18	828
chr12	6	19	876
chr12	6	20	973
chr12	6	21	1180
