##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	400
chr1	6	8	521
chr1	6	9	614
chr1	6	10	661
chr1	6	11	729
chr1	6	12	857
chr1	6	13	852
chr1	6	14	1001
chr1	6	15	1156
chr1	6	16	1253
chr1	6	17	1249
chr1	6	18	1584
chr1	6	19	1713
chr1	6	20	1926
chr1	6	21	2165
chr1	6	22	2719
chr1	6	23	2930
chr1	6	24	4335
chr1	6	25	4155
chr1	6	26	7274
chr1	6	27	8408
chr1	6	28	12808
chr1	6	29	14413
chr1	6	30	17217
chr1	6	31	21621
chr1	6	32	30781
chr1	6	33	40093
chr1	6	34	34412
chr1	6	35	28227
chr1	6	36	18880
chr1	6	37	13243
chr1	6	38	8796
chr1	6	39	5852
chr1	6	40	4174
chr1	6	41	2660
chr1	6	42	1919
chr1	6	43	1266
chr1	6	44	966
chr1	6	45	650
chr1	6	46	557
chr1	6	47	469
chr1	6	48	415
chr1	6	49	399
chr1	6	50	392
chr1	6	51	398
chr1	6	52	437
chr1	6	53	543
chr1	6	54	665
chr1	6	55	723
chr1	6	56	785
chr1	6	57	757
chr1	6	58	662
chr1	6	59	592
chr1	6	60	434
chr1	6	61	273
chr1	6	62	164
chr1	6	63	77
chr1	6	64	36
chr1	6	65	11
chr1	6	66	5
chr1	6	67	1
chr2	6	7	446
chr2	6	8	493
chr2	6	9	601
chr2	6	10	634
chr2	6	11	776
chr2	6	12	865
chr2	6	13	901
chr2	6	14	1045
chr2	6	15	1153
chr2	6	16	1257
chr2	6	17	1346
chr2	6	18	1494
chr2	6	19	1648
chr2	6	20	2053
chr2	6	21	2175
chr2	6	22	2604
chr2	6	23	3133
chr2	6	24	4488
chr2	6	25	4083
chr2	6	26	7133
chr2	6	27	8716
chr2	6	28	12979
chr2	6	29	14712
chr2	6	30	17672
chr2	6	31	21903
chr2	6	32	31760
chr2	6	33	42019
chr2	6	34	35655
chr2	6	35	29765
chr2	6	36	19630
chr2	6	37	13709
chr2	6	38	9122
chr2	6	39	6058
chr2	6	40	4321
chr2	6	41	2815
chr2	6	42	2093
chr2	6	43	1377
chr2	6	44	968
chr2	6	45	684
chr2	6	46	565
chr2	6	47	440
chr2	6	48	377
chr2	6	49	350
chr2	6	50	355
chr2	6	51	397
chr2	6	52	436
chr2	6	53	544
chr2	6	54	615
chr2	6	55	707
chr2	6	56	732
chr2	6	57	739
chr2	6	58	717
chr2	6	59	602
chr2	6	60	361
chr2	6	61	270
chr2	6	62	146
chr2	6	63	87
chr2	6	64	37
chr2	6	65	14
chr2	6	66	4
chr2	6	68	1
chr3	6	7	322
chr3	6	8	409
chr3	6	9	478
chr3	6	10	531
chr3	6	11	651
chr3	6	12	687
chr3	6	13	730
chr3	6	14	789
chr3	6	15	874
chr3	6	16	951
chr3	6	17	1028
chr3	6	18	1248
chr3	6	19	1274
chr3	6	20	1642
chr3	6	21	1793
chr3	6	22	2104
chr3	6	23	2389
chr3	6	24	3570
chr3	6	25	3442
chr3	6	26	6046
chr3	6	27	7011
chr3	6	28	10603
chr3	6	29	12073
chr3	6	30	14347
chr3	6	31	17736
chr3	6	32	25838
chr3	6	33	33888
chr3	6	34	29363
chr3	6	35	24190
chr3	6	36	16211
chr3	6	37	11380
