##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	390
chr1	6	8	456
chr1	6	9	526
chr1	6	10	564
chr1	6	11	652
chr1	6	12	669
chr1	6	13	756
chr1	6	14	755
chr1	6	15	969
chr1	6	16	1070
chr1	6	17	1178
chr1	6	18	1393
chr1	6	19	1449
chr1	6	20	1871
chr1	6	21	2051
chr1	6	22	2640
chr1	6	23	2873
chr1	6	24	4116
chr1	6	25	3615
chr1	6	26	5771
chr1	6	27	6839
chr1	6	28	10457
chr1	6	29	11844
chr1	6	30	14468
chr1	6	31	17689
chr1	6	32	25191
chr1	6	33	32748
chr1	6	34	31348
chr1	6	35	28161
chr1	6	36	21474
chr1	6	37	16199
chr1	6	38	12207
chr1	6	39	8619
chr1	6	40	6640
chr1	6	41	4344
chr1	6	42	3244
chr1	6	43	2214
chr1	6	44	1503
chr1	6	45	1086
chr1	6	46	777
chr1	6	47	571
chr1	6	48	508
chr1	6	49	387
chr1	6	50	401
chr1	6	51	425
chr1	6	52	464
chr1	6	53	604
chr1	6	54	740
chr1	6	55	884
chr1	6	56	968
chr1	6	57	955
chr1	6	58	788
chr1	6	59	702
chr1	6	60	542
chr1	6	61	412
chr1	6	62	217
chr1	6	63	121
chr1	6	64	54
chr1	6	65	16
chr1	6	66	10
chr1	6	67	9
chr1	6	68	1
chr2	6	7	408
chr2	6	8	486
chr2	6	9	606
chr2	6	10	629
chr2	6	11	717
chr2	6	12	752
chr2	6	13	806
chr2	6	14	877
chr2	6	15	974
chr2	6	16	1147
chr2	6	17	1231
chr2	6	18	1502
chr2	6	19	1615
chr2	6	20	1946
chr2	6	21	2227
chr2	6	22	2847
chr2	6	23	3081
chr2	6	24	4109
chr2	6	25	3869
chr2	6	26	6066
chr2	6	27	7129
chr2	6	28	11028
chr2	6	29	12385
chr2	6	30	15426
chr2	6	31	18982
chr2	6	32	26928
chr2	6	33	35218
chr2	6	34	33951
chr2	6	35	30487
chr2	6	36	23361
chr2	6	37	17689
chr2	6	38	13498
chr2	6	39	9262
chr2	6	40	7201
chr2	6	41	4817
chr2	6	42	3507
chr2	6	43	2392
chr2	6	44	1743
chr2	6	45	1183
chr2	6	46	830
chr2	6	47	652
chr2	6	48	483
chr2	6	49	419
chr2	6	50	410
chr2	6	51	442
chr2	6	52	531
chr2	6	53	603
chr2	6	54	761
chr2	6	55	838
chr2	6	56	906
chr2	6	57	952
chr2	6	58	870
chr2	6	59	724
chr2	6	60	547
chr2	6	61	385
chr2	6	62	231
chr2	6	63	120
chr2	6	64	51
chr2	6	65	28
chr2	6	66	13
chr2	6	67	4
chr2	6	68	1
chr3	6	7	342
chr3	6	8	398
chr3	6	9	470
chr3	6	10	471
chr3	6	11	557
chr3	6	12	622
chr3	6	13	681
chr3	6	14	722
chr3	6	15	776
chr3	6	16	868
chr3	6	17	954
chr3	6	18	1195
chr3	6	19	1299
chr3	6	20	1573
chr3	6	21	1759
chr3	6	22	2342
chr3	6	23	2557
chr3	6	24	3549
chr3	6	25	2992
chr3	6	26	4989
chr3	6	27	5782
chr3	6	28	9031
chr3	6	29	10477
chr3	6	30	12798
chr3	6	31	15446
chr3	6	32	21793
chr3	6	33	28903
chr3	6	34	27690
chr3	6	35	25092
chr3	6	36	18970
chr3	6	37	14390
chr3	6	38	10973
chr3	6	39	7561
chr3	6	40	5798
chr3	6	41	3932
chr3	6	42	3020
chr3	6	43	1973
chr3	6	44	1413
chr3	6	45	1024
chr3	6	46	645
chr3	6	47	499
chr3	6	48	418
chr3	6	49	342
chr3	6	50	343
chr3	6	51	357
chr3	6	52	427
chr3	6	53	495
chr3	6	54	592
chr3	6	55	689
chr3	6	56	840
chr3	6	57	784
chr3	6	58	697
chr3	6	59	626
chr3	6	60	403
chr3	6	61	310
chr3	6	62	197
chr3	6	63	100
chr3	6	64	37
chr3	6	65	27
chr3	6	66	4
chr3	6	68	1
chr4	6	7	324
chr4	6	8	360
chr4	6	9	435
chr4	6	10	425
chr4	6	11	518
chr4	6	12	554
chr4	6	13	621
chr4	6	14	680
chr4	6	15	767
chr4	6	16	811
chr4	6	17	951
chr4	6	18	1090
chr4	6	19	1238
chr4	6	20	1446
chr4	6	21	1591
chr4	6	22	2081
chr4	6	23	2220
chr4	6	24	3080
chr4	6	25	2835
chr4	6	26	4415
chr4	6	27	5254
chr4	6	28	8283
chr4	6	29	9315
chr4	6	30	11517
chr4	6	31	14024
chr4	6	32	20110
chr4	6	33	26701
chr4	6	34	25776
chr4	6	35	22848
chr4	6	36	17712
chr4	6	37	13466
chr4	6	38	10183
chr4	6	39	7105
chr4	6	40	5552
chr4	6	41	3540
chr4	6	42	2730
chr4	6	43	1781
chr4	6	44	1364
chr4	6	45	890
chr4	6	46	645
chr4	6	47	497
chr4	6	48	387
chr4	6	49	294
chr4	6	50	309
chr4	6	51	290
chr4	6	52	334
chr4	6	53	413
chr4	6	54	516
chr4	6	55	607
chr4	6	56	606
chr4	6	57	667
chr4	6	58	614
chr4	6	59	488
chr4	6	60	375
chr4	6	61	255
chr4	6	62	140
chr4	6	63	81
chr4	6	64	41
chr4	6	65	11
chr4	6	66	9
chr4	6	67	7
chr5	6	7	322
chr5	6	8	343
chr5	6	9	419
chr5	6	10	462
chr5	6	11	514
chr5	6	12	538
chr5	6	13	590
chr5	6	14	632
chr5	6	15	749
chr5	6	16	832
chr5	6	17	923
chr5	6	18	1025
chr5	6	19	1200
chr5	6	20	1414
chr5	6	21	1658
chr5	6	22	2115
chr5	6	23	2151
chr5	6	24	3113
chr5	6	25	2789
chr5	6	26	4447
chr5	6	27	5150
chr5	6	28	7979
chr5	6	29	9075
chr5	6	30	11391
chr5	6	31	13740
chr5	6	32	19665
chr5	6	33	25897
chr5	6	34	24931
chr5	6	35	22470
chr5	6	36	17075
chr5	6	37	13150
chr5	6	38	9930
chr5	6	39	6931
chr5	6	40	5411
chr5	6	41	3607
chr5	6	42	2581
chr5	6	43	1758
chr5	6	44	1351
chr5	6	45	825
chr5	6	46	637
chr5	6	47	462
chr5	6	48	378
chr5	6	49	317
chr5	6	50	302
chr5	6	51	284
chr5	6	52	379
chr5	6	53	469
chr5	6	54	550
chr5	6	55	622
chr5	6	56	682
chr5	6	57	646
chr5	6	58	618
chr5	6	59	525
chr5	6	60	363
chr5	6	61	251
chr5	6	62	154
chr5	6	63	92
chr5	6	64	56
chr5	6	65	20
chr5	6	66	9
chr5	6	67	3
chr6	6	7	294
chr6	6	8	337
chr6	6	9	434
chr6	6	10	438
chr6	6	11	485
chr6	6	12	546
chr6	6	13	552
chr6	6	14	598
chr6	6	15	730
chr6	6	16	783
chr6	6	17	847
chr6	6	18	1070
chr6	6	19	1081
chr6	6	20	1355
chr6	6	21	1642
chr6	6	22	1964
chr6	6	23	2101
chr6	6	24	2915
chr6	6	25	2666
chr6	6	26	4213
chr6	6	27	4872
chr6	6	28	7692
chr6	6	29	8699
chr6	6	30	10856
chr6	6	31	13035
chr6	6	32	18948
chr6	6	33	24718
chr6	6	34	23560
chr6	6	35	21149
chr6	6	36	16350
chr6	6	37	12288
chr6	6	38	9260
chr6	6	39	6530
chr6	6	40	4977
chr6	6	41	3356
chr6	6	42	2558
chr6	6	43	1670
chr6	6	44	1219
chr6	6	45	878
chr6	6	46	631
chr6	6	47	447
chr6	6	48	330
chr6	6	49	276
chr6	6	50	261
chr6	6	51	295
chr6	6	52	337
chr6	6	53	452
chr6	6	54	505
chr6	6	55	633
chr6	6	56	716
chr6	6	57	637
chr6	6	58	593
chr6	6	59	508
chr6	6	60	361
chr6	6	61	233
chr6	6	62	192
chr6	6	63	99
chr6	6	64	47
chr6	6	65	22
chr6	6	66	5
chr6	6	67	4
chr6	6	69	1
chr7	6	7	251
chr7	6	8	313
chr7	6	9	347
chr7	6	10	357
chr7	6	11	444
chr7	6	12	469
chr7	6	13	522
chr7	6	14	579
chr7	6	15	594
chr7	6	16	669
chr7	6	17	734
chr7	6	18	937
chr7	6	19	1016
chr7	6	20	1208
chr7	6	21	1369
chr7	6	22	1687
chr7	6	23	1828
chr7	6	24	2547
chr7	6	25	2341
chr7	6	26	3733
chr7	6	27	4412
chr7	6	28	6614
chr7	6	29	7603
chr7	6	30	9489
chr7	6	31	11346
chr7	6	32	16201
chr7	6	33	21493
chr7	6	34	20506
chr7	6	35	18584
chr7	6	36	14312
chr7	6	37	10890
chr7	6	38	8241
chr7	6	39	5707
chr7	6	40	4254
chr7	6	41	2901
chr7	6	42	2186
chr7	6	43	1463
chr7	6	44	1080
chr7	6	45	760
chr7	6	46	497
chr7	6	47	387
chr7	6	48	288
chr7	6	49	268
chr7	6	50	229
chr7	6	51	264
chr7	6	52	310
chr7	6	53	359
chr7	6	54	466
chr7	6	55	548
chr7	6	56	550
chr7	6	57	550
chr7	6	58	581
chr7	6	59	435
chr7	6	60	313
chr7	6	61	226
chr7	6	62	133
chr7	6	63	75
chr7	6	64	34
chr7	6	65	22
chr7	6	66	2
chr7	6	67	5
chr7	6	68	1
chr7	6	69	1
chr7	6	70	1
chr7	6	71	1
chr8	6	7	215
chr8	6	8	281
chr8	6	9	334
chr8	6	10	416
chr8	6	11	457
chr8	6	12	472
chr8	6	13	477
chr8	6	14	544
chr8	6	15	592
