##Median	6714.63682624133
##autosomal	1909395.97384919
chr1	160512.293325309	0.0840644347865308	23.9048361778875
chr2	175069.42067186	0.0916883784555881	26.0728056039718
chr3	139828.704370344	0.0732319048984169	20.8244627354799
chr4	135596.234982376	0.0710152513357538	20.1941279165621
chr5	129384.557415193	0.0677620353175693	19.2690328253567
chr6	121615.640850493	0.0636932530057273	18.1120206494579
chr7	105809.129805248	0.0554149748163268	15.7579825303042
chr8	105784.200722007	0.0554019188114002	15.7542698822658
chr9	81196.8392823854	0.0425248824206428	12.0925139190048
chr10	95614.9325735995	0.05007601036303	14.2397772281486
chr11	94712.3008496215	0.0496032788100466	14.1053497457194
chr12	93240.0748850308	0.0488322360380107	13.8860935144908
chr13	71060.447039197	0.0372161919331719	10.5829174202672
chr14	64333.732480607	0.0336932377368092	9.58111870312712
chr15	56312.8195128972	0.0294924783984828	8.38657711059252
chr16	52897.7083398082	0.02770389644908	7.87797012834406
chr17	50864.751004304	0.0266391841718221	7.57520508116247
chr18	57099.2937339796	0.0299043752663164	8.50370544402804
chr19	24758.0548431507	0.0129664329359826	3.68717705571123
chr20	45764.0485070315	0.0239678144993545	6.81556570985076
chr21	24890.5804843873	0.0130358400380462	3.70691388506866
chr22	23050.2081703854	0.0120719895119073	3.43283021358704
chrX	93472.7955378238	0.0489541178561251	13.9207522248299
chrY	406.242469902984	0.000212759676602875	0.0605010338482279
