##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	252
chr1	6	8	325
chr1	6	9	326
chr1	6	10	406
chr1	6	11	461
chr1	6	12	504
chr1	6	13	564
chr1	6	14	601
chr1	6	15	730
chr1	6	16	824
chr1	6	17	879
chr1	6	18	1135
chr1	6	19	1129
chr1	6	20	1504
chr1	6	21	1637
chr1	6	22	2028
chr1	6	23	2129
chr1	6	24	3026
chr1	6	25	2653
chr1	6	26	4607
chr1	6	27	5029
chr1	6	28	7779
chr1	6	29	8826
chr1	6	30	10778
chr1	6	31	13411
chr1	6	32	18594
chr1	6	33	23970
chr1	6	34	21290
chr1	6	35	18556
chr1	6	36	13161
chr1	6	37	9658
chr1	6	38	6686
chr1	6	39	4696
chr1	6	40	3387
chr1	6	41	2227
chr1	6	42	1597
chr1	6	43	1113
chr1	6	44	756
chr1	6	45	579
chr1	6	46	447
chr1	6	47	380
chr1	6	48	294
chr1	6	49	300
chr1	6	50	274
chr1	6	51	333
chr1	6	52	357
chr1	6	53	399
chr1	6	54	445
chr1	6	55	481
chr1	6	56	509
chr1	6	57	551
chr1	6	58	486
chr1	6	59	422
chr1	6	60	314
chr1	6	61	203
chr1	6	62	105
chr1	6	63	73
chr1	6	64	29
chr1	6	65	17
chr1	6	66	5
chr1	6	67	2
chr1	6	68	1
chr2	6	7	248
chr2	6	8	336
chr2	6	9	375
chr2	6	10	403
chr2	6	11	470
chr2	6	12	504
chr2	6	13	620
chr2	6	14	677
chr2	6	15	774
chr2	6	16	936
chr2	6	17	887
chr2	6	18	1231
chr2	6	19	1281
chr2	6	20	1560
chr2	6	21	1722
chr2	6	22	2031
chr2	6	23	2199
chr2	6	24	3116
chr2	6	25	2815
chr2	6	26	4686
chr2	6	27	5449
chr2	6	28	8211
chr2	6	29	9218
chr2	6	30	11397
chr2	6	31	13892
chr2	6	32	19738
chr2	6	33	25665
chr2	6	34	22874
chr2	6	35	20508
chr2	6	36	14133
chr2	6	37	10556
chr2	6	38	7402
chr2	6	39	5195
chr2	6	40	3602
chr2	6	41	2431
chr2	6	42	1790
chr2	6	43	1144
chr2	6	44	880
chr2	6	45	626
chr2	6	46	481
chr2	6	47	360
chr2	6	48	343
chr2	6	49	292
chr2	6	50	315
chr2	6	51	348
chr2	6	52	337
chr2	6	53	392
chr2	6	54	495
chr2	6	55	532
chr2	6	56	585
chr2	6	57	590
chr2	6	58	492
chr2	6	59	425
chr2	6	60	310
chr2	6	61	199
chr2	6	62	134
chr2	6	63	74
chr2	6	64	36
chr2	6	65	14
chr2	6	66	7
chr2	6	67	1
chr3	6	7	196
chr3	6	8	276
chr3	6	9	294
chr3	6	10	361
chr3	6	11	376
chr3	6	12	416
chr3	6	13	478
chr3	6	14	511
chr3	6	15	608
chr3	6	16	738
chr3	6	17	792
chr3	6	18	919
chr3	6	19	1017
chr3	6	20	1242
chr3	6	21	1389
chr3	6	22	1697
chr3	6	23	1827
chr3	6	24	2650
chr3	6	25	2307
chr3	6	26	3909
chr3	6	27	4381
chr3	6	28	6771
chr3	6	29	7749
chr3	6	30	9324
chr3	6	31	11389
chr3	6	32	16131
chr3	6	33	21128
chr3	6	34	18465
chr3	6	35	16394
chr3	6	36	11365
chr3	6	37	8651
chr3	6	38	5975
chr3	6	39	4124
chr3	6	40	3003
chr3	6	41	2117
chr3	6	42	1434
chr3	6	43	1071
chr3	6	44	741
chr3	6	45	524
chr3	6	46	389
chr3	6	47	325
chr3	6	48	283
chr3	6	49	267
chr3	6	50	258
chr3	6	51	297
chr3	6	52	289
chr3	6	53	328
chr3	6	54	380
chr3	6	55	440
chr3	6	56	426
chr3	6	57	427
chr3	6	58	415
chr3	6	59	334
chr3	6	60	290
chr3	6	61	169
chr3	6	62	96
chr3	6	63	51
chr3	6	64	30
chr3	6	65	19
chr3	6	66	6
chr3	6	67	3
chr3	6	68	1
chr3	6	69	1
chr4	6	7	188
chr4	6	8	263
chr4	6	9	329
chr4	6	10	290
chr4	6	11	366
chr4	6	12	378
chr4	6	13	459
chr4	6	14	484
chr4	6	15	578
chr4	6	16	630
chr4	6	17	685
chr4	6	18	896
chr4	6	19	971
chr4	6	20	1116
chr4	6	21	1236
chr4	6	22	1617
chr4	6	23	1646
chr4	6	24	2359
chr4	6	25	2057
chr4	6	26	3501
chr4	6	27	4119
chr4	6	28	6039
chr4	6	29	6804
chr4	6	30	8496
chr4	6	31	10247
chr4	6	32	14689
chr4	6	33	19531
chr4	6	34	17268
chr4	6	35	15107
chr4	6	36	10779
chr4	6	37	8079
chr4	6	38	5628
chr4	6	39	3874
chr4	6	40	2773
chr4	6	41	1870
chr4	6	42	1357
chr4	6	43	909
chr4	6	44	647
chr4	6	45	468
chr4	6	46	364
chr4	6	47	309
chr4	6	48	237
chr4	6	49	221
chr4	6	50	228
chr4	6	51	263
chr4	6	52	229
chr4	6	53	281
chr4	6	54	304
chr4	6	55	368
chr4	6	56	382
chr4	6	57	355
chr4	6	58	393
chr4	6	59	305
chr4	6	60	219
chr4	6	61	153
chr4	6	62	85
chr4	6	63	45
chr4	6	64	22
chr4	6	65	11
chr4	6	66	4
chr4	6	67	2
chr4	6	68	2
chr4	6	69	1
chr5	6	7	184
chr5	6	8	238
chr5	6	9	305
chr5	6	10	306
chr5	6	11	333
chr5	6	12	425
chr5	6	13	458
chr5	6	14	459
chr5	6	15	536
chr5	6	16	613
chr5	6	17	660
chr5	6	18	881
chr5	6	19	941
chr5	6	20	1146
chr5	6	21	1227
chr5	6	22	1464
chr5	6	23	1558
chr5	6	24	2408
chr5	6	25	2024
chr5	6	26	3393
chr5	6	27	4006
chr5	6	28	5897
chr5	6	29	6491
chr5	6	30	8393
chr5	6	31	10177
chr5	6	32	14202
chr5	6	33	18824
chr5	6	34	16807
chr5	6	35	14498
chr5	6	36	10329
chr5	6	37	7797
chr5	6	38	5500
chr5	6	39	3836
chr5	6	40	2665
