##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	176
chr1	6	8	237
chr1	6	9	278
chr1	6	10	319
chr1	6	11	365
chr1	6	12	418
chr1	6	13	474
chr1	6	14	561
chr1	6	15	711
chr1	6	16	790
chr1	6	17	808
chr1	6	18	1022
chr1	6	19	1156
chr1	6	20	1355
chr1	6	21	1498
chr1	6	22	1871
chr1	6	23	1921
chr1	6	24	2863
chr1	6	25	2660
chr1	6	26	4306
chr1	6	27	4826
chr1	6	28	7297
chr1	6	29	8195
chr1	6	30	9902
chr1	6	31	11623
chr1	6	32	16372
chr1	6	33	20814
chr1	6	34	18059
chr1	6	35	15904
chr1	6	36	11027
chr1	6	37	8204
chr1	6	38	5897
chr1	6	39	4105
chr1	6	40	3040
chr1	6	41	2145
chr1	6	42	1578
chr1	6	43	1077
chr1	6	44	792
chr1	6	45	599
chr1	6	46	462
chr1	6	47	342
chr1	6	48	294
chr1	6	49	270
chr1	6	50	269
chr1	6	51	304
chr1	6	52	295
chr1	6	53	373
chr1	6	54	404
chr1	6	55	437
chr1	6	56	461
chr1	6	57	437
chr1	6	58	402
chr1	6	59	365
chr1	6	60	230
chr1	6	61	177
chr1	6	62	111
chr1	6	63	41
chr1	6	64	27
chr1	6	65	10
chr1	6	66	2
chr2	6	7	233
chr2	6	8	277
chr2	6	9	291
chr2	6	10	316
chr2	6	11	401
chr2	6	12	423
chr2	6	13	528
chr2	6	14	588
chr2	6	15	669
chr2	6	16	780
chr2	6	17	898
chr2	6	18	1101
chr2	6	19	1136
chr2	6	20	1539
chr2	6	21	1595
chr2	6	22	1896
chr2	6	23	2101
chr2	6	24	3048
chr2	6	25	2754
chr2	6	26	4535
chr2	6	27	5119
chr2	6	28	7909
chr2	6	29	8716
chr2	6	30	10281
chr2	6	31	12245
chr2	6	32	17031
chr2	6	33	22302
chr2	6	34	19343
chr2	6	35	16884
chr2	6	36	11768
chr2	6	37	8919
chr2	6	38	6262
chr2	6	39	4502
chr2	6	40	3273
chr2	6	41	2261
chr2	6	42	1729
chr2	6	43	1214
chr2	6	44	944
chr2	6	45	678
chr2	6	46	481
chr2	6	47	388
chr2	6	48	322
chr2	6	49	304
chr2	6	50	280
chr2	6	51	288
chr2	6	52	329
chr2	6	53	352
chr2	6	54	402
chr2	6	55	432
chr2	6	56	473
chr2	6	57	442
chr2	6	58	418
chr2	6	59	349
chr2	6	60	240
chr2	6	61	173
chr2	6	62	105
chr2	6	63	51
chr2	6	64	22
chr2	6	65	9
chr2	6	66	10
chr2	6	67	1
chr2	6	68	1
chr3	6	7	167
chr3	6	8	223
chr3	6	9	244
chr3	6	10	247
chr3	6	11	316
chr3	6	12	373
chr3	6	13	422
chr3	6	14	503
chr3	6	15	588
chr3	6	16	687
chr3	6	17	689
chr3	6	18	904
chr3	6	19	967
chr3	6	20	1147
chr3	6	21	1275
chr3	6	22	1647
chr3	6	23	1701
chr3	6	24	2484
chr3	6	25	2203
chr3	6	26	3733
chr3	6	27	4350
chr3	6	28	6402
chr3	6	29	7192
chr3	6	30	8502
chr3	6	31	10068
chr3	6	32	14118
chr3	6	33	18209
chr3	6	34	15869
chr3	6	35	14011
chr3	6	36	9623
chr3	6	37	7233
chr3	6	38	5024
chr3	6	39	3591
chr3	6	40	2590
chr3	6	41	1884
chr3	6	42	1386
chr3	6	43	969
chr3	6	44	714
chr3	6	45	496
chr3	6	46	395
chr3	6	47	312
chr3	6	48	288
chr3	6	49	254
chr3	6	50	234
chr3	6	51	231
chr3	6	52	263
chr3	6	53	326
chr3	6	54	307
chr3	6	55	381
chr3	6	56	391
chr3	6	57	383
chr3	6	58	360
chr3	6	59	290
chr3	6	60	196
chr3	6	61	125
chr3	6	62	87
chr3	6	63	42
chr3	6	64	21
chr3	6	65	9
chr3	6	66	4
chr3	6	67	3
chr3	6	68	2
chr4	6	7	163
chr4	6	8	199
chr4	6	9	228
chr4	6	10	267
chr4	6	11	327
chr4	6	12	329
chr4	6	13	383
chr4	6	14	447
chr4	6	15	487
chr4	6	16	618
chr4	6	17	623
chr4	6	18	818
chr4	6	19	889
chr4	6	20	1115
chr4	6	21	1168
chr4	6	22	1487
chr4	6	23	1499
chr4	6	24	2338
chr4	6	25	1950
chr4	6	26	3308
chr4	6	27	3834
chr4	6	28	5715
chr4	6	29	6499
chr4	6	30	7885
chr4	6	31	9156
chr4	6	32	12900
chr4	6	33	16890
chr4	6	34	14717
chr4	6	35	13049
chr4	6	36	9113
chr4	6	37	6693
chr4	6	38	4793
chr4	6	39	3355
chr4	6	40	2442
chr4	6	41	1781
chr4	6	42	1308
chr4	6	43	967
chr4	6	44	653
chr4	6	45	482
chr4	6	46	363
chr4	6	47	309
chr4	6	48	237
chr4	6	49	202
chr4	6	50	209
chr4	6	51	208
chr4	6	52	250
chr4	6	53	278
chr4	6	54	304
chr4	6	55	347
chr4	6	56	329
chr4	6	57	356
chr4	6	58	294
chr4	6	59	241
chr4	6	60	186
chr4	6	61	122
chr4	6	62	70
chr4	6	63	42
chr4	6	64	18
chr4	6	65	12
chr4	6	66	1
chr4	6	67	1
chr4	6	68	1
chr5	6	7	158
chr5	6	8	196
chr5	6	9	227
chr5	6	10	253
chr5	6	11	262
chr5	6	12	304
chr5	6	13	389
chr5	6	14	437
