##Median	8054.46209945775
##autosomal	2291783.72056729
chr1	192684.67151316	0.0840762894787751	23.9227237193321
chr2	209989.88573852	0.0916272699967261	26.0712488488409
chr3	167603.468009573	0.0731323233101971	20.8087723227175
chr4	161578.316771995	0.0705033006919168	20.0607209738902
chr5	154839.195430875	0.0675627433955884	19.2240268212695
chr6	146924.55051473	0.0641092565568803	18.2413857934252
chr7	128067.608350247	0.0558811929768602	15.9002062172307
chr8	126744.356258869	0.0553038033743847	15.7359181400086
chr9	96309.3546497527	0.0420237537187467	11.9572670974809
chr10	114929.809913246	0.0501486282853939	14.2690856936286
chr11	113990.03655201	0.0497385663092999	14.1524083352114
chr12	111196.056067473	0.0485194370959003	13.8055222924147
chr13	85532.8504432175	0.0373215193369318	10.6193125483793
chr14	77286.5306363965	0.0337233090290325	9.59549249621519
chr15	68563.6817649501	0.0299171693862885	8.51250908109258
chr16	63929.0171791551	0.0278948735892629	7.93709330179343
chr17	61426.47239662	0.02680290982319	7.62639039554925
chr18	68361.6678483033	0.029829022361404	8.48742808696134
chr19	30131.7660434854	0.0131477354398987	3.74100289645834
chr20	54866.1322459778	0.0239403621526715	6.81189278296703
chr21	29568.1254264149	0.0129017957327561	3.67102421754589
chr22	27260.1668123788	0.0118947379579217	3.38448011496808
chrX	119818.630166468	0.0522818227091732	14.8760561148503
chrY	7.69801928555108	3.35896411885044e-06	0.000955745919528175
