##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	213
chr1	6	8	269
chr1	6	9	281
chr1	6	10	367
chr1	6	11	370
chr1	6	12	426
chr1	6	13	503
chr1	6	14	549
chr1	6	15	616
chr1	6	16	751
chr1	6	17	765
chr1	6	18	1036
chr1	6	19	1017
chr1	6	20	1308
chr1	6	21	1462
chr1	6	22	1793
chr1	6	23	1962
chr1	6	24	2810
chr1	6	25	2470
chr1	6	26	4235
chr1	6	27	5062
chr1	6	28	7884
chr1	6	29	8681
chr1	6	30	10479
chr1	6	31	12898
chr1	6	32	17939
chr1	6	33	22907
chr1	6	34	19632
chr1	6	35	16468
chr1	6	36	11542
chr1	6	37	8298
chr1	6	38	5688
chr1	6	39	3922
chr1	6	40	2947
chr1	6	41	1960
chr1	6	42	1427
chr1	6	43	1037
chr1	6	44	729
chr1	6	45	513
chr1	6	46	421
chr1	6	47	268
chr1	6	48	279
chr1	6	49	243
chr1	6	50	211
chr1	6	51	282
chr1	6	52	252
chr1	6	53	299
chr1	6	54	336
chr1	6	55	362
chr1	6	56	382
chr1	6	57	375
chr1	6	58	345
chr1	6	59	294
chr1	6	60	210
chr1	6	61	146
chr1	6	62	74
chr1	6	63	47
chr1	6	64	18
chr1	6	65	10
chr1	6	66	5
chr1	6	67	1
chr2	6	7	222
chr2	6	8	250
chr2	6	9	285
chr2	6	10	315
chr2	6	11	396
chr2	6	12	514
chr2	6	13	536
chr2	6	14	564
chr2	6	15	664
chr2	6	16	756
chr2	6	17	833
chr2	6	18	1081
chr2	6	19	1116
chr2	6	20	1325
chr2	6	21	1517
chr2	6	22	1969
chr2	6	23	2178
chr2	6	24	3038
chr2	6	25	2713
chr2	6	26	4512
chr2	6	27	5329
chr2	6	28	8174
chr2	6	29	9044
chr2	6	30	11185
chr2	6	31	13815
chr2	6	32	19108
chr2	6	33	24670
chr2	6	34	21215
chr2	6	35	17747
chr2	6	36	12224
chr2	6	37	8990
chr2	6	38	6308
chr2	6	39	4338
chr2	6	40	3238
chr2	6	41	2177
chr2	6	42	1552
chr2	6	43	1061
chr2	6	44	810
chr2	6	45	506
chr2	6	46	407
chr2	6	47	333
chr2	6	48	247
chr2	6	49	248
chr2	6	50	261
chr2	6	51	282
chr2	6	52	271
chr2	6	53	305
chr2	6	54	342
chr2	6	55	392
chr2	6	56	410
chr2	6	57	411
chr2	6	58	333
chr2	6	59	281
chr2	6	60	187
chr2	6	61	144
chr2	6	62	83
chr2	6	63	44
chr2	6	64	16
chr2	6	65	10
chr2	6	66	6
chr2	6	67	2
chr3	6	7	182
chr3	6	8	208
chr3	6	9	280
