chr1	860001	3060000	1.023619272609	0.918306782832141	1900000	0.152130979221731	0.341095427117551
chr1	3080001	4780000	0.977103422673176	-0.697801222222676	1560000	0.152130979221731	0.341095427117551
chr1	4800001	6300000	0.996647313864495	-0.112591864476142	1520000	0.152130979221731	0.341095427117551
chr1	6320001	8020000	1.0430803003203	1.77559350954524	1700000	0.152130979221731	0.341095427117551
chr1	8040001	10100000	1.02093287119237	0.844666984944811	2080000	0.152130979221731	0.341095427117551
chr1	10120001	11940000	0.981730424067143	-0.652106270330007	1840000	0.152130979221731	0.341095427117551
chr1	11960001	14640000	1.02628866776738	1.09284972137553	1760000	0.152130979221731	0.341095427117551
chr1	14660001	16400000	1.0015383825325	0.0843289818452636	1760000	0.152130979221731	0.341095427117551
chr1	16420001	18500000	0.993997757898393	-0.172885813425023	1720000	0.152130979221731	0.341095427117551
chr1	18520001	20100000	1.0274073088248	1.02478014956476	1600000	0.152130979221731	0.341095427117551
chr1	20120001	22000000	1.00915941150145	0.240781694891749	1840000	0.152130979221731	0.341095427117551
chr1	22020001	23720000	0.97160786906354	-1.12429825200639	1680000	-0.051417115191977	-0.0767953727862231
chr1	23740001	25780000	0.979423354921754	-0.798804732722199	1940000	-0.051417115191977	-0.0767953727862231
chr1	25800001	27900000	0.972667977684274	-0.935859129886594	2120000	-0.051417115191977	-0.0767953727862231
chr1	27920001	30200000	1.0181606645272	0.755932903649112	2120000	-0.051417115191977	-0.0767953727862231
chr1	30220001	31840000	0.984785124726178	-0.598155188488681	1640000	-0.051417115191977	-0.0767953727862231
chr1	31860001	33860000	1.06607313471645	2.39268170830289	2020000	-0.051417115191977	-0.0767953727862231
chr1	33880001	35320000	0.973941754807109	-0.955566572439455	1460000	-0.433227600721188	-0.962923383725513
chr1	35340001	37320000	0.969589865772433	-1.19067928620823	1980000	-0.433227600721188	-0.962923383725513
chr1	37340001	38940000	0.958517797666984	-1.62149315073347	1600000	-0.433227600721188	-0.962923383725513
chr1	38960001	40940000	0.987148498853497	-0.445479377280067	2000000	-0.433227600721188	-0.962923383725513
chr1	40960001	42600000	0.965058333411244	-1.24941409687092	1660000	-0.433227600721188	-0.962923383725513
chr1	42620001	44440000	0.992764717893675	-0.250483306096902	1840000	-0.433227600721188	-0.962923383725513
chr1	44460001	46480000	0.981757302571689	-0.654410816894425	2040000	-0.433227600721188	-0.962923383725513
chr1	46500001	48420000	0.966862700720785	-1.27067636540783	1740000	-0.433227600721188	-0.962923383725513
chr1	48440001	50080000	0.993416635593	-0.23019189031987	1660000	-0.433227600721188	-0.962923383725513
chr1	50100001	51960000	0.987645135683459	-0.458503142553536	1880000	-0.433227600721188	-0.962923383725513
chr1	51980001	53900000	0.980437540058979	-0.7198836333562	1940000	-0.433227600721188	-0.962923383725513
chr1	53920001	55600000	0.98776774622274	-0.457774403484986	1700000	-0.433227600721188	-0.962923383725513
chr1	55620001	57220000	0.996947776036876	-0.0955330264253786	1620000	-0.433227600721188	-0.962923383725513
chr1	57240001	58700000	1.01182556475223	0.360642946394507	1480000	-0.433227600721188	-0.962923383725513
chr1	58720001	60320000	0.96932145923333	-1.08074170512324	1620000	-0.433227600721188	-0.962923383725513
chr1	60340001	61940000	1.02828382125074	1.0613136346446	1620000	-0.433227600721188	-0.962923383725513
chr1	61960001	63760000	0.96742982278373	-1.2872838953379	1820000	-0.433227600721188	-0.962923383725513
chr1	63780001	65420000	0.984363129823442	-0.584714139914569	1660000	-0.433227600721188	-0.962923383725513
chr1	65440001	67200000	0.972736253832955	-0.937228928891847	1780000	-0.433227600721188	-0.962923383725513
chr1	67220001	68980000	0.98773094085587	-0.488934547019618	1780000	-0.433227600721188	-0.962923383725513
chr1	69000001	70760000	0.950963667577615	-1.76446950546813	1780000	-0.433227600721188	-0.962923383725513
chr1	70780001	72520000	0.984057170216718	-0.554465773291869	1760000	-0.433227600721188	-0.962923383725513
chr1	72540001	74380000	1.04699658320255	1.64239146941845	1800000	-0.130534776472362	0.0123868381126595
chr1	74400001	76200000	0.98487673420611	-0.555137954818396	1800000	-0.130534776472362	0.0123868381126595
chr1	76220001	77880000	0.996135224357369	-0.134311471495624	1680000	-0.130534776472362	0.0123868381126595
chr1	77900001	79740000	0.986331782648667	-0.422267022436857	1860000	-0.130534776472362	0.0123868381126595
chr1	79760001	81600000	1.02100871308043	0.805843045476158	1860000	-0.130534776472362	0.0123868381126595
chr1	81620001	83300000	0.958743755411237	-1.51172776570382	1700000	-0.130534776472362	0.0123868381126595
chr1	83320001	85320000	1.02055890403764	0.507145074787518	1660000	-0.130534776472362	0.0123868381126595
chr1	85340001	87100000	1.02143710245635	0.843379906830771	1760000	-0.130534776472362	0.0123868381126595
chr1	87120001	88800000	1.00667670079395	0.228462668084793	1700000	-0.130534776472362	0.0123868381126595
chr1	88820001	90740000	0.974105715171157	-0.89537078427163	1900000	-0.130534776472362	0.0123868381126595
chr1	90760001	92500000	1.00273125445758	0.128366231901601	1760000	-0.130534776472362	0.0123868381126595
chr1	92520001	94480000	1.07180409373183	2.6462072193255	1980000	-0.130534776472362	0.0123868381126595
chr1	94500001	96180000	0.987096097932058	-0.495666435325585	1700000	-0.130534776472362	0.0123868381126595
chr1	96200001	97960000	0.975715872382709	-0.965375424101844	1780000	-0.130534776472362	0.0123868381126595
chr1	97980001	99680000	0.974314605129631	-0.996604421703882	1720000	-0.130534776472362	0.0123868381126595
chr1	99700001	101540000	0.949573994621641	-1.53902272273902	1860000	-0.130534776472362	0.0123868381126595
chr1	101560001	103360000	0.99206840043122	-0.244046212319433	1820000	-0.130534776472362	0.0123868381126595
