##Median	8048.00684517427
##autosomal	2292355.6014185
chr1	192891.23449813	0.0841454241997926	23.9675783344781
chr2	209536.916948304	0.091406811761074	26.0358770785522
chr3	167644.214741095	0.0731318538176878	20.8305258638812
chr4	162197.519424232	0.070755828338267	20.1537501824428
chr5	155293.705527086	0.0677441603872413	19.295921153472
chr6	147033.46895147	0.0641407767889441	18.2695506825561
chr7	128325.025562964	0.0559795458800359	15.9449448828327
chr8	126434.655949228	0.0551549052297953	15.7100582021796
chr9	97232.2489821957	0.0424158664223077	12.0815315956768
chr10	114627.71033413	0.0500043319034793	14.242993642937
chr11	112826.301214228	0.0492184987112873	14.0191606921758
chr12	111900.755637603	0.0488147456565462	13.9041576119807
chr13	85705.4176794267	0.0373874880609242	10.6492724631338
chr14	77542.4586040657	0.0338265400691249	9.63498914648185
chr15	67717.1747465189	0.0295404319925826	8.41415471547758
chr16	63769.5030716403	0.0278183293343232	7.92363926850754
chr17	61380.3144564983	0.0267760876272933	7.62677214834913
chr18	67843.4195321081	0.0295955040701918	8.42984118145827
chr19	30985.6513810188	0.0135169479647246	3.8501025132202
chr20	54324.8689500093	0.0236982730412303	6.75010222966989
chr21	29700.5845984378	0.0129563600778427	3.69042735298452
chr22	27442.4506281594	0.0119712886653267	3.40984434482861
chrX	113989.244100034	0.0497258121861627	14.1636614248638
chrY	388.626070339504	0.000169531319704074	0.0482884865552185
