##Median	7162.87638998149
##autosomal	2037220.21935021
chr1	171637.678399432	0.0842509203321067	23.9621164815152
chr2	186167.07750276	0.0913828930885732	25.99054728393
chr3	149093.310538017	0.0731846803413188	20.8147261547818
chr4	144723.752337648	0.0710398173761544	20.2046977301003
chr5	138043.93621736	0.0677609297739006	19.2721371557435
chr6	130424.384915044	0.0640207591090197	18.208381356052
chr7	113148.799912035	0.0555407799497123	15.7965590569583
chr8	112804.42850549	0.0553717400966448	15.7484818058938
chr9	86354.6738207651	0.0423884826002309	12.0558654260105
chr10	101522.820669706	0.049833994236562	14.1734709832077
chr11	101175.866434471	0.0496636865634201	14.1250331467373
chr12	99415.1013958336	0.0487993887217273	13.8792149945352
chr13	75554.1546018797	0.0370868862797652	10.5480187690458
chr14	68677.371403521	0.03371131444269	9.58795987315627
chr15	60868.095145495	0.0298780144470141	8.49771681536057
chr16	56284.7852036545	0.0276282282440761	7.85784678378345
chr17	54573.9362214342	0.0267884324448934	7.61899734829504
chr18	60751.3154791048	0.0298206914019741	8.4814133556843
chr19	26697.0403065158	0.0131046413406554	3.72713960886666
chr20	48382.2045357411	0.0237491283839569	6.75457761680934
chr21	26277.4291122292	0.0128986689129811	3.66855822738791
chr22	24642.0566920364	0.0120959219126031	3.44024597806861
chrX	100542.164183516	0.0493526243400354	14.0365627870028
chrY	337.192395835394	0.000165515928338343	0.0470749985727822
