##Chromosome	MAQP	Length	ReadsNums
chr1	6	7	213
chr1	6	8	276
chr1	6	9	266
chr1	6	10	309
chr1	6	11	415
chr1	6	12	435
chr1	6	13	549
chr1	6	14	547
chr1	6	15	688
chr1	6	16	742
chr1	6	17	805
chr1	6	18	1069
chr1	6	19	1126
chr1	6	20	1432
chr1	6	21	1596
chr1	6	22	1999
chr1	6	23	2117
chr1	6	24	3384
chr1	6	25	2879
chr1	6	26	5139
chr1	6	27	5811
chr1	6	28	8781
chr1	6	29	9932
chr1	6	30	11382
chr1	6	31	13774
chr1	6	32	19026
chr1	6	33	23377
chr1	6	34	19175
chr1	6	35	15182
chr1	6	36	9931
chr1	6	37	6715
chr1	6	38	4618
chr1	6	39	3134
chr1	6	40	2311
chr1	6	41	1547
chr1	6	42	1119
chr1	6	43	753
chr1	6	44	593
chr1	6	45	445
chr1	6	46	328
chr1	6	47	265
chr1	6	48	246
chr1	6	49	234
chr1	6	50	196
chr1	6	51	258
chr1	6	52	269
chr1	6	53	278
chr1	6	54	350
chr1	6	55	389
chr1	6	56	396
chr1	6	57	457
chr1	6	58	348
chr1	6	59	289
chr1	6	60	195
chr1	6	61	148
chr1	6	62	73
chr1	6	63	38
chr1	6	64	18
chr1	6	65	5
chr1	6	66	2
chr1	6	67	2
chr2	6	7	207
chr2	6	8	284
chr2	6	9	261
chr2	6	10	304
chr2	6	11	395
chr2	6	12	430
chr2	6	13	512
chr2	6	14	555
chr2	6	15	691
chr2	6	16	812
chr2	6	17	892
chr2	6	18	1159
chr2	6	19	1133
chr2	6	20	1472
chr2	6	21	1583
chr2	6	22	2076
chr2	6	23	2254
chr2	6	24	3350
chr2	6	25	2973
chr2	6	26	5225
chr2	6	27	6238
chr2	6	28	9084
chr2	6	29	10081
chr2	6	30	11888
chr2	6	31	14339
chr2	6	32	19967
chr2	6	33	25000
chr2	6	34	20367
chr2	6	35	16160
chr2	6	36	10649
chr2	6	37	7263
chr2	6	38	5003
chr2	6	39	3333
chr2	6	40	2352
chr2	6	41	1677
chr2	6	42	1224
chr2	6	43	878
chr2	6	44	602
chr2	6	45	468
chr2	6	46	365
chr2	6	47	274
chr2	6	48	241
chr2	6	49	230
chr2	6	50	212
chr2	6	51	228
chr2	6	52	277
chr2	6	53	282
chr2	6	54	345
chr2	6	55	414
chr2	6	56	420
chr2	6	57	431
chr2	6	58	351
chr2	6	59	320
chr2	6	60	219
chr2	6	61	155
chr2	6	62	80
chr2	6	63	43
chr2	6	64	27
chr2	6	65	11
chr2	6	66	6
chr2	6	67	1
chr3	6	7	189
chr3	6	8	227
chr3	6	9	234
chr3	6	10	278
chr3	6	11	331
chr3	6	12	384
chr3	6	13	380
chr3	6	14	482
chr3	6	15	571
chr3	6	16	609
chr3	6	17	692
chr3	6	18	874
chr3	6	19	942
chr3	6	20	1324
chr3	6	21	1345
chr3	6	22	1630
chr3	6	23	1838
chr3	6	24	2775
chr3	6	25	2351
chr3	6	26	4194
chr3	6	27	4878
chr3	6	28	7578
chr3	6	29	8282
chr3	6	30	9814
chr3	6	31	11766
chr3	6	32	16161
chr3	6	33	20461
chr3	6	34	16951
chr3	6	35	13130
chr3	6	36	8489
chr3	6	37	6020
chr3	6	38	4034
chr3	6	39	2709
chr3	6	40	1978
chr3	6	41	1372
chr3	6	42	976
chr3	6	43	703
chr3	6	44	526
chr3	6	45	353
chr3	6	46	293
chr3	6	47	250
chr3	6	48	210
chr3	6	49	175
chr3	6	50	192
chr3	6	51	195
chr3	6	52	225
chr3	6	53	262
chr3	6	54	316
chr3	6	55	352
chr3	6	56	336
chr3	6	57	340
chr3	6	58	283
chr3	6	59	256
chr3	6	60	186
chr3	6	61	128
chr3	6	62	77
chr3	6	63	39
chr3	6	64	20
chr3	6	65	8
chr3	6	66	4
chr3	6	67	1
chr4	6	7	143
chr4	6	8	183
chr4	6	9	212
chr4	6	10	215
chr4	6	11	266
chr4	6	12	302
chr4	6	13	394
chr4	6	14	381
chr4	6	15	523
chr4	6	16	564
chr4	6	17	662
chr4	6	18	871
chr4	6	19	840
chr4	6	20	1140
chr4	6	21	1190
chr4	6	22	1494
chr4	6	23	1594
chr4	6	24	2416
chr4	6	25	2253
chr4	6	26	3857
chr4	6	27	4499
chr4	6	28	6708
chr4	6	29	7493
chr4	6	30	9046
chr4	6	31	10471
chr4	6	32	14747
chr4	6	33	18526
chr4	6	34	15441
chr4	6	35	12154
chr4	6	36	7780
chr4	6	37	5502
chr4	6	38	3698
chr4	6	39	2469
chr4	6	40	1826
chr4	6	41	1240
chr4	6	42	957
chr4	6	43	625
chr4	6	44	429
chr4	6	45	351
chr4	6	46	262
chr4	6	47	212
chr4	6	48	159
chr4	6	49	180
chr4	6	50	176
chr4	6	51	177
chr4	6	52	168
chr4	6	53	217
chr4	6	54	253
chr4	6	55	278
chr4	6	56	302
chr4	6	57	282
chr4	6	58	251
chr4	6	59	208
chr4	6	60	146
chr4	6	61	123
chr4	6	62	61
chr4	6	63	33
chr4	6	64	12
chr4	6	65	3
chr4	6	66	2
chr5	6	7	166
chr5	6	8	184
chr5	6	9	201
chr5	6	10	224
chr5	6	11	290
chr5	6	12	322
chr5	6	13	359
chr5	6	14	414
chr5	6	15	508
chr5	6	16	558
chr5	6	17	609
chr5	6	18	809
chr5	6	19	822
chr5	6	20	1068
chr5	6	21	1163
chr5	6	22	1475
chr5	6	23	1620
chr5	6	24	2438
chr5	6	25	2249
chr5	6	26	3769
chr5	6	27	4487
chr5	6	28	6509
chr5	6	29	7392
chr5	6	30	8921
chr5	6	31	10484
chr5	6	32	14585
chr5	6	33	18200
chr5	6	34	14973
chr5	6	35	11988
chr5	6	36	7760
chr5	6	37	5385
chr5	6	38	3696
chr5	6	39	2467
chr5	6	40	1799
chr5	6	41	1240
chr5	6	42	893
chr5	6	43	631
chr5	6	44	464
chr5	6	45	315
chr5	6	46	279
chr5	6	47	189
chr5	6	48	183
chr5	6	49	182
chr5	6	50	177
chr5	6	51	170
chr5	6	52	189
chr5	6	53	243
chr5	6	54	234
chr5	6	55	295
chr5	6	56	311
chr5	6	57	289
chr5	6	58	270
chr5	6	59	211
chr5	6	60	156
chr5	6	61	117
chr5	6	62	56
chr5	6	63	35
chr5	6	64	14
chr5	6	65	7
chr5	6	66	2
chr5	6	67	1
chr6	6	7	164
chr6	6	8	167
chr6	6	9	179
chr6	6	10	201
chr6	6	11	256
chr6	6	12	281
chr6	6	13	355
chr6	6	14	407
chr6	6	15	483
chr6	6	16	550
chr6	6	17	634
chr6	6	18	819
chr6	6	19	821
chr6	6	20	1018
chr6	6	21	1091
chr6	6	22	1393
chr6	6	23	1547
chr6	6	24	2319
chr6	6	25	2068
chr6	6	26	3623
chr6	6	27	4192
chr6	6	28	6407
chr6	6	29	7037
chr6	6	30	8509
chr6	6	31	9691
chr6	6	32	13522
chr6	6	33	17099
chr6	6	34	14114
chr6	6	35	11251
chr6	6	36	7260
chr6	6	37	5169
chr6	6	38	3401
chr6	6	39	2363
chr6	6	40	1598
chr6	6	41	1201
chr6	6	42	869
chr6	6	43	593
chr6	6	44	464
chr6	6	45	323
chr6	6	46	244
chr6	6	47	204
chr6	6	48	185
chr6	6	49	146
chr6	6	50	146
chr6	6	51	192
chr6	6	52	186
chr6	6	53	242
chr6	6	54	255
chr6	6	55	302
chr6	6	56	315
chr6	6	57	301
chr6	6	58	250
chr6	6	59	217
chr6	6	60	164
chr6	6	61	97
chr6	6	62	46
chr6	6	63	30
chr6	6	64	13
chr6	6	65	4
chr6	6	66	1
chr7	6	7	124
chr7	6	8	169
chr7	6	9	169
chr7	6	10	210
chr7	6	11	237
chr7	6	12	273
chr7	6	13	324
chr7	6	14	325
chr7	6	15	436
chr7	6	16	511
chr7	6	17	525
chr7	6	18	729
chr7	6	19	683
chr7	6	20	910
chr7	6	21	992
chr7	6	22	1300
chr7	6	23	1377
chr7	6	24	2105
chr7	6	25	1834
chr7	6	26	3224
chr7	6	27	3677
chr7	6	28	5601
chr7	6	29	6245
chr7	6	30	7176
chr7	6	31	8839
chr7	6	32	11834
chr7	6	33	15191
chr7	6	34	12475
chr7	6	35	9941
chr7	6	36	6559
chr7	6	37	4461
chr7	6	38	2901
chr7	6	39	2038
chr7	6	40	1556
chr7	6	41	984
chr7	6	42	711
chr7	6	43	529
chr7	6	44	415
chr7	6	45	248
chr7	6	46	219
chr7	6	47	166
chr7	6	48	159
chr7	6	49	153
chr7	6	50	151
chr7	6	51	123
chr7	6	52	141
chr7	6	53	224
chr7	6	54	207
chr7	6	55	254
chr7	6	56	244
chr7	6	57	225
chr7	6	58	219
chr7	6	59	166
chr7	6	60	143
chr7	6	61	68
chr7	6	62	45
chr7	6	63	25
chr7	6	64	19
chr7	6	65	5
chr7	6	66	4
chr7	6	67	2
chr8	6	7	132
chr8	6	8	136
chr8	6	9	193
chr8	6	10	202
chr8	6	11	219
chr8	6	12	267
chr8	6	13	304
chr8	6	14	327
chr8	6	15	396
chr8	6	16	491
chr8	6	17	494
chr8	6	18	719
chr8	6	19	694
chr8	6	20	974
chr8	6	21	979
chr8	6	22	1236
chr8	6	23	1342
chr8	6	24	2030
chr8	6	25	1820
chr8	6	26	3124
chr8	6	27	3638
chr8	6	28	5430
chr8	6	29	6233
chr8	6	30	7145
chr8	6	31	8478
chr8	6	32	12114
chr8	6	33	15029
chr8	6	34	12505
chr8	6	35	9986
chr8	6	36	6248
chr8	6	37	4362
chr8	6	38	3012
chr8	6	39	2047
chr8	6	40	1516
chr8	6	41	1005
chr8	6	42	753
chr8	6	43	486
chr8	6	44	401
chr8	6	45	249
chr8	6	46	207
chr8	6	47	174
chr8	6	48	172
chr8	6	49	119
chr8	6	50	152
chr8	6	51	132
chr8	6	52	167
chr8	6	53	178
chr8	6	54	224
chr8	6	55	234
chr8	6	56	243
chr8	6	57	260
chr8	6	58	204
chr8	6	59	162
chr8	6	60	117
chr8	6	61	74
chr8	6	62	41
chr8	6	63	29
chr8	6	64	4
chr8	6	65	6
chr8	6	66	3
chr8	6	67	2
chr9	6	7	103
chr9	6	8	127
chr9	6	9	153
chr9	6	10	157
chr9	6	11	195
chr9	6	12	193
chr9	6	13	255
chr9	6	14	243
chr9	6	15	334
chr9	6	16	407
chr9	6	17	453
chr9	6	18	490
chr9	6	19	569
chr9	6	20	707
chr9	6	21	792
chr9	6	22	934
chr9	6	23	1101
chr9	6	24	1615
chr9	6	25	1464
chr9	6	26	2467
chr9	6	27	2998
chr9	6	28	4308
chr9	6	29	4771
chr9	6	30	5655
chr9	6	31	6768
chr9	6	32	9484
chr9	6	33	11669
chr9	6	34	9612
chr9	6	35	7676
chr9	6	36	5028
chr9	6	37	3516
chr9	6	38	2203
chr9	6	39	1552
chr9	6	40	1124
chr9	6	41	821
chr9	6	42	555
chr9	6	43	395
chr9	6	44	263
chr9	6	45	211
chr9	6	46	145
chr9	6	47	152
chr9	6	48	118
chr9	6	49	107
chr9	6	50	107
chr9	6	51	123
chr9	6	52	132
chr9	6	53	156
chr9	6	54	183
chr9	6	55	170
chr9	6	56	212
chr9	6	57	208
chr9	6	58	179
chr9	6	59	142
chr9	6	60	108
chr9	6	61	71
chr9	6	62	42
chr9	6	63	25
chr9	6	64	8
chr9	6	65	3
chr9	6	66	1
chr9	6	71	1
chr10	6	7	118
chr10	6	8	148
chr10	6	9	181
chr10	6	10	188
chr10	6	11	242
chr10	6	12	269
chr10	6	13	303
chr10	6	14	337
chr10	6	15	390
chr10	6	16	452
chr10	6	17	496
chr10	6	18	683
chr10	6	19	662
chr10	6	20	779
chr10	6	21	893
chr10	6	22	1175
chr10	6	23	1211
chr10	6	24	1849
chr10	6	25	1652
chr10	6	26	2917
chr10	6	27	3498
chr10	6	28	5154
chr10	6	29	5817
chr10	6	30	6710
chr10	6	31	8163
chr10	6	32	11220
chr10	6	33	14000
chr10	6	34	11435
chr10	6	35	9028
chr10	6	36	5851
chr10	6	37	4110
chr10	6	38	2783
chr10	6	39	1920
chr10	6	40	1363
chr10	6	41	950
chr10	6	42	679
chr10	6	43	445
chr10	6	44	346
chr10	6	45	240
chr10	6	46	191
chr10	6	47	153
chr10	6	48	149
chr10	6	49	128
chr10	6	50	131
chr10	6	51	136
chr10	6	52	163
chr10	6	53	177
chr10	6	54	186
chr10	6	55	222
chr10	6	56	212
chr10	6	57	216
chr10	6	58	188
chr10	6	59	138
chr10	6	60	106
chr10	6	61	69
chr10	6	62	55
chr10	6	63	29
chr10	6	64	9
chr10	6	65	4
chr10	6	66	4
chr11	6	7	116
chr11	6	8	173
chr11	6	9	177
chr11	6	10	177
chr11	6	11	193
chr11	6	12	245
chr11	6	13	277
chr11	6	14	306
chr11	6	15	369
chr11	6	16	457
chr11	6	17	442
chr11	6	18	642
chr11	6	19	692
chr11	6	20	786
chr11	6	21	956
chr11	6	22	1170
chr11	6	23	1304
chr11	6	24	1856
chr11	6	25	1675
chr11	6	26	2921
chr11	6	27	3442
chr11	6	28	5268
chr11	6	29	5825
chr11	6	30	6880
chr11	6	31	7923
chr11	6	32	11164
chr11	6	33	13964
chr11	6	34	11123
chr11	6	35	9127
chr11	6	36	5779
chr11	6	37	4139
chr11	6	38	2768
chr11	6	39	1775
chr11	6	40	1339
chr11	6	41	993
chr11	6	42	648
chr11	6	43	451
chr11	6	44	361
chr11	6	45	263
chr11	6	46	212
chr11	6	47	182
chr11	6	48	151
chr11	6	49	132
chr11	6	50	122
chr11	6	51	156
chr11	6	52	149
chr11	6	53	184
chr11	6	54	215
chr11	6	55	217
chr11	6	56	229
chr11	6	57	249
chr11	6	58	201
chr11	6	59	181
chr11	6	60	129
chr11	6	61	58
chr11	6	62	44
chr11	6	63	14
chr11	6	64	8
chr11	6	65	1
chr11	6	66	4
chr11	6	68	1
chr12	6	7	130
chr12	6	8	169
chr12	6	9	149
chr12	6	10	184
chr12	6	11	239
chr12	6	12	240
chr12	6	13	287
chr12	6	14	312
chr12	6	15	343
chr12	6	16	465
chr12	6	17	488
chr12	6	18	687
chr12	6	19	647
chr12	6	20	846
chr12	6	21	875
chr12	6	22	1135
chr12	6	23	1203
chr12	6	24	1768
chr12	6	25	1622
chr12	6	26	2906
chr12	6	27	3255
chr12	6	28	5037
chr12	6	29	5583
chr12	6	30	6487
chr12	6	31	7920
chr12	6	32	10675
chr12	6	33	13535
chr12	6	34	11017
chr12	6	35	8753
chr12	6	36	5679
chr12	6	37	3960
chr12	6	38	2595
chr12	6	39	1762
chr12	6	40	1261
chr12	6	41	935
chr12	6	42	637
chr12	6	43	457
chr12	6	44	314
chr12	6	45	249
chr12	6	46	171
chr12	6	47	131
chr12	6	48	135
chr12	6	49	112
chr12	6	50	120
chr12	6	51	131
chr12	6	52	153
chr12	6	53	165
chr12	6	54	192
chr12	6	55	206
chr12	6	56	219
chr12	6	57	229
chr12	6	58	199
chr12	6	59	158
chr12	6	60	98
chr12	6	61	77
chr12	6	62	45
chr12	6	63	22
chr12	6	64	13
chr12	6	65	2
chr12	6	66	3
chr12	6	69	1
chr13	6	7	82
chr13	6	8	98
chr13	6	9	107
chr13	6	10	109
chr13	6	11	150
chr13	6	12	174
chr13	6	13	189
chr13	6	14	205
chr13	6	15	273
chr13	6	16	299
chr13	6	17	338
chr13	6	18	449
chr13	6	19	454
chr13	6	20	599
chr13	6	21	619
chr13	6	22	825
chr13	6	23	881
chr13	6	24	1323
chr13	6	25	1160
chr13	6	26	2013
chr13	6	27	2437
chr13	6	28	3578
chr13	6	29	4004
chr13	6	30	4665
chr13	6	31	5651
chr13	6	32	7780
chr13	6	33	9735
chr13	6	34	7968
chr13	6	35	6398
chr13	6	36	4210
chr13	6	37	2939
chr13	6	38	1939
chr13	6	39	1327
chr13	6	40	988
chr13	6	41	688
chr13	6	42	468
chr13	6	43	325
chr13	6	44	253
chr13	6	45	175
chr13	6	46	148
chr13	6	47	103
chr13	6	48	101
chr13	6	49	66
chr13	6	50	84
chr13	6	51	97
chr13	6	52	101
chr13	6	53	121
chr13	6	54	138
chr13	6	55	143
chr13	6	56	171
chr13	6	57	166
chr13	6	58	133
chr13	6	59	108
chr13	6	60	87
chr13	6	61	56
chr13	6	62	32
chr13	6	63	16
chr13	6	64	9
chr13	6	65	5
chr13	6	66	2
chr14	6	7	77
chr14	6	8	87
chr14	6	9	119
chr14	6	10	147
chr14	6	11	150
chr14	6	12	174
chr14	6	13	167
chr14	6	14	217
chr14	6	15	274
chr14	6	16	290
chr14	6	17	289
chr14	6	18	440
chr14	6	19	439
chr14	6	20	567
chr14	6	21	624
chr14	6	22	800
chr14	6	23	840
chr14	6	24	1209
chr14	6	25	1181
