##Gender	Male	0.106425696949664
##OriginalChrX	13.4100214328487
##PredictChrX	14.0498868111745	0.639865378325812
##OriginalChrY	0.0529569045183549
##PredictChrY	0.0919886925962293	0.0390317880778744
chr1	-1.70879240802296
chr2	0.315059099690463
chr3	0.311054266408673
chr4	0.845010557828841
chr5	0.104637108733756
chr6	-0.0915637431244555
chr7	0.481697512444703
chr8	-1.3762747522498
chr9	-0.96637562170873
chr10	-1.16800850441839
chr11	-0.367940548720921
chr12	-0.775107272288751
chr13	9.57675475547077
chr14	-0.982243982101502
chr15	-2.04338999142523
chr16	-2.53489411960231
chr17	-1.25119677586212
chr18	10.9778893193553
chr19	1.4746460531981
chr20	-1.64462825576062
chr21	16.8656291536512
chr22	-4.25987241618554
chrX	-3.92335485288669
chrY	-3.92335485288668
