##Gender	Male	0.12755451140063
##OriginalChrX	13.1401071904827
##PredictChrX	13.8812381460211	0.741130955538379
##OriginalChrY	0.0632444730927142
##PredictChrY	0.108453461380555	0.0452089882878411
chr1	-1.57583217510486
chr2	-0.218309413648603
chr3	0.57979672127546
chr4	0.655875402945106
chr5	0.408413474576536
chr6	0.830718246445704
chr7	1.67297166115746
chr8	-0.0480705483358573
chr9	-0.493152858966468
chr10	-1.25983307637319
chr11	-0.437911650271617
chr12	0.533435480961327
chr13	1.49042430991198
chr14	-0.635127463006289
chr15	-2.30110240843373
chr16	-0.440656903076345
chr17	-1.60202313443679
chr18	-1.01789701203002
chr19	2.23467090643766
chr20	-1.10457775680175
chr21	0.832820933552896
chr22	-1.76661139134982
chrX	-4.53371723306159
chrY	-4.53371723306159
