chrom	loc.start	loc.end	num.mark	seg.mean	FusedLasso	Effective
chr1	860001	4800001	3	0.984835528845348	0.456149308425693	4980000
chr1	6320001	14660001	5	-0.0606177784325205	-0.0795884414373397	9140000
chr1	16420001	42620001	15	-0.553862490867753	-0.664271225842235	27220000
chr1	44460001	61960001	11	-0.300431258405303	-0.330060447897788	19120000
chr1	63780001	72540001	6	-0.259373118453508	-0.225001976492742	10560000
chr1	74400001	92520001	11	0.22925008965301	0.18106969174698	19660000
chr1	94500001	111440001	10	-0.882321850986608	-0.851948408045785	18020000
chr1	113200001	113200001	1	-0.563493321244153	-0.204100471703274	1960000
chr1	115160001	116860001	2	-0.428796707739103	-0.21658717474122	3400000
chr1	118620001	156200001	6	-0.0648490099488935	-0.0863680490833456	11700000
chr1	158000001	174480001	10	0.316856530163375	0.251378622872886	17920000
chr1	176240001	205320001	17	-0.212554544197109	-0.295136699717689	30480000
chr1	207580001	207580001	1	0.0583263992109347	-0.0231811465781395	1640000
chr1	209280001	245620001	21	0.244307354192557	0.285585377777649	38540000
chr2	40001	168580001	89	-0.11446851964866	-0.365227202433048	155960000
chr2	170260001	177500001	5	0.0348759520853491	-0.020825401652925	8960000
chr2	179220001	182680001	3	0.105663460432597	0.0104147775052951	5280000
chr2	184540001	231380001	27	0.136558169924824	0.167036604846894	48680000
chr2	233360001	240060001	5	0.915522925920064	0.56489336624532	9520000
chr3	120001	35340001	21	0.308553511070757	0.424527692446004	36660000
chr3	37020001	51920001	9	-0.952935082417359	-0.962286675511872	16700000
chr3	53740001	62180001	6	-0.133623715273822	-0.140639376811362	10000000
chr3	63780001	70600001	5	0.165893251938054	0.0859943486991197	8360000
chr3	72260001	72260001	1	0.187540671369895	0.0264656512073661	1680000
chr3	73940001	106860001	13	0.700185398519788	0.784990054103954	23620000
chr3	108540001	121200001	8	0.13424126655623	0.0888320803595992	14420000
chr3	123040001	130360001	5	0.0690526043241922	0.0157112357326484	8540000
chr3	132100001	162980001	18	-0.00801699069135431	-0.0454440801348252	32700000
chr3	164980001	179480001	9	-0.698309855225741	-0.714355587691406	16300000
chr3	181300001	193840001	8	0.263459912503212	0.207457696464571	16240000
chr4	60001	7500001	5	0.918799128039843	0.705002630656811	8560000
chr4	9940001	16700001	5	-0.414213128367637	-0.367965699137107	8480000
chr4	18440001	32620001	9	0.772186600885304	0.799337581949572	16000000
chr4	34560001	38180001	3	0.236271319830319	0.112755194498729	5720000
chr4	40280001	53880001	6	-0.351199611469275	-0.344226006466316	10880000
chr4	55700001	63380001	5	0.959664614922433	0.737896081557855	9540000
chr4	65400001	79320001	8	-0.250144517697739	-0.289242454630251	15060000
chr4	81100001	82820001	2	0.215857720773861	0.0753307833914109	3680000
chr4	84780001	94080001	6	1.2888278206132	1.10186124075077	11100000
chr4	95900001	120440001	14	-0.0236066010583198	-0.066352704545172	25840000
chr4	122220001	122220001	1	-0.0475561286890547	-0.0516760722422803	1840000
chr4	124060001	137660001	8	-0.123488033915769	-0.160286862746198	15060000
chr4	139440001	148860001	6	-1.04134271704939	-0.952756768946881	10760000
chr4	150620001	155860001	4	-0.406713314954931	-0.32736739737576	6980000
chr4	157600001	157600001	1	-0.142712755933442	-0.0859297177586184	1760000
chr4	159360001	188740001	17	0.677181915082655	0.970515681657249	31340000
chr5	40001	21560001	13	1.08161635586134	1.4474613047295	22420000
chr5	23560001	25520001	2	0.272454114492595	0.111143841764175	3860000
chr5	27420001	40580001	8	0.130590208214852	0.105081706137316	14540000
chr5	42420001	52820001	4	0.0314609444221787	-0.0114365441656436	7540000
chr5	54620001	177000001	68	-0.0536927323553575	-0.203711640174264	122720000
chr6	180001	10460001	7	0.299085856244228	0.232001017939221	12080000
chr6	12260001	22900001	7	-1.00794670383911	-1.02685704884075	12380000
chr6	24660001	52560001	16	-0.323166606261964	-0.526635029140101	28920000
chr6	54420001	56260001	2	-0.12508875313982	-0.120459487146223	3260000
chr6	57680001	67200001	3	1.7390969369085	1.04048207281141	5920000
chr6	69200001	88360001	11	-0.269520720376212	-0.381470368661882	20920000
chr6	90220001	132120001	24	0.306617098222571	0.490757507869042	43360000
chr6	133860001	155500001	13	-0.34244652460127	-0.505536404643	23260000
chr6	157160001	160860001	3	0.835332293944956	0.470636321192474	5360000
chr6	162720001	167920001	4	1.63375406016403	1.13342123055262	7960000
chr7	60001	17600001	10	0.260454291381708	0.287134795082054	18480000
chr7	19340001	39000001	12	-0.623470899078711	-0.928592725546027	20660000
chr7	40840001	40840001	1	0.0574121982393741	-0.0250969037329364	1580000
chr7	42420001	63460001	9	0.740610576593172	0.856899645386925	17480000
chr7	67240001	97900001	16	-0.232681063991069	-0.427760495502964	30040000
chr7	100200001	135680001	20	-0.647433343644927	-1.22836590651185	36220000
chr7	137440001	139500001	2	-0.00797577142796352	-0.0530886080374139	3880000
chr7	141380001	155940001	8	0.738369849099505	0.802536800850771	15960000
chr8	200001	5420001	4	1.05855549200418	0.856128240828188	6800000
chr8	8340001	33120001	15	-0.473874484440031	-0.773735252135615	25900000
chr8	34980001	104160001	36	0.385607717008816	0.937173732805317	65400000
chr8	105900001	119900001	9	0.0145083027445016	0.00104119927154833	15800000
chr8	121700001	143280001	14	-0.418158503734286	-0.662105506944219	24220000
chr9	220001	21620001	13	-0.413705340836991	-0.667207566163238	23200000
chr9	23520001	79920001	14	0.66840135677574	0.990834249962488	25540000
chr9	81660001	98380001	10	-0.218186126047916	-0.334287837275751	17760000
chr9	100500001	137560001	22	-0.422853665493328	-0.871411751133309	40160000
chr10	140001	140001	1	1.15809752386182	0.378156439102426	1720000
chr10	1860001	10440001	6	0.170034747295107	0.0934734623478286	10160000
chr10	12100001	21700001	6	0.0642268492374123	-0.0060180389948856	10980000
chr10	23620001	31240001	5	-0.362806391614419	-0.377834838511037	9560000
chr10	33220001	34880001	2	1.13120418375375	0.547702225903161	3560000
chr10	36780001	45820001	3	-0.00825566214125365	-0.0718998949246734	5500000
chr10	49840001	57920001	5	-0.604613026310212	-0.585395710906527	8940000
chr10	59800001	63260001	3	0.803354216933735	0.467735247679055	5140000
chr10	65020001	72540001	5	-0.398476031744204	-0.408452780953706	9080000
chr10	74140001	76340001	2	-0.781792342619277	-0.490833525486224	3820000
chr10	78040001	81040001	3	-1.44222821062389	-1.02534070514769	4880000
chr10	83300001	86860001	3	-0.237284171947787	-0.224179747272736	5200000
chr10	88500001	92480001	3	0.746135032169693	0.429690512485584	5440000
chr10	94360001	103640001	6	-1.2118968048827	-1.20596114889516	11260000
chr10	105700001	105700001	1	-0.323136331758816	-0.190455405665572	1600000
chr10	107300001	107300001	1	0.435410615567844	0.100733441676716	1720000
chr10	109020001	117560001	6	0.46121415765351	0.36727038326244	10120000
chr10	119160001	119160001	1	4.24702031770533	1.56392334652796	1560000
chr10	120720001	120720001	1	1.7217824762129	0.5945422173562	1780000
chr10	122500001	122500001	1	0.996430648588517	0.316096218268145	1640000
chr10	124140001	132260001	6	0.443160221310356	0.350294209792415	10880000
chr11	200001	68320001	34	0.117478696267635	0.236792603664469	62060000
chr11	70120001	132740001	36	-0.268997123997769	-0.71992623553334	62980000
chr12	180001	13800001	8	-1.32918967298711	-1.57810608687164	14520000
chr12	15580001	15580001	1	-0.304880494436303	-0.169200854174675	1720000
chr12	17300001	39300001	10	0.269380003572818	0.302550720797063	18560000
chr12	41140001	56460001	9	-1.01182396392249	-1.28281887918738	17360000
