##Gender	Female	NULL
chr1	-0.329833318184284
chr2	0.0809727039344525
chr3	0.235568671334037
chr4	0.779397159530164
chr5	0.544569152429769
chr6	0.260731305652777
chr7	-0.269442093162292
chr8	0.350613712312228
chr9	-0.314787727642976
chr10	0.0932023347138165
chr11	-0.192838499164459
chr12	-0.276741172476604
chr13	1.0827167834248
chr14	0.429592545009648
chr15	-0.748951810644367
chr16	-0.73926039405987
chr17	-0.678117117047071
chr18	0.754467043661399
chr19	0.187135924873843
chr20	0.526044574969768
chr21	2.19030300937115
chr22	0.707219876908576
chrX	0.372175596983207
