##Gender	Male	0.111175821541417
##OriginalChrX	13.9574958585517
##PredictChrX	14.0125005454312	0.055004686879542
##OriginalChrY	0.0552374667286942
##PredictChrY	0.0585927526283463	0.00335528589965209
chr1	-0.0325947203359509
chr2	0.15512010733755
chr3	-0.0754312421952371
chr4	0.0274114191134613
chr5	0.794036497382637
chr6	0.359574709142936
chr7	-0.0795238805468055
chr8	0.552317727009694
chr9	-0.518656297169056
chr10	-0.440255491814547
chr11	-0.269875569775951
chr12	0.632780681943623
chr13	1.95405240695614
chr14	-1.32396224682302
chr15	-0.308393323690292
chr16	-1.28879510154815
chr17	-0.299008239139453
chr18	0.479739773507695
chr19	-0.1398217675209
chr20	-0.648955288144394
chr21	0.845830361968026
chr22	0.302509703147402
chrX	-0.398198787735801
chrY	-0.398198787735804
