35	0.00121151067364869
40	0.00154868417627398
45	0.00172925380942012
50	0.00189866696637645
55	0.00220030502632309
60	0.00244120227145855
65	0.0027771361656183
70	0.00305522166471979
75	0.00355561028197374
80	0.00409938519552138
85	0.00434689368580636
90	0.00558402293440942
95	0.00580136761869974
100	0.00733352368209993
105	0.00787688539282573
110	0.00972844723751187
115	0.0102701561369503
120	0.0147265485705455
125	0.0131617494842196
130	0.0217609134096299
135	0.0249041472754026
140	0.0377799604069056
145	0.0427367414577548
150	0.0527126971855516
155	0.0642232881936797
160	0.0902104400651373
165	0.117699997396822
170	0.104367595147181
175	0.0921595177757788
180	0.0643063419608705
185	0.0483802655985098
190	0.0333297660156381
195	0.0233484386511572
200	0.0166326531877151
205	0.0111866399958019
210	0.00804175331874176
215	0.00553278578450068
220	0.00395930943891602
225	0.00287093320617705
230	0.00220113143196678
235	0.00174619512511575
240	0.0015350484831531
245	0.00144703628210018
250	0.0013908406983293
255	0.00152595802107252
260	0.00159661570360796
265	0.0018437109910711
270	0.00212592851839104
275	0.00233790156599737
280	0.00250731472295371
285	0.0024961582467639
290	0.00236765216917019
295	0.00187263518860023
300	0.00140943482531231
305	0.000959456952323419
310	0.000566087865927254
315	0.000316100158711204
320	0.000146687001754872
325	6.69388571388432e-05
330	2.89241975291298e-05
335	1.44620987645649e-05
340	4.54523104029182e-06
345	2.47921693106827e-06
[125-140]	0.059826810169252
[135-150]	0.105420849140063
[130-140]	0.0466650606850324
PFetal	0.0929162802875947
