##Gender	Male	0.0946272733439485
##OriginalChrX	14.0365627870028
##PredictChrX	14.1463114988069	0.10974871180405
##OriginalChrY	0.0470749985727822
##PredictChrY	0.0537696699928292	0.00669467142004697
chr1	-0.239138659226846
chr2	-0.187326034450368
chr3	-0.119348073229394
chr4	0.453207667729527
chr5	0.525625798646228
chr6	0.0949955135947731
chr7	-0.145570428865185
chr8	0.0970682683954025
chr9	0.374762150957479
chr10	-0.264811145134028
chr11	-0.0657011138707351
chr12	-0.0801785850969377
chr13	0.0602419071674586
chr14	0.510077919320073
chr15	0.401572067340801
chr16	-0.980013570732547
chr17	-0.762934373157265
chr18	0.152440443125149
chr19	-0.57331140514407
chr20	-0.984102379289059
chr21	0.830776689640175
chr22	0.519909606323239
chrX	-0.728159809763437
chrY	-0.728159809763428
