##Gender	Female	NULL
chr1	-0.436020730612761
chr2	0.184696539399716
chr3	-0.153638664563362
chr4	-0.405130445709899
chr5	0.224749557727198
chr6	0.312679210310403
chr7	0.640839526976745
chr8	0.00125843363714451
chr9	-0.609717184636715
chr10	0.542926453024784
chr11	0.166738981244877
chr12	-0.716901601719144
chr13	1.21933024664804
chr14	0.604754680590389
chr15	0.611159193107746
chr16	0.220305017814653
chr17	-0.647233419786096
chr18	0.274119890286166
chr19	-0.426661807238601
chr20	0.0257928767840652
chr21	0.946568733529552
chr22	-1.43369975066845
chrX	0.395537374962359
