35	0.000944516632666848
40	0.00117136742656123
45	0.00137403192257716
50	0.00157961545454394
55	0.00197827236440244
60	0.00234815591988831
65	0.00273638770135093
70	0.00330434869635854
75	0.00403535869947774
80	0.00498196035782377
85	0.00547944748487522
90	0.0072346221016058
95	0.00749149726528032
100	0.0096382397045602
105	0.0102383100950271
110	0.0124442672635956
115	0.0132953747458354
120	0.0184562303069325
125	0.0172031298737475
130	0.0268647218659145
135	0.0311352714620033
140	0.044136240581939
145	0.0484355635324005
150	0.0580333537387846
155	0.0706894596113846
160	0.0971663667009723
165	0.121781762864191
170	0.0995608101909383
175	0.0812705479280683
180	0.0541981575045078
185	0.0386213476605178
190	0.0262125258334682
195	0.017622220035262
200	0.0123938096421596
205	0.0085961438701079
210	0.00615207676897749
215	0.00434018945377331
220	0.0031938423353622
225	0.00233731378635659
230	0.00178478198137488
235	0.00143324665186576
240	0.00127436769511253
245	0.0011509341749053
250	0.00113091792838521
255	0.00110631462537093
260	0.00118804763199464
265	0.00134776059901954
270	0.00144867584189167
275	0.00162006495271996
280	0.00175642563213809
285	0.00162089896299163
290	0.00138737608692389
295	0.00113091792838521
300	0.000804819912162038
305	0.000540021650906653
310	0.000309834815925593
315	0.000162632002975749
320	7.79799604011923e-05
325	3.04413749159735e-05
330	1.00081232600461e-05
335	2.91903595084677e-06
340	2.08502567917626e-06
345	1.66802054334101e-06
[125-140]	0.0752031232016654
[135-150]	0.123707075576343
[130-140]	0.0579999933279178
PFetal	0.131239176353696
